,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,681.0,181.0,106.0,4.0,3.0,4.0,4.0,5.0,3.0,15.0,33.0,26.0,95.0,91.0,37.0,423.0,185.0,135.0,41.0,200.0
folA_1_56_B_MM11,285.0,880.0,200.0,6.0,6.0,0.0,4.0,1.0,48.0,18.0,32.0,23.0,220.0,81.0,52.0,520.0,300.0,194.0,64.0,196.0
folA_1_56_B_MM14,138.0,190.0,1039.0,4.0,3.0,4.0,7.0,7.0,60.0,24.0,46.0,25.0,199.0,88.0,56.0,492.0,306.0,211.0,73.0,244.0
folA_1_56_B_MM2,3.0,5.0,2.0,24.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,13.0,1.0,21.0,7.0,5.0,4.0,9.0
folA_1_56_B_MM3,2.0,6.0,0.0,2.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,20.0,3.0,2.0,1.0,8.0
folA_1_56_B_MM6,9.0,5.0,0.0,2.0,2.0,25.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,11.0,3.0,49.0,14.0,5.0,1.0,16.0
folA_1_56_B_MM9,7.0,1.0,6.0,0.0,1.0,3.0,51.0,0.0,0.0,5.0,0.0,0.0,3.0,24.0,15.0,52.0,26.0,9.0,6.0,44.0
folA_1_56_C,1.0,2.0,0.0,2.0,1.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,11.0,4.0,4.0,0.0,4.0
folA_3_242_B_MM3,33.0,113.0,130.0,4.0,0.0,5.0,6.0,2.0,433.0,22.0,26.0,25.0,125.0,84.0,35.0,533.0,276.0,209.0,59.0,253.0
folA_3_242_C,14.0,17.0,12.0,1.0,3.0,2.0,4.0,0.0,14.0,197.0,2.0,11.0,27.0,65.0,26.0,430.0,185.0,55.0,30.0,180.0
negC_rand_42,30.0,57.0,47.0,3.0,0.0,0.0,2.0,2.0,21.0,11.0,264.0,6.0,57.0,8.0,16.0,115.0,82.0,79.0,20.0,53.0
thyA_1_60_B_MM12,27.0,37.0,22.0,0.0,1.0,0.0,0.0,3.0,21.0,2.0,6.0,89.0,39.0,19.0,11.0,57.0,26.0,29.0,2.0,24.0
thyA_1_60_B_MM13,128.0,166.0,178.0,5.0,1.0,1.0,8.0,3.0,47.0,18.0,52.0,33.0,768.0,90.0,32.0,483.0,289.0,161.0,79.0,182.0
thyA_1_60_B_MM2,80.0,105.0,86.0,12.0,13.0,12.0,30.0,21.0,35.0,89.0,23.0,11.0,112.0,322.0,38.0,199.0,146.0,84.0,31.0,94.0
thyA_1_60_C,50.0,75.0,58.0,7.0,6.0,21.0,16.0,8.0,19.0,53.0,15.0,8.0,40.0,34.0,174.0,119.0,83.0,42.0,23.0,49.0
thyA_3_233_B_MM4,373.0,338.0,349.0,16.0,21.0,43.0,45.0,16.0,148.0,262.0,85.0,43.0,300.0,129.0,73.0,2325.0,590.0,368.0,100.0,360.0
thyA_3_233_B_MM5,232.0,226.0,185.0,10.0,2.0,8.0,17.0,4.0,70.0,160.0,44.0,27.0,206.0,101.0,35.0,552.0,1365.0,254.0,104.0,261.0
thyA_3_233_B_MM6,158.0,154.0,106.0,7.0,4.0,6.0,6.0,5.0,42.0,56.0,41.0,9.0,128.0,67.0,33.0,430.0,316.0,1182.0,76.0,137.0
thyA_3_233_B_MM7,81.0,99.0,51.0,1.0,1.0,0.0,2.0,2.0,40.0,9.0,8.0,7.0,68.0,38.0,18.0,160.0,73.0,67.0,284.0,54.0
thyA_3_233_C,264.0,246.0,257.0,45.0,30.0,28.0,51.0,28.0,152.0,230.0,104.0,19.0,306.0,104.0,74.0,914.0,456.0,338.0,117.0,1693.0
