,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,23709.0,10751.0,6991.0,2295.0,729.0,1544.0,1288.0,1896.0,914.0,2322.0,4106.0,3162.0,10546.0,1406.0,519.0,16740.0,9668.0,10631.0,2683.0,6018.0
folA_1_56_B_MM11,11326.0,49260.0,18149.0,1396.0,2113.0,1507.0,1170.0,1627.0,7126.0,1912.0,4979.0,7767.0,19751.0,1186.0,466.0,13437.0,15972.0,25574.0,4602.0,2910.0
folA_1_56_B_MM14,8631.0,23217.0,38911.0,1283.0,791.0,1082.0,1054.0,1536.0,5620.0,1676.0,5194.0,6318.0,19200.0,1058.0,321.0,14724.0,25895.0,19871.0,4754.0,3457.0
folA_1_56_B_MM2,1511.0,1039.0,428.0,3715.0,686.0,1424.0,1237.0,1040.0,330.0,1232.0,231.0,337.0,1181.0,316.0,76.0,4990.0,1586.0,676.0,625.0,1554.0
folA_1_56_B_MM3,583.0,516.0,188.0,1280.0,1711.0,884.0,915.0,935.0,218.0,304.0,93.0,174.0,715.0,271.0,108.0,2744.0,1052.0,656.0,237.0,599.0
folA_1_56_B_MM6,1707.0,870.0,675.0,2262.0,817.0,2192.0,1148.0,1245.0,326.0,950.0,116.0,490.0,839.0,362.0,144.0,3749.0,1889.0,1307.0,275.0,1083.0
folA_1_56_B_MM9,1893.0,506.0,360.0,1748.0,674.0,1707.0,3122.0,1518.0,547.0,791.0,306.0,425.0,830.0,538.0,364.0,5509.0,2221.0,1094.0,641.0,2124.0
folA_1_56_C,1308.0,495.0,237.0,1005.0,264.0,395.0,741.0,5636.0,341.0,333.0,63.0,206.0,433.0,130.0,76.0,1261.0,668.0,366.0,171.0,599.0
folA_3_242_B_MM3,3650.0,12401.0,11185.0,1349.0,581.0,857.0,1241.0,824.0,30452.0,3169.0,3351.0,5556.0,12221.0,600.0,146.0,9955.0,9838.0,21811.0,6053.0,4408.0
folA_3_242_C,1402.0,1920.0,1087.0,1725.0,518.0,1184.0,365.0,957.0,3134.0,5193.0,654.0,1258.0,1655.0,636.0,118.0,6280.0,3391.0,5823.0,2196.0,1330.0
negC_rand_42,2729.0,3106.0,4195.0,519.0,157.0,562.0,349.0,514.0,2063.0,777.0,32496.0,2330.0,5622.0,147.0,212.0,1827.0,1574.0,8561.0,913.0,1174.0
thyA_1_60_B_MM12,4553.0,8877.0,5348.0,373.0,202.0,530.0,249.0,305.0,3970.0,1146.0,2243.0,8011.0,4120.0,284.0,406.0,4812.0,7436.0,12631.0,1372.0,1772.0
thyA_1_60_B_MM13,8752.0,20962.0,17807.0,1434.0,564.0,1103.0,955.0,822.0,6984.0,1964.0,9154.0,12380.0,40311.0,744.0,506.0,8506.0,9247.0,13183.0,4785.0,2457.0
thyA_1_60_B_MM2,945.0,1559.0,647.0,887.0,655.0,602.0,460.0,616.0,394.0,797.0,128.0,288.0,858.0,2269.0,562.0,2740.0,1533.0,516.0,225.0,962.0
thyA_1_60_C,279.0,394.0,479.0,581.0,639.0,506.0,348.0,198.0,137.0,437.0,123.0,458.0,521.0,579.0,784.0,1592.0,994.0,567.0,245.0,349.0
thyA_3_233_B_MM4,10718.0,5001.0,7978.0,3705.0,1867.0,3525.0,3525.0,4187.0,3283.0,5568.0,1760.0,2576.0,11045.0,2931.0,634.0,36389.0,22280.0,18652.0,8049.0,10527.0
thyA_3_233_B_MM5,10006.0,12431.0,7020.0,1902.0,722.0,760.0,1870.0,1223.0,2547.0,2909.0,2958.0,4814.0,4372.0,703.0,448.0,15835.0,32630.0,18912.0,12864.0,4513.0
thyA_3_233_B_MM6,11663.0,11363.0,9687.0,1048.0,514.0,746.0,1315.0,1343.0,12474.0,3892.0,2959.0,5806.0,12226.0,638.0,392.0,14602.0,23125.0,49471.0,7017.0,3684.0
thyA_3_233_B_MM7,8213.0,6822.0,4276.0,386.0,283.0,470.0,437.0,714.0,6204.0,1822.0,4361.0,6134.0,11226.0,207.0,211.0,3042.0,6300.0,19083.0,12003.0,1339.0
thyA_3_233_C,3128.0,2455.0,2851.0,2348.0,1470.0,1730.0,1312.0,1616.0,1747.0,3800.0,1238.0,1250.0,3017.0,574.0,727.0,18973.0,14056.0,24152.0,7875.0,14164.0
