,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,25694.0,7398.0,7575.0,2264.0,1509.0,1482.0,2023.0,1529.0,576.0,908.0,1656.0,6200.0,6680.0,1188.0,1233.0,12972.0,10440.0,14343.0,2085.0,6126.0
folA_1_56_B_MM11,13935.0,29697.0,9322.0,1907.0,786.0,1104.0,934.0,1340.0,2667.0,1396.0,1888.0,4529.0,6752.0,1028.0,980.0,11782.0,7774.0,9462.0,2595.0,3124.0
folA_1_56_B_MM14,10844.0,12956.0,14864.0,1253.0,714.0,1250.0,748.0,703.0,2429.0,1016.0,1576.0,2852.0,5204.0,915.0,686.0,9768.0,12674.0,7662.0,2855.0,4105.0
folA_1_56_B_MM2,864.0,1032.0,347.0,4731.0,676.0,1143.0,871.0,635.0,388.0,969.0,209.0,487.0,490.0,442.0,173.0,2473.0,1449.0,965.0,967.0,1813.0
folA_1_56_B_MM3,848.0,483.0,267.0,1128.0,1751.0,703.0,531.0,419.0,128.0,515.0,90.0,246.0,596.0,196.0,548.0,2223.0,505.0,712.0,188.0,929.0
folA_1_56_B_MM6,1990.0,1404.0,916.0,2159.0,1077.0,3078.0,1882.0,632.0,244.0,1027.0,215.0,561.0,910.0,725.0,165.0,3923.0,1841.0,621.0,575.0,2187.0
folA_1_56_B_MM9,2166.0,980.0,645.0,2330.0,1005.0,1751.0,3406.0,926.0,406.0,1060.0,352.0,510.0,595.0,915.0,498.0,4045.0,1537.0,1636.0,460.0,2155.0
folA_1_56_C,721.0,894.0,568.0,1117.0,297.0,402.0,419.0,1747.0,123.0,322.0,64.0,164.0,215.0,157.0,46.0,2214.0,764.0,816.0,130.0,636.0
folA_3_242_B_MM3,2434.0,6416.0,8454.0,1007.0,581.0,1007.0,670.0,690.0,13290.0,2015.0,1022.0,5226.0,6798.0,1386.0,337.0,9593.0,9713.0,10853.0,2127.0,5668.0
folA_3_242_C,1155.0,1187.0,1516.0,2183.0,568.0,912.0,1069.0,243.0,3329.0,4861.0,362.0,707.0,852.0,407.0,290.0,8520.0,3524.0,2562.0,724.0,3005.0
negC_rand_42,2466.0,2099.0,1530.0,375.0,185.0,141.0,272.0,124.0,246.0,230.0,3593.0,689.0,1085.0,117.0,63.0,1581.0,1358.0,2040.0,1214.0,518.0
thyA_1_60_B_MM12,3657.0,3848.0,1845.0,587.0,249.0,772.0,448.0,200.0,2266.0,699.0,2907.0,4976.0,5069.0,649.0,794.0,2765.0,1739.0,3690.0,722.0,1367.0
thyA_1_60_B_MM13,8786.0,8330.0,5912.0,1711.0,607.0,1737.0,1208.0,1149.0,3383.0,1424.0,2311.0,3102.0,20606.0,673.0,273.0,7129.0,4678.0,7962.0,4440.0,2586.0
thyA_1_60_B_MM2,1470.0,1273.0,474.0,1467.0,541.0,687.0,487.0,573.0,532.0,530.0,414.0,364.0,571.0,1751.0,461.0,2410.0,2505.0,635.0,329.0,1236.0
thyA_1_60_C,854.0,853.0,532.0,935.0,194.0,559.0,184.0,625.0,334.0,543.0,72.0,128.0,136.0,537.0,1287.0,1764.0,618.0,483.0,92.0,745.0
thyA_3_233_B_MM4,9909.0,6307.0,4706.0,5249.0,2488.0,2878.0,3369.0,1966.0,1890.0,2633.0,412.0,3509.0,3900.0,1583.0,1360.0,29996.0,9921.0,8206.0,3908.0,10329.0
thyA_3_233_B_MM5,6581.0,9500.0,4057.0,3401.0,1038.0,1807.0,1337.0,979.0,2241.0,3191.0,274.0,2608.0,5617.0,1261.0,162.0,13467.0,16830.0,12650.0,8677.0,3461.0
thyA_3_233_B_MM6,13294.0,7796.0,7399.0,2629.0,508.0,1906.0,810.0,1009.0,2698.0,2535.0,3081.0,3152.0,5919.0,678.0,624.0,10665.0,7704.0,20028.0,9757.0,1600.0
thyA_3_233_B_MM7,5729.0,4449.0,1550.0,635.0,513.0,377.0,548.0,709.0,2013.0,1224.0,280.0,967.0,1958.0,574.0,213.0,3519.0,7911.0,3816.0,8344.0,1169.0
thyA_3_233_C,3831.0,3996.0,3708.0,3168.0,2541.0,1293.0,2852.0,1933.0,2071.0,2911.0,2516.0,2209.0,3167.0,545.0,1086.0,15469.0,11518.0,12989.0,4112.0,10902.0
