,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5003.0,1325.0,1155.0,20.0,15.0,31.0,31.0,16.0,59.0,67.0,143.0,200.0,973.0,803.0,311.0,4102.0,1980.0,1551.0,688.0,2163.0
folA_1_56_B_MM11,1972.0,5907.0,1569.0,38.0,14.0,19.0,24.0,10.0,318.0,81.0,234.0,225.0,1279.0,955.0,453.0,6313.0,2425.0,1382.0,595.0,2618.0
folA_1_56_B_MM14,1481.0,2135.0,4640.0,15.0,11.0,20.0,24.0,13.0,318.0,104.0,287.0,187.0,887.0,652.0,324.0,4721.0,3000.0,1734.0,622.0,2594.0
folA_1_56_B_MM2,14.0,19.0,4.0,188.0,12.0,16.0,29.0,4.0,5.0,7.0,1.0,5.0,14.0,91.0,48.0,305.0,106.0,47.0,23.0,226.0
folA_1_56_B_MM3,14.0,7.0,4.0,12.0,62.0,8.0,5.0,8.0,5.0,5.0,2.0,1.0,10.0,52.0,58.0,197.0,60.0,22.0,5.0,146.0
folA_1_56_B_MM6,34.0,21.0,21.0,10.0,7.0,160.0,13.0,6.0,3.0,7.0,6.0,4.0,16.0,390.0,75.0,484.0,110.0,49.0,27.0,498.0
folA_1_56_B_MM9,30.0,20.0,15.0,19.0,9.0,19.0,306.0,8.0,5.0,16.0,2.0,4.0,22.0,303.0,166.0,786.0,187.0,87.0,33.0,635.0
folA_1_56_C,7.0,11.0,6.0,15.0,0.0,2.0,1.0,42.0,3.0,3.0,3.0,0.0,1.0,44.0,22.0,111.0,49.0,17.0,5.0,68.0
folA_3_242_B_MM3,210.0,496.0,911.0,11.0,16.0,14.0,18.0,0.0,2192.0,87.0,121.0,167.0,971.0,563.0,440.0,4913.0,2674.0,1561.0,353.0,3207.0
folA_3_242_C,75.0,98.0,89.0,28.0,7.0,12.0,4.0,1.0,152.0,985.0,15.0,22.0,110.0,535.0,192.0,4809.0,2137.0,606.0,199.0,2262.0
negC_rand_42,441.0,389.0,462.0,17.0,3.0,7.0,6.0,7.0,29.0,30.0,1158.0,46.0,355.0,195.0,92.0,1161.0,682.0,731.0,207.0,732.0
thyA_1_60_B_MM12,221.0,290.0,74.0,7.0,0.0,4.0,4.0,0.0,48.0,27.0,65.0,333.0,225.0,120.0,120.0,464.0,197.0,176.0,23.0,346.0
thyA_1_60_B_MM13,1489.0,1493.0,1556.0,31.0,8.0,48.0,32.0,12.0,527.0,116.0,345.0,252.0,5159.0,774.0,254.0,5927.0,3048.0,1984.0,761.0,2467.0
thyA_1_60_B_MM2,911.0,813.0,538.0,345.0,172.0,340.0,226.0,139.0,315.0,722.0,222.0,133.0,601.0,1839.0,338.0,2718.0,1981.0,883.0,285.0,1056.0
thyA_1_60_C,630.0,946.0,523.0,200.0,66.0,220.0,141.0,89.0,235.0,563.0,115.0,39.0,169.0,438.0,1211.0,1284.0,908.0,323.0,155.0,585.0
thyA_3_233_B_MM4,3487.0,3244.0,2521.0,349.0,171.0,283.0,473.0,189.0,838.0,2197.0,412.0,279.0,2386.0,1239.0,552.0,18734.0,4851.0,2736.0,1107.0,5336.0
thyA_3_233_B_MM5,2117.0,2373.0,1970.0,189.0,57.0,203.0,167.0,84.0,595.0,1575.0,179.0,128.0,2349.0,808.0,249.0,6906.0,8637.0,2491.0,1214.0,3411.0
thyA_3_233_B_MM6,1919.0,963.0,645.0,235.0,32.0,67.0,42.0,30.0,370.0,521.0,318.0,149.0,1022.0,524.0,239.0,5477.0,2952.0,5492.0,673.0,1750.0
thyA_3_233_B_MM7,655.0,650.0,358.0,34.0,6.0,9.0,21.0,18.0,274.0,139.0,78.0,63.0,719.0,432.0,142.0,1821.0,1289.0,468.0,1811.0,780.0
thyA_3_233_C,2370.0,2549.0,2494.0,497.0,221.0,355.0,609.0,213.0,1083.0,1800.0,640.0,158.0,2254.0,787.0,977.0,9271.0,5686.0,3947.0,1096.0,11364.0
