,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,499.0,176.0,100.0,7.0,1.0,7.0,12.0,5.0,12.0,14.0,23.0,38.0,125.0,57.0,52.0,356.0,212.0,148.0,50.0,211.0
folA_1_56_B_MM11,229.0,561.0,143.0,7.0,3.0,7.0,6.0,6.0,41.0,18.0,23.0,36.0,161.0,92.0,47.0,428.0,241.0,109.0,51.0,232.0
folA_1_56_B_MM14,131.0,169.0,454.0,9.0,6.0,4.0,7.0,7.0,39.0,12.0,27.0,38.0,126.0,57.0,42.0,438.0,204.0,145.0,49.0,223.0
folA_1_56_B_MM2,4.0,3.0,1.0,28.0,4.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,4.0,27.0,8.0,55.0,28.0,8.0,5.0,44.0
folA_1_56_B_MM3,5.0,1.0,0.0,3.0,19.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,13.0,9.0,61.0,21.0,10.0,1.0,30.0
folA_1_56_B_MM6,11.0,4.0,3.0,5.0,4.0,35.0,8.0,4.0,1.0,4.0,2.0,0.0,8.0,39.0,8.0,104.0,41.0,8.0,2.0,74.0
folA_1_56_B_MM9,8.0,5.0,3.0,5.0,1.0,13.0,38.0,4.0,2.0,3.0,0.0,2.0,6.0,55.0,19.0,125.0,43.0,24.0,12.0,96.0
folA_1_56_C,2.0,1.0,0.0,1.0,4.0,1.0,5.0,26.0,0.0,2.0,0.0,0.0,0.0,14.0,4.0,51.0,10.0,10.0,3.0,29.0
folA_3_242_B_MM3,22.0,94.0,102.0,5.0,2.0,12.0,3.0,9.0,242.0,16.0,42.0,28.0,79.0,71.0,33.0,444.0,271.0,145.0,31.0,235.0
folA_3_242_C,10.0,12.0,10.0,5.0,3.0,8.0,2.0,2.0,30.0,89.0,2.0,7.0,14.0,47.0,24.0,366.0,264.0,59.0,29.0,188.0
negC_rand_42,37.0,47.0,26.0,1.0,0.0,1.0,0.0,1.0,13.0,6.0,123.0,8.0,37.0,14.0,18.0,105.0,58.0,32.0,12.0,57.0
thyA_1_60_B_MM12,39.0,41.0,19.0,0.0,1.0,2.0,1.0,5.0,8.0,5.0,9.0,47.0,28.0,12.0,13.0,85.0,24.0,39.0,4.0,50.0
thyA_1_60_B_MM13,129.0,118.0,120.0,7.0,8.0,5.0,12.0,6.0,37.0,16.0,26.0,50.0,379.0,60.0,21.0,372.0,221.0,123.0,53.0,188.0
thyA_1_60_B_MM2,74.0,73.0,42.0,38.0,34.0,28.0,37.0,32.0,28.0,86.0,19.0,14.0,62.0,161.0,37.0,189.0,82.0,63.0,35.0,85.0
thyA_1_60_C,46.0,55.0,51.0,23.0,31.0,38.0,23.0,18.0,16.0,52.0,16.0,13.0,31.0,32.0,90.0,89.0,84.0,25.0,5.0,51.0
thyA_3_233_B_MM4,311.0,330.0,281.0,66.0,55.0,104.0,90.0,66.0,133.0,266.0,51.0,53.0,263.0,130.0,84.0,1482.0,610.0,268.0,90.0,390.0
thyA_3_233_B_MM5,242.0,218.0,202.0,39.0,16.0,34.0,43.0,12.0,81.0,140.0,30.0,33.0,193.0,87.0,41.0,528.0,886.0,224.0,77.0,235.0
thyA_3_233_B_MM6,155.0,115.0,92.0,27.0,6.0,13.0,6.0,18.0,28.0,54.0,16.0,21.0,77.0,63.0,47.0,355.0,313.0,686.0,60.0,176.0
thyA_3_233_B_MM7,69.0,64.0,37.0,1.0,3.0,11.0,0.0,1.0,25.0,19.0,10.0,12.0,39.0,21.0,26.0,121.0,87.0,48.0,154.0,54.0
thyA_3_233_C,232.0,224.0,200.0,84.0,53.0,83.0,110.0,56.0,103.0,206.0,65.0,25.0,239.0,94.0,68.0,796.0,394.0,263.0,95.0,948.0
