,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10155.0,3663.0,2226.0,3274.0,2539.0,2279.0,2435.0,2469.0,977.0,2241.0,866.0,2280.0,2906.0,2183.0,965.0,10200.0,6429.0,4340.0,1052.0,5847.0
folA_1_56_B_MM11,4818.0,10209.0,2780.0,2729.0,1584.0,1608.0,1489.0,1767.0,1937.0,2705.0,930.0,2076.0,3215.0,2439.0,1257.0,13872.0,7585.0,4010.0,1302.0,6657.0
folA_1_56_B_MM14,2904.0,4168.0,6628.0,2048.0,1231.0,1575.0,1097.0,1622.0,1450.0,2114.0,727.0,1905.0,2279.0,1515.0,800.0,10837.0,8203.0,3800.0,1320.0,6917.0
folA_1_56_B_MM2,1787.0,1934.0,927.0,6800.0,1509.0,2170.0,1349.0,1396.0,672.0,1339.0,449.0,548.0,1392.0,1480.0,646.0,8117.0,4240.0,1866.0,843.0,5166.0
folA_1_56_B_MM3,1155.0,756.0,648.0,1675.0,3220.0,1188.0,1162.0,838.0,375.0,788.0,283.0,437.0,777.0,975.0,599.0,5653.0,2886.0,1393.0,204.0,3030.0
folA_1_56_B_MM6,2995.0,2302.0,1180.0,2988.0,2011.0,4883.0,2491.0,1508.0,408.0,1722.0,420.0,884.0,1923.0,2157.0,908.0,10931.0,4894.0,2247.0,714.0,8450.0
folA_1_56_B_MM9,2964.0,1347.0,767.0,3060.0,1664.0,2485.0,4569.0,1642.0,683.0,1444.0,332.0,733.0,1324.0,2234.0,657.0,9849.0,4289.0,2441.0,851.0,5303.0
folA_1_56_C,1417.0,1048.0,646.0,1803.0,1016.0,888.0,734.0,2969.0,292.0,777.0,136.0,597.0,706.0,659.0,235.0,4908.0,3111.0,1817.0,269.0,2816.0
folA_3_242_B_MM3,3050.0,4376.0,3619.0,2157.0,1302.0,1609.0,1779.0,1055.0,7830.0,3328.0,1464.0,3106.0,3605.0,1638.0,1732.0,12452.0,8430.0,3803.0,917.0,9725.0
folA_3_242_C,2201.0,1968.0,1654.0,2838.0,1118.0,1669.0,1555.0,1056.0,2162.0,6824.0,618.0,1067.0,1601.0,1721.0,587.0,11986.0,7847.0,2831.0,874.0,6413.0
negC_rand_42,1115.0,911.0,801.0,664.0,310.0,257.0,446.0,558.0,232.0,419.0,1871.0,600.0,675.0,491.0,138.0,2716.0,2047.0,1321.0,419.0,1707.0
thyA_1_60_B_MM12,1708.0,2053.0,1068.0,1055.0,607.0,1112.0,652.0,391.0,632.0,1414.0,480.0,2948.0,3026.0,739.0,990.0,5130.0,2798.0,2561.0,331.0,2804.0
thyA_1_60_B_MM13,3349.0,3504.0,3095.0,2529.0,1413.0,2301.0,1987.0,1275.0,2131.0,2549.0,1144.0,2293.0,8872.0,1908.0,635.0,11000.0,6188.0,4691.0,1052.0,5550.0
thyA_1_60_B_MM2,1820.0,1916.0,901.0,3051.0,1625.0,1834.0,1057.0,1255.0,775.0,1604.0,633.0,706.0,1590.0,3542.0,1182.0,5207.0,4547.0,1990.0,474.0,2635.0
thyA_1_60_C,1251.0,1867.0,845.0,2291.0,794.0,1363.0,653.0,1235.0,741.0,1413.0,180.0,298.0,521.0,1005.0,2398.0,3156.0,2125.0,562.0,157.0,1662.0
thyA_3_233_B_MM4,8340.0,8119.0,5848.0,12337.0,7017.0,7935.0,5657.0,6579.0,3254.0,7478.0,1067.0,4099.0,6155.0,4251.0,1907.0,35389.0,14713.0,6903.0,2810.0,18200.0
thyA_3_233_B_MM5,5822.0,6930.0,5714.0,8782.0,4732.0,6294.0,4020.0,5738.0,1986.0,7814.0,483.0,2703.0,7643.0,2704.0,994.0,19345.0,18834.0,7082.0,2725.0,10727.0
thyA_3_233_B_MM6,4089.0,2128.0,1437.0,5015.0,2073.0,4375.0,1748.0,2790.0,1427.0,4291.0,1040.0,1502.0,3190.0,1871.0,925.0,12971.0,8168.0,9765.0,1311.0,4340.0
thyA_3_233_B_MM7,1379.0,1401.0,720.0,1957.0,729.0,1042.0,946.0,1000.0,1003.0,1492.0,204.0,830.0,1631.0,939.0,377.0,3361.0,3110.0,865.0,2455.0,2229.0
thyA_3_233_C,5303.0,6121.0,6201.0,10338.0,6427.0,5800.0,5624.0,6589.0,5015.0,5981.0,2251.0,2967.0,6783.0,2850.0,4004.0,24768.0,17808.0,10130.0,2412.0,20752.0
