,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7079.0,2444.0,1630.0,3666.0,3064.0,2702.0,2372.0,2935.0,849.0,2237.0,750.0,1207.0,2061.0,1153.0,567.0,5891.0,4242.0,2421.0,658.0,3565.0
folA_1_56_B_MM11,3796.0,5840.0,1591.0,3519.0,1926.0,1892.0,1341.0,2183.0,864.0,2242.0,522.0,857.0,1476.0,988.0,573.0,5794.0,3154.0,1718.0,616.0,2472.0
folA_1_56_B_MM14,2754.0,2207.0,3131.0,2540.0,1529.0,1747.0,1000.0,1550.0,789.0,1194.0,508.0,754.0,934.0,858.0,340.0,4309.0,3297.0,1326.0,583.0,2836.0
folA_1_56_B_MM2,1659.0,1954.0,1072.0,6016.0,1436.0,2114.0,1557.0,1269.0,579.0,1593.0,473.0,618.0,906.0,700.0,301.0,3709.0,1869.0,1025.0,704.0,1975.0
folA_1_56_B_MM3,1831.0,754.0,606.0,2197.0,2781.0,1403.0,1304.0,855.0,291.0,1076.0,308.0,423.0,963.0,359.0,407.0,2869.0,1341.0,924.0,120.0,1126.0
folA_1_56_B_MM6,3280.0,2073.0,1216.0,3467.0,2125.0,4787.0,2545.0,1497.0,387.0,1713.0,511.0,963.0,1635.0,887.0,437.0,5145.0,2266.0,1134.0,571.0,2702.0
folA_1_56_B_MM9,3164.0,1310.0,672.0,3804.0,2048.0,3159.0,4160.0,1700.0,709.0,1624.0,299.0,626.0,1033.0,966.0,441.0,4237.0,2204.0,1210.0,535.0,2421.0
folA_1_56_C,1543.0,1140.0,773.0,1697.0,730.0,735.0,756.0,2009.0,213.0,685.0,157.0,600.0,511.0,290.0,84.0,1893.0,1161.0,720.0,165.0,958.0
folA_3_242_B_MM3,2122.0,2123.0,1550.0,2521.0,1377.0,1737.0,1498.0,991.0,3111.0,1611.0,571.0,1280.0,1243.0,704.0,614.0,4270.0,2755.0,1635.0,267.0,3225.0
folA_3_242_C,1931.0,1377.0,1141.0,3210.0,1222.0,1839.0,1326.0,1095.0,887.0,3880.0,378.0,528.0,919.0,649.0,257.0,4669.0,2598.0,1139.0,372.0,1938.0
negC_rand_42,945.0,468.0,333.0,687.0,404.0,326.0,412.0,586.0,175.0,341.0,856.0,347.0,292.0,193.0,78.0,1030.0,708.0,439.0,197.0,570.0
thyA_1_60_B_MM12,1025.0,799.0,382.0,1115.0,580.0,1185.0,657.0,419.0,262.0,734.0,328.0,1013.0,979.0,196.0,372.0,1497.0,799.0,910.0,190.0,1025.0
thyA_1_60_B_MM13,2553.0,1528.0,1192.0,3315.0,1546.0,2518.0,1772.0,1311.0,891.0,1407.0,468.0,858.0,3443.0,683.0,331.0,3805.0,2014.0,1600.0,538.0,1757.0
thyA_1_60_B_MM2,1296.0,839.0,371.0,2135.0,1068.0,1248.0,550.0,567.0,389.0,594.0,221.0,298.0,456.0,1213.0,446.0,1953.0,1700.0,732.0,230.0,1123.0
thyA_1_60_C,882.0,1093.0,377.0,1408.0,356.0,839.0,369.0,601.0,282.0,597.0,95.0,104.0,138.0,477.0,936.0,1051.0,845.0,252.0,73.0,642.0
thyA_3_233_B_MM4,4703.0,3222.0,2276.0,6451.0,3053.0,3992.0,2989.0,2860.0,969.0,2358.0,376.0,1252.0,2073.0,1560.0,775.0,11935.0,4411.0,2627.0,1162.0,5303.0
thyA_3_233_B_MM5,3283.0,2677.0,2184.0,4765.0,2077.0,3461.0,1957.0,2477.0,621.0,2419.0,180.0,636.0,2297.0,865.0,277.0,6167.0,5875.0,2361.0,1001.0,2954.0
thyA_3_233_B_MM6,2755.0,1189.0,668.0,3359.0,1191.0,2660.0,1426.0,1639.0,526.0,1460.0,384.0,669.0,1032.0,565.0,276.0,4460.0,2608.0,3706.0,528.0,1185.0
thyA_3_233_B_MM7,1005.0,731.0,274.0,1317.0,639.0,682.0,696.0,806.0,418.0,664.0,289.0,279.0,524.0,460.0,131.0,1489.0,1392.0,399.0,1022.0,827.0
thyA_3_233_C,3183.0,2582.0,1988.0,5317.0,3120.0,2460.0,2849.0,2962.0,1528.0,2191.0,1159.0,909.0,1769.0,942.0,1333.0,8378.0,5916.0,3669.0,764.0,6514.0
