,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,342.0,31.0,22.0,12.0,10.0,15.0,13.0,9.0,8.0,14.0,8.0,12.0,32.0,21.0,11.0,147.0,42.0,27.0,22.0,41.0
folA_1_56_B_MM11,35.0,288.0,38.0,7.0,8.0,16.0,4.0,10.0,14.0,31.0,12.0,12.0,16.0,35.0,21.0,82.0,58.0,24.0,4.0,80.0
folA_1_56_B_MM14,24.0,31.0,217.0,19.0,24.0,7.0,11.0,5.0,18.0,8.0,7.0,6.0,17.0,17.0,10.0,75.0,38.0,24.0,6.0,34.0
folA_1_56_B_MM2,11.0,7.0,3.0,110.0,9.0,6.0,6.0,2.0,6.0,3.0,2.0,4.0,6.0,3.0,7.0,27.0,24.0,10.0,6.0,21.0
folA_1_56_B_MM3,8.0,6.0,5.0,5.0,84.0,5.0,4.0,8.0,1.0,8.0,1.0,1.0,6.0,3.0,1.0,23.0,4.0,6.0,4.0,12.0
folA_1_56_B_MM6,17.0,13.0,7.0,9.0,4.0,93.0,14.0,6.0,4.0,7.0,1.0,1.0,15.0,12.0,2.0,39.0,25.0,16.0,2.0,35.0
folA_1_56_B_MM9,21.0,6.0,8.0,11.0,11.0,16.0,151.0,6.0,5.0,10.0,5.0,3.0,15.0,7.0,11.0,63.0,31.0,15.0,6.0,31.0
folA_1_56_C,7.0,8.0,2.0,6.0,8.0,1.0,1.0,62.0,1.0,8.0,4.0,4.0,7.0,4.0,1.0,22.0,9.0,5.0,0.0,24.0
folA_3_242_B_MM3,13.0,38.0,15.0,16.0,10.0,7.0,4.0,10.0,190.0,18.0,12.0,7.0,34.0,22.0,10.0,136.0,33.0,34.0,9.0,38.0
folA_3_242_C,8.0,14.0,10.0,6.0,6.0,9.0,8.0,6.0,9.0,142.0,2.0,4.0,14.0,5.0,1.0,69.0,49.0,19.0,6.0,31.0
negC_rand_42,6.0,1.0,5.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,84.0,3.0,2.0,5.0,1.0,11.0,6.0,9.0,3.0,15.0
thyA_1_60_B_MM12,14.0,20.0,12.0,5.0,1.0,5.0,3.0,27.0,4.0,13.0,0.0,70.0,9.0,7.0,3.0,25.0,14.0,12.0,3.0,11.0
thyA_1_60_B_MM13,33.0,37.0,17.0,6.0,6.0,6.0,14.0,9.0,19.0,22.0,8.0,16.0,207.0,16.0,2.0,106.0,54.0,29.0,7.0,21.0
thyA_1_60_B_MM2,21.0,12.0,15.0,4.0,7.0,10.0,21.0,10.0,11.0,11.0,1.0,0.0,7.0,95.0,1.0,25.0,19.0,16.0,7.0,19.0
thyA_1_60_C,10.0,8.0,10.0,19.0,6.0,3.0,1.0,4.0,1.0,8.0,4.0,4.0,3.0,5.0,60.0,23.0,7.0,6.0,2.0,8.0
thyA_3_233_B_MM4,53.0,65.0,48.0,24.0,57.0,21.0,26.0,16.0,37.0,54.0,22.0,15.0,40.0,33.0,19.0,720.0,111.0,88.0,21.0,84.0
thyA_3_233_B_MM5,55.0,35.0,28.0,16.0,14.0,15.0,6.0,10.0,30.0,53.0,6.0,11.0,29.0,20.0,8.0,154.0,452.0,65.0,23.0,40.0
thyA_3_233_B_MM6,37.0,18.0,26.0,11.0,5.0,5.0,6.0,29.0,11.0,13.0,13.0,9.0,22.0,18.0,7.0,74.0,65.0,263.0,17.0,73.0
thyA_3_233_B_MM7,16.0,8.0,3.0,5.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,6.0,12.0,2.0,4.0,39.0,16.0,14.0,102.0,9.0
thyA_3_233_C,47.0,33.0,37.0,30.0,25.0,69.0,20.0,14.0,26.0,55.0,11.0,14.0,36.0,15.0,13.0,244.0,82.0,50.0,26.0,524.0
