,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17626.0,4116.0,2871.0,7741.0,4748.0,5164.0,3928.0,7547.0,1888.0,4905.0,1753.0,1768.0,3935.0,2956.0,1333.0,17461.0,7762.0,3964.0,1469.0,9485.0
folA_1_56_B_MM11,5598.0,12122.0,3630.0,5326.0,4656.0,3856.0,3144.0,6032.0,1794.0,4398.0,1123.0,1106.0,2917.0,2360.0,1298.0,11963.0,7062.0,3324.0,1020.0,6191.0
folA_1_56_B_MM14,3762.0,4331.0,9681.0,5127.0,3586.0,3175.0,3234.0,6170.0,1477.0,3674.0,1030.0,1192.0,2527.0,2349.0,984.0,11270.0,6283.0,2596.0,1107.0,5939.0
folA_1_56_B_MM2,4893.0,2876.0,1824.0,14922.0,3214.0,3957.0,3918.0,3448.0,1497.0,4104.0,1111.0,1538.0,3002.0,2003.0,755.0,10830.0,4970.0,2788.0,1057.0,6211.0
folA_1_56_B_MM3,3441.0,2041.0,1333.0,4273.0,8763.0,2721.0,2924.0,3485.0,960.0,1835.0,569.0,1315.0,2917.0,1311.0,534.0,8916.0,4073.0,2138.0,966.0,3348.0
folA_1_56_B_MM6,5164.0,3419.0,2173.0,6369.0,4222.0,10264.0,4149.0,5250.0,1739.0,4327.0,970.0,1894.0,3052.0,1857.0,738.0,12086.0,6593.0,3637.0,988.0,6021.0
folA_1_56_B_MM9,5444.0,2255.0,1544.0,6750.0,4421.0,4626.0,11706.0,6384.0,1405.0,3626.0,1099.0,1165.0,2406.0,1860.0,1058.0,12582.0,5731.0,3150.0,1465.0,7308.0
folA_1_56_C,3599.0,2018.0,1100.0,3396.0,1311.0,2636.0,2108.0,9278.0,909.0,2254.0,531.0,930.0,1588.0,685.0,773.0,6623.0,4484.0,1935.0,699.0,3903.0
folA_3_242_B_MM3,3862.0,2768.0,2791.0,4378.0,3343.0,3629.0,3125.0,5793.0,8701.0,4507.0,1463.0,1358.0,2445.0,1941.0,966.0,13423.0,7552.0,3776.0,1200.0,7905.0
folA_3_242_C,4706.0,2592.0,2114.0,6146.0,3271.0,3448.0,2776.0,4570.0,1330.0,10071.0,900.0,1242.0,3160.0,1810.0,912.0,10906.0,6578.0,2702.0,917.0,5119.0
negC_rand_42,1179.0,764.0,578.0,1965.0,763.0,1172.0,1084.0,2097.0,745.0,1082.0,5226.0,338.0,708.0,483.0,325.0,2002.0,1252.0,941.0,180.0,1594.0
thyA_1_60_B_MM12,2530.0,1716.0,1221.0,2111.0,1536.0,1766.0,1187.0,2041.0,626.0,1591.0,583.0,3427.0,1360.0,930.0,531.0,6128.0,3420.0,2245.0,445.0,2105.0
thyA_1_60_B_MM13,4546.0,2899.0,2023.0,4401.0,3556.0,3309.0,3349.0,4614.0,1561.0,3357.0,972.0,2545.0,9142.0,1935.0,1064.0,10043.0,4864.0,3080.0,1256.0,5546.0
thyA_1_60_B_MM2,2406.0,2112.0,1229.0,3353.0,2670.0,2615.0,1650.0,3647.0,1054.0,2594.0,477.0,461.0,1680.0,5085.0,1205.0,5565.0,3322.0,1786.0,496.0,2429.0
thyA_1_60_C,1235.0,1099.0,1010.0,2393.0,1740.0,1672.0,1040.0,1858.0,620.0,1397.0,411.0,526.0,944.0,1038.0,2590.0,3070.0,2240.0,991.0,284.0,1348.0
thyA_3_233_B_MM4,11686.0,7069.0,6264.0,12997.0,8487.0,11886.0,7999.0,13627.0,3173.0,9416.0,2284.0,3226.0,6686.0,3345.0,1777.0,37887.0,14210.0,6392.0,2397.0,10722.0
thyA_3_233_B_MM5,8568.0,4710.0,3740.0,10273.0,4568.0,6296.0,5432.0,7600.0,1607.0,5815.0,1604.0,2223.0,4201.0,2955.0,2028.0,13039.0,18594.0,4663.0,1679.0,8168.0
thyA_3_233_B_MM6,4416.0,2070.0,1351.0,4672.0,2777.0,3398.0,2745.0,6245.0,783.0,3080.0,673.0,1516.0,2572.0,1698.0,930.0,8877.0,7603.0,10397.0,835.0,6375.0
thyA_3_233_B_MM7,2429.0,1512.0,910.0,1982.0,1381.0,1219.0,1131.0,2604.0,909.0,1219.0,386.0,803.0,856.0,600.0,546.0,2341.0,2402.0,1313.0,3590.0,2079.0
thyA_3_233_C,6858.0,5242.0,5520.0,9635.0,7830.0,7421.0,6295.0,10853.0,2994.0,8142.0,2132.0,2700.0,4828.0,2214.0,1557.0,19881.0,10242.0,7389.0,3170.0,24956.0
