,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,885.0,396.0,215.0,164.0,116.0,109.0,167.0,142.0,55.0,118.0,85.0,119.0,267.0,78.0,46.0,446.0,335.0,255.0,96.0,214.0
folA_1_56_B_MM11,453.0,782.0,201.0,145.0,100.0,110.0,95.0,101.0,118.0,120.0,75.0,115.0,250.0,72.0,27.0,437.0,298.0,199.0,80.0,200.0
folA_1_56_B_MM14,287.0,255.0,735.0,113.0,85.0,107.0,88.0,82.0,95.0,84.0,73.0,95.0,167.0,74.0,18.0,305.0,304.0,172.0,86.0,168.0
folA_1_56_B_MM2,113.0,88.0,49.0,379.0,65.0,94.0,82.0,56.0,27.0,73.0,17.0,25.0,73.0,39.0,6.0,182.0,121.0,96.0,38.0,97.0
folA_1_56_B_MM3,73.0,51.0,40.0,88.0,136.0,57.0,44.0,45.0,26.0,49.0,29.0,21.0,63.0,10.0,17.0,164.0,82.0,47.0,17.0,54.0
folA_1_56_B_MM6,145.0,114.0,72.0,98.0,74.0,249.0,96.0,85.0,39.0,72.0,22.0,57.0,84.0,29.0,16.0,203.0,133.0,82.0,47.0,95.0
folA_1_56_B_MM9,200.0,110.0,56.0,110.0,80.0,129.0,310.0,102.0,32.0,75.0,36.0,32.0,115.0,47.0,26.0,227.0,134.0,85.0,48.0,122.0
folA_1_56_C,73.0,50.0,33.0,78.0,32.0,55.0,39.0,186.0,21.0,58.0,19.0,22.0,37.0,9.0,7.0,81.0,81.0,46.0,18.0,74.0
folA_3_242_B_MM3,145.0,212.0,168.0,83.0,61.0,102.0,59.0,93.0,378.0,88.0,74.0,104.0,167.0,50.0,24.0,346.0,250.0,205.0,71.0,203.0
folA_3_242_C,127.0,105.0,98.0,128.0,51.0,115.0,72.0,86.0,92.0,299.0,39.0,50.0,107.0,50.0,17.0,270.0,195.0,126.0,57.0,111.0
negC_rand_42,109.0,74.0,47.0,36.0,33.0,28.0,23.0,39.0,35.0,33.0,195.0,26.0,42.0,11.0,4.0,104.0,82.0,66.0,17.0,65.0
thyA_1_60_B_MM12,150.0,124.0,76.0,39.0,30.0,38.0,34.0,43.0,27.0,54.0,25.0,177.0,71.0,20.0,15.0,158.0,107.0,77.0,7.0,75.0
thyA_1_60_B_MM13,282.0,182.0,154.0,104.0,71.0,115.0,87.0,76.0,62.0,95.0,66.0,109.0,528.0,47.0,24.0,282.0,216.0,155.0,60.0,112.0
thyA_1_60_B_MM2,73.0,60.0,42.0,63.0,38.0,60.0,42.0,54.0,25.0,49.0,22.0,29.0,48.0,117.0,23.0,127.0,58.0,55.0,17.0,54.0
thyA_1_60_C,51.0,45.0,25.0,38.0,31.0,24.0,22.0,23.0,11.0,23.0,12.0,19.0,14.0,28.0,70.0,54.0,53.0,22.0,5.0,28.0
thyA_3_233_B_MM4,351.0,255.0,197.0,199.0,113.0,184.0,179.0,152.0,94.0,202.0,66.0,123.0,188.0,106.0,36.0,1155.0,486.0,211.0,91.0,315.0
thyA_3_233_B_MM5,333.0,269.0,183.0,184.0,82.0,139.0,97.0,125.0,56.0,218.0,65.0,84.0,193.0,74.0,32.0,481.0,852.0,261.0,129.0,213.0
thyA_3_233_B_MM6,256.0,171.0,83.0,122.0,53.0,111.0,58.0,123.0,49.0,112.0,39.0,72.0,138.0,58.0,28.0,287.0,284.0,697.0,79.0,164.0
thyA_3_233_B_MM7,140.0,91.0,31.0,50.0,36.0,44.0,27.0,36.0,66.0,36.0,25.0,52.0,56.0,28.0,10.0,88.0,93.0,70.0,168.0,46.0
thyA_3_233_C,222.0,201.0,167.0,219.0,120.0,126.0,141.0,119.0,90.0,175.0,79.0,97.0,149.0,55.0,45.0,620.0,380.0,294.0,95.0,699.0
