,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,3352.0,1317.0,913.0,212.0,123.0,154.0,187.0,286.0,129.0,275.0,336.0,675.0,867.0,886.0,468.0,4711.0,2396.0,1491.0,379.0,2594.0
folA_1_56_B_MM11,1648.0,5540.0,1568.0,211.0,121.0,120.0,111.0,87.0,966.0,259.0,424.0,1467.0,2068.0,1512.0,613.0,10308.0,5103.0,2273.0,626.0,4836.0
folA_1_56_B_MM14,1145.0,2259.0,3517.0,180.0,58.0,82.0,59.0,72.0,691.0,255.0,478.0,806.0,1581.0,1082.0,579.0,7902.0,5870.0,2867.0,1090.0,5246.0
folA_1_56_B_MM2,409.0,119.0,56.0,623.0,103.0,134.0,46.0,256.0,29.0,63.0,41.0,41.0,71.0,598.0,264.0,2914.0,987.0,712.0,102.0,1744.0
folA_1_56_B_MM3,56.0,39.0,34.0,298.0,350.0,69.0,50.0,95.0,5.0,34.0,1.0,13.0,84.0,373.0,155.0,1842.0,643.0,214.0,43.0,1044.0
folA_1_56_B_MM6,199.0,512.0,104.0,133.0,86.0,675.0,112.0,72.0,26.0,62.0,16.0,102.0,128.0,828.0,345.0,3823.0,1321.0,375.0,105.0,3305.0
folA_1_56_B_MM9,219.0,64.0,32.0,179.0,93.0,210.0,685.0,131.0,47.0,73.0,29.0,69.0,113.0,651.0,221.0,3811.0,1376.0,528.0,247.0,2454.0
folA_1_56_C,77.0,39.0,58.0,105.0,32.0,31.0,80.0,337.0,17.0,30.0,4.0,6.0,22.0,311.0,78.0,1523.0,893.0,216.0,27.0,947.0
folA_3_242_B_MM3,357.0,1786.0,2284.0,94.0,203.0,134.0,120.0,41.0,4431.0,548.0,600.0,971.0,2174.0,1156.0,1270.0,9816.0,6976.0,3455.0,674.0,7870.0
folA_3_242_C,111.0,221.0,230.0,197.0,71.0,86.0,65.0,58.0,776.0,1535.0,56.0,171.0,335.0,1190.0,366.0,9833.0,6647.0,1886.0,451.0,5055.0
negC_rand_42,470.0,528.0,496.0,29.0,10.0,32.0,37.0,28.0,87.0,65.0,980.0,247.0,548.0,354.0,230.0,2131.0,1600.0,921.0,263.0,1569.0
thyA_1_60_B_MM12,534.0,759.0,408.0,183.0,41.0,80.0,167.0,30.0,220.0,193.0,191.0,1215.0,1948.0,409.0,569.0,2337.0,1123.0,1252.0,115.0,1456.0
thyA_1_60_B_MM13,1456.0,2405.0,1979.0,136.0,213.0,168.0,155.0,127.0,1112.0,306.0,796.0,981.0,5500.0,1236.0,778.0,9500.0,5408.0,3507.0,926.0,3970.0
thyA_1_60_B_MM2,1099.0,1222.0,674.0,1246.0,542.0,847.0,370.0,465.0,639.0,1159.0,498.0,395.0,1266.0,2059.0,630.0,3867.0,3411.0,1745.0,266.0,1768.0
thyA_1_60_C,625.0,1351.0,538.0,1211.0,232.0,564.0,254.0,898.0,479.0,1132.0,125.0,83.0,271.0,602.0,1497.0,2572.0,1721.0,573.0,70.0,1462.0
thyA_3_233_B_MM4,3723.0,5532.0,4652.0,3705.0,2137.0,2900.0,1999.0,2622.0,2267.0,5757.0,762.0,1937.0,5292.0,3408.0,1378.0,26767.0,11952.0,6337.0,2484.0,15574.0
thyA_3_233_B_MM5,2872.0,4268.0,4418.0,2629.0,1070.0,1825.0,1286.0,1291.0,1330.0,6016.0,342.0,923.0,5669.0,1860.0,511.0,17118.0,13722.0,5380.0,2391.0,9335.0
thyA_3_233_B_MM6,1879.0,1613.0,1101.0,1245.0,396.0,795.0,546.0,504.0,698.0,2104.0,665.0,457.0,2231.0,1471.0,473.0,10356.0,6551.0,6550.0,935.0,3365.0
thyA_3_233_B_MM7,744.0,1105.0,381.0,428.0,85.0,166.0,106.0,86.0,657.0,634.0,264.0,412.0,1038.0,1165.0,297.0,2799.0,2331.0,635.0,1667.0,1729.0
thyA_3_233_C,2381.0,4297.0,4729.0,3988.0,2314.0,2585.0,2125.0,2650.0,3372.0,4125.0,1876.0,1082.0,5263.0,2100.0,2974.0,19253.0,13747.0,7442.0,1658.0,15432.0
