,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,25073.0,8101.0,5818.0,6207.0,3371.0,3881.0,3582.0,5376.0,1468.0,4445.0,3229.0,2731.0,8058.0,3929.0,1374.0,23326.0,10369.0,6582.0,1803.0,15230.0
folA_1_56_B_MM11,8680.0,23148.0,7192.0,3429.0,3484.0,3551.0,2630.0,5104.0,3671.0,3779.0,1874.0,3812.0,5904.0,3549.0,1351.0,17560.0,12300.0,7712.0,1518.0,7166.0
folA_1_56_B_MM14,7004.0,8304.0,16354.0,3751.0,2448.0,2314.0,2751.0,3789.0,2533.0,3085.0,2206.0,2587.0,5751.0,2915.0,891.0,16854.0,13414.0,5518.0,1808.0,8775.0
folA_1_56_B_MM2,3731.0,2540.0,1443.0,10212.0,1831.0,2522.0,3738.0,2631.0,1300.0,2385.0,768.0,1015.0,3036.0,1348.0,401.0,10251.0,5543.0,2419.0,1572.0,4701.0
folA_1_56_B_MM3,2241.0,1265.0,1083.0,3993.0,6219.0,1895.0,2507.0,2966.0,832.0,884.0,459.0,548.0,2256.0,714.0,538.0,7108.0,3831.0,1615.0,787.0,2027.0
folA_1_56_B_MM6,4279.0,2380.0,1770.0,5344.0,2613.0,6390.0,2841.0,3996.0,1285.0,3403.0,441.0,1614.0,2044.0,1445.0,476.0,8428.0,5385.0,3515.0,614.0,4374.0
folA_1_56_B_MM9,5072.0,1479.0,1266.0,4858.0,2498.0,4449.0,9133.0,5196.0,1033.0,2628.0,1146.0,889.0,1915.0,1879.0,609.0,11214.0,6183.0,2671.0,1694.0,7374.0
folA_1_56_C,3123.0,1201.0,877.0,2534.0,754.0,1423.0,2374.0,7626.0,1057.0,1355.0,198.0,642.0,1092.0,587.0,426.0,3369.0,2789.0,1171.0,558.0,2586.0
folA_3_242_B_MM3,4585.0,5678.0,4856.0,3406.0,1520.0,2707.0,2379.0,2841.0,15194.0,4001.0,2126.0,2368.0,4446.0,2255.0,638.0,16162.0,9994.0,7269.0,1588.0,10115.0
folA_3_242_C,3636.0,2777.0,1917.0,4820.0,1887.0,2826.0,1413.0,3504.0,2200.0,9107.0,757.0,1541.0,2610.0,2047.0,599.0,11772.0,6350.0,4791.0,2012.0,3598.0
negC_rand_42,2209.0,1133.0,1581.0,1347.0,329.0,1140.0,876.0,1763.0,1140.0,1414.0,10037.0,920.0,1305.0,388.0,558.0,2607.0,2113.0,2211.0,322.0,2959.0
thyA_1_60_B_MM12,3626.0,3866.0,2841.0,1302.0,857.0,1067.0,821.0,997.0,1887.0,1804.0,1123.0,4975.0,1884.0,779.0,1101.0,7298.0,6080.0,5783.0,692.0,3644.0
thyA_1_60_B_MM13,6954.0,7079.0,5203.0,3102.0,1940.0,2922.0,2530.0,2819.0,3112.0,2991.0,2738.0,5316.0,14544.0,1874.0,1093.0,12495.0,10572.0,4201.0,1668.0,6863.0
thyA_1_60_B_MM2,2483.0,3904.0,1682.0,2905.0,1928.0,1937.0,1569.0,2790.0,1179.0,2496.0,419.0,468.0,1849.0,5645.0,1442.0,5015.0,4035.0,1480.0,857.0,3073.0
thyA_1_60_C,891.0,1360.0,1410.0,2095.0,1732.0,1441.0,1269.0,1013.0,479.0,1375.0,427.0,717.0,1217.0,1227.0,2104.0,3281.0,2941.0,1639.0,513.0,858.0
thyA_3_233_B_MM4,19615.0,8292.0,10971.0,10176.0,5345.0,8339.0,8562.0,10343.0,4805.0,11904.0,2949.0,3570.0,9268.0,4928.0,1431.0,45468.0,21381.0,11771.0,4889.0,16031.0
thyA_3_233_B_MM5,11585.0,9881.0,5196.0,7933.0,3205.0,3714.0,5601.0,4608.0,2106.0,5521.0,3533.0,3302.0,5066.0,2585.0,1281.0,19067.0,27255.0,7411.0,3258.0,10150.0
thyA_3_233_B_MM6,7886.0,3666.0,3194.0,3858.0,1818.0,2456.0,3158.0,4821.0,3208.0,3020.0,799.0,2480.0,4377.0,1458.0,1097.0,13243.0,13796.0,16902.0,2275.0,7749.0
thyA_3_233_B_MM7,5106.0,2654.0,1503.0,1595.0,1568.0,1163.0,1277.0,2378.0,1908.0,1423.0,1163.0,2301.0,3269.0,534.0,639.0,3430.0,3698.0,4247.0,4809.0,3131.0
thyA_3_233_C,6978.0,5847.0,6013.0,7731.0,5365.0,6355.0,5125.0,7070.0,4176.0,9389.0,2583.0,2782.0,7520.0,2203.0,1802.0,26505.0,17264.0,14153.0,5593.0,32335.0
