,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1070.0,302.0,198.0,288.0,219.0,289.0,344.0,264.0,64.0,245.0,61.0,124.0,235.0,139.0,88.0,837.0,417.0,259.0,107.0,382.0
folA_1_56_B_MM11,379.0,857.0,165.0,282.0,193.0,276.0,219.0,199.0,92.0,208.0,54.0,97.0,225.0,133.0,57.0,794.0,427.0,211.0,72.0,319.0
folA_1_56_B_MM14,249.0,226.0,780.0,195.0,150.0,206.0,168.0,170.0,118.0,213.0,41.0,77.0,163.0,119.0,59.0,598.0,347.0,170.0,49.0,277.0
folA_1_56_B_MM2,233.0,180.0,117.0,927.0,138.0,165.0,165.0,121.0,59.0,141.0,53.0,75.0,151.0,79.0,36.0,515.0,254.0,144.0,57.0,288.0
folA_1_56_B_MM3,139.0,112.0,81.0,207.0,412.0,160.0,113.0,80.0,51.0,95.0,45.0,49.0,126.0,53.0,33.0,454.0,184.0,103.0,27.0,168.0
folA_1_56_B_MM6,293.0,224.0,143.0,247.0,188.0,679.0,199.0,177.0,60.0,156.0,34.0,84.0,210.0,125.0,47.0,706.0,343.0,195.0,79.0,326.0
folA_1_56_B_MM9,337.0,233.0,124.0,234.0,169.0,287.0,675.0,170.0,88.0,215.0,30.0,86.0,173.0,113.0,59.0,617.0,320.0,174.0,69.0,357.0
folA_1_56_C,134.0,86.0,62.0,129.0,46.0,83.0,84.0,325.0,33.0,83.0,26.0,28.0,62.0,30.0,17.0,258.0,182.0,95.0,18.0,140.0
folA_3_242_B_MM3,216.0,258.0,225.0,193.0,135.0,169.0,134.0,152.0,479.0,197.0,86.0,105.0,204.0,90.0,70.0,722.0,380.0,255.0,48.0,391.0
folA_3_242_C,260.0,195.0,139.0,289.0,122.0,188.0,157.0,153.0,94.0,635.0,64.0,111.0,147.0,103.0,52.0,738.0,368.0,184.0,61.0,284.0
negC_rand_42,75.0,67.0,63.0,61.0,30.0,56.0,37.0,51.0,31.0,64.0,232.0,32.0,58.0,18.0,25.0,172.0,93.0,61.0,14.0,100.0
thyA_1_60_B_MM12,149.0,107.0,72.0,107.0,64.0,111.0,87.0,74.0,54.0,73.0,37.0,194.0,97.0,39.0,40.0,329.0,129.0,125.0,24.0,154.0
thyA_1_60_B_MM13,260.0,224.0,172.0,227.0,134.0,206.0,174.0,166.0,79.0,199.0,34.0,108.0,632.0,88.0,47.0,635.0,270.0,190.0,55.0,234.0
thyA_1_60_B_MM2,139.0,126.0,98.0,152.0,92.0,110.0,90.0,121.0,62.0,151.0,28.0,37.0,128.0,311.0,57.0,346.0,201.0,111.0,28.0,135.0
thyA_1_60_C,109.0,64.0,58.0,111.0,59.0,79.0,71.0,67.0,30.0,95.0,13.0,36.0,63.0,57.0,177.0,213.0,119.0,67.0,13.0,94.0
thyA_3_233_B_MM4,553.0,503.0,419.0,548.0,354.0,595.0,441.0,444.0,200.0,445.0,70.0,211.0,426.0,256.0,142.0,2578.0,869.0,445.0,125.0,783.0
thyA_3_233_B_MM5,391.0,323.0,192.0,397.0,197.0,347.0,262.0,231.0,124.0,278.0,63.0,133.0,300.0,152.0,77.0,784.0,1275.0,264.0,84.0,383.0
thyA_3_233_B_MM6,227.0,170.0,101.0,219.0,122.0,228.0,169.0,175.0,73.0,166.0,33.0,86.0,138.0,85.0,53.0,558.0,409.0,847.0,61.0,246.0
thyA_3_233_B_MM7,67.0,86.0,48.0,77.0,48.0,67.0,55.0,68.0,31.0,47.0,5.0,52.0,57.0,41.0,27.0,180.0,129.0,70.0,186.0,95.0
thyA_3_233_C,309.0,321.0,272.0,430.0,288.0,347.0,280.0,275.0,180.0,298.0,88.0,149.0,288.0,144.0,120.0,1218.0,543.0,360.0,127.0,1350.0
