,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,990.0,297.0,206.0,184.0,143.0,179.0,203.0,156.0,85.0,144.0,72.0,137.0,311.0,185.0,66.0,820.0,471.0,300.0,100.0,466.0
folA_1_56_B_MM11,420.0,965.0,240.0,153.0,122.0,163.0,152.0,116.0,126.0,208.0,67.0,153.0,333.0,180.0,74.0,1098.0,779.0,259.0,84.0,589.0
folA_1_56_B_MM14,241.0,326.0,761.0,134.0,98.0,150.0,115.0,108.0,121.0,171.0,83.0,125.0,254.0,194.0,64.0,822.0,569.0,277.0,106.0,482.0
folA_1_56_B_MM2,154.0,146.0,71.0,612.0,96.0,134.0,119.0,124.0,56.0,109.0,29.0,60.0,91.0,114.0,45.0,643.0,326.0,187.0,46.0,415.0
folA_1_56_B_MM3,119.0,64.0,40.0,123.0,290.0,70.0,84.0,63.0,28.0,66.0,18.0,33.0,75.0,75.0,39.0,501.0,257.0,139.0,31.0,232.0
folA_1_56_B_MM6,245.0,136.0,84.0,182.0,89.0,385.0,115.0,142.0,26.0,126.0,32.0,62.0,127.0,133.0,33.0,861.0,435.0,209.0,80.0,452.0
folA_1_56_B_MM9,302.0,148.0,75.0,152.0,96.0,144.0,433.0,117.0,43.0,120.0,39.0,53.0,131.0,118.0,77.0,712.0,360.0,193.0,65.0,478.0
folA_1_56_C,102.0,75.0,44.0,105.0,61.0,87.0,56.0,265.0,19.0,33.0,31.0,27.0,59.0,63.0,29.0,385.0,276.0,132.0,48.0,287.0
folA_3_242_B_MM3,220.0,383.0,269.0,145.0,102.0,158.0,112.0,115.0,612.0,264.0,105.0,168.0,281.0,156.0,105.0,1247.0,687.0,379.0,97.0,762.0
folA_3_242_C,203.0,231.0,118.0,202.0,78.0,159.0,118.0,112.0,121.0,533.0,71.0,121.0,161.0,154.0,72.0,1077.0,580.0,294.0,79.0,509.0
negC_rand_42,108.0,91.0,64.0,55.0,35.0,38.0,45.0,52.0,65.0,35.0,349.0,59.0,81.0,40.0,21.0,260.0,174.0,105.0,26.0,161.0
thyA_1_60_B_MM12,137.0,171.0,134.0,46.0,44.0,73.0,40.0,27.0,54.0,99.0,41.0,300.0,145.0,75.0,29.0,417.0,242.0,168.0,28.0,188.0
thyA_1_60_B_MM13,293.0,298.0,230.0,131.0,97.0,150.0,140.0,90.0,135.0,186.0,78.0,201.0,739.0,156.0,57.0,893.0,527.0,297.0,84.0,384.0
thyA_1_60_B_MM2,101.0,126.0,80.0,203.0,112.0,129.0,118.0,124.0,72.0,135.0,50.0,68.0,179.0,305.0,73.0,395.0,263.0,147.0,45.0,216.0
thyA_1_60_C,71.0,92.0,64.0,113.0,86.0,88.0,78.0,68.0,47.0,89.0,26.0,65.0,78.0,75.0,199.0,207.0,172.0,67.0,13.0,116.0
thyA_3_233_B_MM4,710.0,793.0,581.0,647.0,479.0,764.0,487.0,578.0,322.0,647.0,176.0,370.0,621.0,292.0,209.0,3248.0,1425.0,626.0,199.0,1167.0
thyA_3_233_B_MM5,513.0,607.0,454.0,499.0,318.0,445.0,379.0,435.0,201.0,497.0,110.0,301.0,553.0,292.0,134.0,1540.0,2020.0,488.0,177.0,686.0
thyA_3_233_B_MM6,239.0,204.0,182.0,220.0,152.0,241.0,129.0,267.0,82.0,257.0,73.0,154.0,226.0,143.0,74.0,915.0,720.0,1126.0,134.0,423.0
thyA_3_233_B_MM7,108.0,93.0,80.0,83.0,49.0,88.0,45.0,84.0,70.0,82.0,13.0,69.0,107.0,55.0,20.0,284.0,236.0,102.0,268.0,191.0
thyA_3_233_C,466.0,486.0,439.0,530.0,482.0,502.0,410.0,511.0,359.0,498.0,148.0,316.0,494.0,232.0,238.0,1877.0,1083.0,644.0,241.0,2031.0
