,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,24207.0,9653.0,7705.0,752.0,466.0,546.0,514.0,394.0,430.0,456.0,1999.0,3483.0,7318.0,309.0,164.0,2376.0,5009.0,10895.0,2960.0,968.0
folA_1_56_B_MM11,14577.0,25976.0,8839.0,777.0,450.0,350.0,269.0,368.0,2698.0,668.0,2244.0,2832.0,7930.0,221.0,153.0,2752.0,4290.0,7421.0,3301.0,734.0
folA_1_56_B_MM14,11165.0,12367.0,17445.0,561.0,290.0,386.0,230.0,302.0,2163.0,772.0,2101.0,2515.0,5806.0,242.0,129.0,3272.0,7740.0,8901.0,3802.0,974.0
folA_1_56_B_MM2,329.0,320.0,129.0,1278.0,239.0,428.0,303.0,200.0,118.0,274.0,92.0,79.0,210.0,72.0,45.0,572.0,179.0,307.0,160.0,291.0
folA_1_56_B_MM3,311.0,122.0,66.0,375.0,595.0,285.0,182.0,133.0,47.0,122.0,41.0,51.0,190.0,49.0,71.0,476.0,114.0,141.0,34.0,176.0
folA_1_56_B_MM6,672.0,478.0,278.0,733.0,374.0,1216.0,581.0,229.0,70.0,246.0,84.0,236.0,284.0,152.0,55.0,745.0,369.0,178.0,156.0,452.0
folA_1_56_B_MM9,678.0,299.0,169.0,702.0,356.0,739.0,1396.0,298.0,113.0,317.0,47.0,147.0,298.0,219.0,90.0,942.0,370.0,346.0,133.0,399.0
folA_1_56_C,154.0,259.0,108.0,316.0,128.0,109.0,144.0,475.0,16.0,95.0,19.0,69.0,85.0,49.0,13.0,332.0,152.0,183.0,25.0,134.0
folA_3_242_B_MM3,1357.0,4652.0,6897.0,500.0,167.0,351.0,179.0,143.0,9772.0,1026.0,1337.0,2561.0,5507.0,237.0,117.0,1829.0,2933.0,7058.0,2128.0,925.0
folA_3_242_C,483.0,467.0,611.0,621.0,235.0,392.0,181.0,177.0,1848.0,2192.0,198.0,361.0,705.0,124.0,33.0,1660.0,1454.0,1749.0,790.0,517.0
negC_rand_42,2915.0,2439.0,1741.0,122.0,83.0,66.0,79.0,77.0,256.0,131.0,3577.0,577.0,1577.0,58.0,16.0,301.0,579.0,2621.0,962.0,188.0
thyA_1_60_B_MM12,2681.0,2701.0,1503.0,255.0,126.0,238.0,184.0,60.0,860.0,416.0,804.0,2997.0,3821.0,82.0,124.0,736.0,861.0,2226.0,542.0,337.0
thyA_1_60_B_MM13,9626.0,8645.0,7508.0,650.0,229.0,648.0,366.0,291.0,3157.0,799.0,2156.0,2332.0,18237.0,188.0,77.0,1948.0,2596.0,8015.0,3087.0,653.0
thyA_1_60_B_MM2,262.0,281.0,108.0,267.0,116.0,172.0,84.0,88.0,79.0,129.0,85.0,92.0,127.0,469.0,126.0,413.0,393.0,194.0,58.0,189.0
thyA_1_60_C,198.0,182.0,118.0,254.0,57.0,125.0,85.0,116.0,81.0,94.0,13.0,18.0,42.0,111.0,351.0,318.0,157.0,86.0,10.0,136.0
thyA_3_233_B_MM4,2171.0,1569.0,1064.0,946.0,468.0,565.0,552.0,428.0,509.0,748.0,132.0,684.0,917.0,379.0,174.0,7748.0,3694.0,3476.0,1493.0,2260.0
thyA_3_233_B_MM5,4171.0,4837.0,3465.0,570.0,247.0,371.0,330.0,262.0,993.0,1395.0,175.0,722.0,2623.0,170.0,66.0,3307.0,8312.0,9453.0,4686.0,983.0
thyA_3_233_B_MM6,11058.0,5702.0,4042.0,819.0,153.0,475.0,207.0,291.0,2115.0,1588.0,1793.0,1299.0,4762.0,140.0,109.0,2658.0,4813.0,17144.0,3831.0,474.0
thyA_3_233_B_MM7,5215.0,4181.0,1996.0,206.0,88.0,148.0,199.0,164.0,2254.0,883.0,413.0,808.0,2534.0,103.0,29.0,857.0,2506.0,2118.0,5939.0,436.0
thyA_3_233_C,995.0,734.0,690.0,779.0,461.0,307.0,455.0,405.0,443.0,580.0,320.0,285.0,741.0,168.0,283.0,3137.0,3555.0,6269.0,1787.0,3100.0
