,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9645.0,2322.0,1647.0,2113.0,1241.0,1427.0,1153.0,1959.0,768.0,1456.0,830.0,947.0,2300.0,1524.0,721.0,8439.0,3562.0,2227.0,789.0,5118.0
folA_1_56_B_MM11,3057.0,7372.0,2274.0,1423.0,1160.0,1090.0,1012.0,1585.0,951.0,1650.0,654.0,697.0,2002.0,1496.0,748.0,6243.0,3989.0,2068.0,610.0,3367.0
folA_1_56_B_MM14,2037.0,2557.0,5974.0,1307.0,869.0,937.0,979.0,1505.0,914.0,1341.0,521.0,771.0,1683.0,1383.0,534.0,6142.0,3488.0,1571.0,672.0,3351.0
folA_1_56_B_MM2,1341.0,917.0,513.0,4538.0,806.0,1068.0,978.0,893.0,415.0,1015.0,265.0,444.0,899.0,1029.0,388.0,5022.0,2276.0,1164.0,493.0,3178.0
folA_1_56_B_MM3,882.0,561.0,363.0,1163.0,2794.0,772.0,920.0,943.0,319.0,438.0,175.0,350.0,815.0,727.0,374.0,4370.0,1851.0,959.0,374.0,1812.0
folA_1_56_B_MM6,1481.0,950.0,643.0,1557.0,1081.0,3793.0,1222.0,1317.0,439.0,1012.0,282.0,521.0,916.0,956.0,396.0,5508.0,3142.0,1583.0,441.0,3231.0
folA_1_56_B_MM9,1734.0,700.0,488.0,1732.0,1010.0,1305.0,4034.0,1673.0,389.0,980.0,320.0,329.0,772.0,933.0,596.0,5989.0,2603.0,1410.0,570.0,3633.0
folA_1_56_C,1027.0,637.0,348.0,944.0,330.0,660.0,576.0,3369.0,281.0,601.0,153.0,279.0,492.0,440.0,489.0,3313.0,2402.0,984.0,316.0,2034.0
folA_3_242_B_MM3,1469.0,1522.0,1799.0,1237.0,795.0,978.0,806.0,1479.0,5063.0,1784.0,639.0,841.0,1553.0,1158.0,612.0,6932.0,4005.0,2281.0,796.0,4381.0
folA_3_242_C,1425.0,1086.0,834.0,1683.0,712.0,997.0,803.0,1239.0,765.0,4379.0,303.0,545.0,1446.0,1020.0,491.0,5963.0,3231.0,1696.0,461.0,2679.0
negC_rand_42,692.0,403.0,353.0,445.0,197.0,352.0,306.0,557.0,348.0,370.0,2824.0,254.0,486.0,260.0,217.0,1085.0,662.0,557.0,129.0,840.0
thyA_1_60_B_MM12,1502.0,1069.0,824.0,619.0,470.0,507.0,412.0,474.0,367.0,695.0,324.0,2250.0,804.0,553.0,290.0,3217.0,1857.0,1287.0,187.0,1257.0
thyA_1_60_B_MM13,2476.0,1828.0,1561.0,1289.0,1012.0,1015.0,1021.0,1333.0,863.0,1467.0,553.0,1562.0,5877.0,1149.0,624.0,5536.0,2684.0,1807.0,730.0,3285.0
thyA_1_60_B_MM2,1147.0,1135.0,695.0,1643.0,1286.0,1279.0,838.0,1616.0,424.0,1496.0,226.0,294.0,1060.0,3100.0,728.0,3005.0,1664.0,943.0,333.0,1377.0
thyA_1_60_C,687.0,630.0,589.0,1184.0,919.0,814.0,538.0,799.0,313.0,779.0,194.0,346.0,590.0,714.0,1660.0,1775.0,1420.0,600.0,140.0,679.0
thyA_3_233_B_MM4,5954.0,3873.0,3472.0,5896.0,3825.0,5878.0,3771.0,6566.0,1729.0,5212.0,1287.0,1930.0,4110.0,1799.0,1024.0,21716.0,7260.0,3577.0,1382.0,5778.0
thyA_3_233_B_MM5,4347.0,2424.0,2246.0,4352.0,2126.0,2676.0,2537.0,3821.0,827.0,2987.0,763.0,1228.0,2635.0,1524.0,1073.0,7090.0,11470.0,2572.0,960.0,4401.0
thyA_3_233_B_MM6,2256.0,1178.0,785.0,1836.0,1214.0,1436.0,1148.0,2692.0,477.0,1554.0,400.0,849.0,1577.0,897.0,510.0,4914.0,4476.0,6465.0,574.0,3465.0
thyA_3_233_B_MM7,1106.0,892.0,559.0,877.0,549.0,552.0,535.0,1085.0,401.0,603.0,207.0,447.0,583.0,390.0,344.0,1457.0,1294.0,859.0,2477.0,1239.0
thyA_3_233_C,3757.0,2997.0,3079.0,4434.0,4081.0,3779.0,3222.0,5740.0,1636.0,4620.0,1133.0,1621.0,2939.0,1201.0,900.0,10880.0,5924.0,4222.0,2005.0,15496.0
