,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,15331.0,3947.0,2819.0,4802.0,3490.0,4749.0,4025.0,3030.0,1363.0,4058.0,1358.0,1416.0,3585.0,2145.0,1563.0,14657.0,5769.0,3519.0,1121.0,5853.0
folA_1_56_B_MM11,4834.0,12378.0,3309.0,4176.0,2865.0,3843.0,2648.0,2697.0,1744.0,4619.0,921.0,1509.0,3133.0,2630.0,1225.0,14085.0,6208.0,2510.0,914.0,6364.0
folA_1_56_B_MM14,3063.0,3755.0,8499.0,4424.0,2488.0,3028.0,2453.0,2753.0,2425.0,3750.0,913.0,1558.0,2795.0,1867.0,1151.0,11370.0,5106.0,2773.0,934.0,5388.0
folA_1_56_B_MM2,4116.0,3069.0,1724.0,9797.0,2846.0,2874.0,3492.0,2097.0,1097.0,2785.0,584.0,1388.0,2901.0,1278.0,647.0,8627.0,4172.0,2357.0,842.0,5584.0
folA_1_56_B_MM3,2701.0,2137.0,1262.0,2563.0,5922.0,2082.0,2011.0,1541.0,816.0,1793.0,970.0,965.0,2067.0,1001.0,647.0,7801.0,2941.0,1622.0,463.0,3553.0
folA_1_56_B_MM6,5175.0,3695.0,2584.0,4197.0,2831.0,9389.0,4140.0,3067.0,1139.0,3246.0,669.0,1079.0,4245.0,2617.0,769.0,13916.0,6139.0,2675.0,837.0,5155.0
folA_1_56_B_MM9,5614.0,2203.0,1679.0,4148.0,2393.0,4325.0,9687.0,2117.0,1547.0,3186.0,907.0,1167.0,2710.0,1836.0,875.0,10255.0,4405.0,2663.0,1080.0,7510.0
folA_1_56_C,2459.0,1623.0,709.0,2339.0,1118.0,1496.0,1408.0,4191.0,880.0,1482.0,476.0,551.0,1328.0,817.0,94.0,4437.0,2202.0,1828.0,441.0,2095.0
folA_3_242_B_MM3,2990.0,3255.0,2674.0,4222.0,2367.0,3267.0,2547.0,2802.0,6823.0,3782.0,1603.0,1353.0,3936.0,2345.0,1132.0,14869.0,5857.0,3409.0,618.0,4879.0
folA_3_242_C,3155.0,2878.0,2289.0,3777.0,1842.0,2709.0,2646.0,2362.0,1804.0,8616.0,888.0,1925.0,2676.0,1024.0,858.0,10418.0,6067.0,2524.0,1077.0,6130.0
negC_rand_42,1092.0,722.0,650.0,1264.0,510.0,883.0,490.0,595.0,638.0,973.0,4609.0,522.0,746.0,364.0,499.0,2280.0,1201.0,971.0,262.0,2033.0
thyA_1_60_B_MM12,2459.0,2282.0,1208.0,1427.0,1043.0,1946.0,1779.0,1193.0,747.0,1974.0,347.0,4123.0,1587.0,832.0,327.0,5211.0,2761.0,1628.0,280.0,2688.0
thyA_1_60_B_MM13,3988.0,2938.0,2839.0,2866.0,2783.0,3449.0,3322.0,2318.0,1552.0,3878.0,1136.0,2218.0,10871.0,2088.0,1124.0,12094.0,7607.0,3541.0,888.0,3672.0
thyA_1_60_B_MM2,2122.0,2113.0,1364.0,2195.0,1592.0,1992.0,1427.0,2061.0,1261.0,2550.0,412.0,542.0,1888.0,4586.0,1000.0,6549.0,2854.0,1978.0,767.0,2590.0
thyA_1_60_C,1183.0,1384.0,1068.0,1350.0,1411.0,1069.0,903.0,727.0,402.0,1447.0,345.0,596.0,827.0,778.0,2152.0,3509.0,1786.0,1024.0,301.0,2075.0
thyA_3_233_B_MM4,8748.0,8143.0,8835.0,8113.0,6229.0,8781.0,7718.0,6596.0,3905.0,8388.0,1719.0,3744.0,7033.0,4743.0,2920.0,35113.0,12549.0,7767.0,1895.0,12508.0
thyA_3_233_B_MM5,6037.0,5669.0,3911.0,5461.0,3541.0,4674.0,4685.0,3272.0,2339.0,6368.0,1095.0,2823.0,4291.0,3061.0,1066.0,12144.0,16765.0,4296.0,1505.0,6624.0
thyA_3_233_B_MM6,3244.0,2476.0,1874.0,2713.0,2099.0,2901.0,2643.0,2998.0,947.0,3302.0,591.0,1355.0,2301.0,1606.0,1017.0,9947.0,5591.0,10328.0,1280.0,4412.0
thyA_3_233_B_MM7,1374.0,791.0,748.0,1129.0,755.0,1596.0,1205.0,887.0,646.0,1065.0,289.0,721.0,1073.0,544.0,359.0,4820.0,1732.0,998.0,2813.0,1931.0
thyA_3_233_C,6031.0,4207.0,4087.0,7636.0,5022.0,5131.0,5047.0,4036.0,3298.0,5704.0,1349.0,2427.0,4006.0,2955.0,1721.0,22417.0,8772.0,5200.0,1463.0,23473.0
