,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,8822.0,2143.0,1601.0,155.0,127.0,221.0,217.0,101.0,180.0,245.0,438.0,360.0,1741.0,1117.0,721.0,6546.0,2902.0,2133.0,772.0,3234.0
folA_1_56_B_MM11,2633.0,8904.0,2138.0,154.0,107.0,162.0,152.0,96.0,559.0,421.0,551.0,434.0,1900.0,1611.0,669.0,7275.0,3609.0,1680.0,689.0,3661.0
folA_1_56_B_MM14,1788.0,2173.0,7665.0,164.0,112.0,129.0,164.0,92.0,815.0,276.0,548.0,342.0,1713.0,1148.0,627.0,5838.0,3150.0,1877.0,720.0,3169.0
folA_1_56_B_MM2,124.0,106.0,49.0,836.0,45.0,63.0,87.0,46.0,45.0,71.0,36.0,38.0,124.0,297.0,141.0,1177.0,539.0,311.0,99.0,1005.0
folA_1_56_B_MM3,79.0,67.0,51.0,79.0,449.0,36.0,45.0,21.0,27.0,50.0,13.0,26.0,62.0,205.0,144.0,1267.0,408.0,182.0,35.0,703.0
folA_1_56_B_MM6,174.0,194.0,109.0,101.0,75.0,970.0,114.0,59.0,56.0,83.0,42.0,24.0,162.0,659.0,184.0,2303.0,933.0,367.0,94.0,1236.0
folA_1_56_B_MM9,257.0,102.0,83.0,118.0,45.0,149.0,1137.0,54.0,54.0,106.0,35.0,62.0,132.0,665.0,404.0,2485.0,850.0,365.0,143.0,2166.0
folA_1_56_C,93.0,52.0,50.0,64.0,30.0,27.0,30.0,416.0,19.0,37.0,11.0,19.0,54.0,203.0,41.0,717.0,335.0,218.0,27.0,395.0
folA_3_242_B_MM3,410.0,985.0,1267.0,123.0,82.0,115.0,116.0,97.0,3949.0,276.0,454.0,233.0,1608.0,1221.0,594.0,6666.0,3293.0,2075.0,461.0,2820.0
folA_3_242_C,266.0,249.0,313.0,103.0,53.0,107.0,105.0,92.0,554.0,2146.0,70.0,132.0,414.0,653.0,381.0,4869.0,3226.0,1282.0,434.0,3012.0
negC_rand_42,455.0,391.0,470.0,61.0,20.0,43.0,40.0,32.0,219.0,109.0,2877.0,144.0,396.0,304.0,226.0,1158.0,850.0,610.0,199.0,1092.0
thyA_1_60_B_MM12,728.0,614.0,336.0,53.0,48.0,55.0,47.0,45.0,182.0,125.0,100.0,1444.0,429.0,257.0,87.0,1255.0,623.0,448.0,85.0,807.0
thyA_1_60_B_MM13,2068.0,1717.0,2063.0,144.0,124.0,166.0,156.0,114.0,746.0,387.0,584.0,474.0,8344.0,1200.0,612.0,6805.0,5011.0,2285.0,708.0,2913.0
thyA_1_60_B_MM2,1192.0,1197.0,1034.0,555.0,492.0,673.0,620.0,554.0,688.0,1239.0,261.0,177.0,1031.0,4500.0,535.0,3364.0,2048.0,1194.0,613.0,1728.0
thyA_1_60_C,727.0,780.0,634.0,365.0,350.0,362.0,284.0,176.0,215.0,719.0,177.0,129.0,525.0,543.0,2116.0,1787.0,1147.0,694.0,192.0,1118.0
thyA_3_233_B_MM4,4446.0,4036.0,4420.0,1280.0,1085.0,1520.0,1788.0,1007.0,1623.0,3865.0,816.0,812.0,3896.0,2426.0,1239.0,24768.0,7115.0,4532.0,1547.0,6435.0
thyA_3_233_B_MM5,3088.0,3124.0,2376.0,736.0,440.0,682.0,871.0,444.0,1221.0,2649.0,651.0,616.0,2509.0,1671.0,677.0,6614.0,14864.0,2957.0,1103.0,4301.0
thyA_3_233_B_MM6,1728.0,1520.0,1232.0,281.0,187.0,279.0,333.0,280.0,495.0,1091.0,434.0,339.0,1460.0,951.0,539.0,5121.0,3775.0,10054.0,1162.0,2619.0
thyA_3_233_B_MM7,835.0,606.0,556.0,91.0,66.0,121.0,109.0,60.0,320.0,277.0,152.0,181.0,716.0,418.0,246.0,2738.0,1310.0,637.0,3377.0,1422.0
thyA_3_233_C,3655.0,2640.0,2555.0,1237.0,976.0,1287.0,1587.0,799.0,1888.0,2919.0,693.0,527.0,2675.0,1723.0,962.0,10547.0,5809.0,4041.0,1249.0,19916.0
