,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5283.0,690.0,508.0,78.0,49.0,81.0,83.0,75.0,79.0,147.0,164.0,108.0,537.0,411.0,187.0,2613.0,968.0,583.0,200.0,1175.0
folA_1_56_B_MM11,875.0,5611.0,882.0,60.0,54.0,65.0,70.0,58.0,289.0,182.0,165.0,121.0,654.0,474.0,259.0,2589.0,1192.0,700.0,255.0,1160.0
folA_1_56_B_MM14,609.0,862.0,5206.0,52.0,48.0,61.0,71.0,64.0,228.0,184.0,156.0,93.0,532.0,378.0,172.0,2328.0,1080.0,470.0,193.0,1130.0
folA_1_56_B_MM2,53.0,60.0,19.0,576.0,14.0,28.0,30.0,14.0,23.0,20.0,8.0,11.0,44.0,84.0,38.0,400.0,133.0,78.0,29.0,273.0
folA_1_56_B_MM3,28.0,28.0,10.0,29.0,375.0,10.0,16.0,25.0,12.0,16.0,7.0,15.0,38.0,68.0,37.0,404.0,132.0,70.0,13.0,192.0
folA_1_56_B_MM6,76.0,72.0,43.0,27.0,23.0,680.0,31.0,28.0,32.0,48.0,19.0,14.0,73.0,143.0,57.0,700.0,282.0,118.0,34.0,364.0
folA_1_56_B_MM9,112.0,55.0,43.0,26.0,29.0,63.0,806.0,55.0,30.0,56.0,12.0,53.0,61.0,178.0,65.0,965.0,301.0,132.0,39.0,650.0
folA_1_56_C,28.0,34.0,16.0,20.0,7.0,13.0,12.0,401.0,8.0,29.0,4.0,4.0,24.0,41.0,44.0,236.0,105.0,53.0,6.0,176.0
folA_3_242_B_MM3,200.0,366.0,525.0,61.0,46.0,44.0,66.0,57.0,3519.0,195.0,122.0,99.0,453.0,293.0,120.0,2305.0,1150.0,694.0,201.0,1197.0
folA_3_242_C,109.0,130.0,105.0,49.0,24.0,40.0,36.0,34.0,133.0,1707.0,29.0,48.0,128.0,290.0,124.0,1909.0,902.0,343.0,101.0,823.0
negC_rand_42,153.0,115.0,121.0,23.0,5.0,19.0,19.0,20.0,53.0,52.0,1436.0,27.0,141.0,63.0,44.0,350.0,177.0,175.0,61.0,234.0
thyA_1_60_B_MM12,164.0,190.0,150.0,14.0,14.0,12.0,24.0,17.0,57.0,62.0,28.0,796.0,112.0,56.0,36.0,510.0,239.0,159.0,31.0,204.0
thyA_1_60_B_MM13,624.0,625.0,539.0,76.0,61.0,64.0,78.0,45.0,296.0,202.0,150.0,197.0,5021.0,320.0,141.0,2228.0,999.0,662.0,239.0,1081.0
thyA_1_60_B_MM2,387.0,404.0,307.0,164.0,133.0,177.0,166.0,167.0,146.0,421.0,79.0,26.0,272.0,2789.0,167.0,1000.0,552.0,311.0,104.0,457.0
thyA_1_60_C,146.0,198.0,169.0,132.0,105.0,77.0,105.0,59.0,72.0,201.0,26.0,39.0,172.0,120.0,1270.0,569.0,313.0,187.0,57.0,228.0
thyA_3_233_B_MM4,1766.0,1455.0,1325.0,433.0,338.0,553.0,593.0,512.0,528.0,1534.0,277.0,286.0,1340.0,662.0,270.0,18709.0,2415.0,1319.0,557.0,1772.0
thyA_3_233_B_MM5,984.0,729.0,704.0,205.0,114.0,223.0,223.0,210.0,227.0,783.0,160.0,125.0,736.0,384.0,222.0,2402.0,8423.0,879.0,315.0,1244.0
thyA_3_233_B_MM6,700.0,455.0,326.0,102.0,77.0,89.0,96.0,138.0,181.0,422.0,115.0,118.0,509.0,297.0,156.0,1739.0,1175.0,5742.0,245.0,983.0
thyA_3_233_B_MM7,304.0,243.0,193.0,52.0,23.0,35.0,31.0,44.0,119.0,123.0,44.0,58.0,213.0,107.0,75.0,610.0,384.0,280.0,2463.0,356.0
thyA_3_233_C,1033.0,958.0,1033.0,320.0,323.0,345.0,471.0,369.0,482.0,1230.0,204.0,176.0,953.0,354.0,280.0,3793.0,1759.0,1349.0,519.0,12116.0
