,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,15790.0,3250.0,2625.0,3525.0,2624.0,3693.0,3209.0,2308.0,1171.0,3116.0,1232.0,1226.0,2940.0,1772.0,1104.0,8539.0,4122.0,2648.0,936.0,3917.0
folA_1_56_B_MM11,4172.0,12010.0,2687.0,2947.0,2168.0,2672.0,1876.0,1903.0,1196.0,3473.0,824.0,1179.0,2314.0,1887.0,964.0,7871.0,4122.0,1841.0,723.0,3438.0
folA_1_56_B_MM14,2931.0,3162.0,9600.0,3091.0,1887.0,2292.0,1927.0,2269.0,1963.0,2721.0,763.0,1054.0,2149.0,1304.0,859.0,6150.0,3542.0,2012.0,728.0,3263.0
folA_1_56_B_MM2,2988.0,2179.0,1086.0,7918.0,1559.0,1781.0,2223.0,1113.0,691.0,1683.0,457.0,1005.0,1883.0,1020.0,405.0,3923.0,2513.0,1567.0,620.0,2576.0
folA_1_56_B_MM3,2111.0,1488.0,1065.0,1451.0,5425.0,1313.0,1736.0,804.0,694.0,1282.0,511.0,800.0,1448.0,702.0,571.0,4294.0,1914.0,1201.0,340.0,1957.0
folA_1_56_B_MM6,3611.0,2533.0,1870.0,2469.0,1971.0,8567.0,2791.0,1997.0,896.0,2045.0,527.0,977.0,2788.0,1972.0,537.0,6593.0,3894.0,1764.0,535.0,2754.0
folA_1_56_B_MM9,4430.0,1579.0,1309.0,3081.0,1772.0,3064.0,9158.0,1518.0,1099.0,2319.0,803.0,855.0,1922.0,1250.0,711.0,5346.0,2834.0,1824.0,701.0,4080.0
folA_1_56_C,1747.0,1187.0,556.0,1312.0,723.0,1067.0,896.0,4050.0,559.0,1096.0,362.0,384.0,791.0,667.0,97.0,2339.0,1493.0,1375.0,305.0,1157.0
folA_3_242_B_MM3,2397.0,2432.0,2018.0,2500.0,1537.0,2454.0,1715.0,1749.0,6337.0,2690.0,1174.0,822.0,2651.0,1579.0,751.0,7076.0,3176.0,2244.0,473.0,2757.0
folA_3_242_C,2565.0,2018.0,1779.0,2584.0,1326.0,2164.0,1796.0,1856.0,1249.0,7263.0,711.0,1265.0,2095.0,688.0,464.0,4983.0,3502.0,1562.0,810.0,2774.0
negC_rand_42,989.0,583.0,486.0,999.0,448.0,729.0,543.0,486.0,426.0,800.0,4620.0,293.0,587.0,290.0,293.0,1285.0,848.0,658.0,186.0,975.0
thyA_1_60_B_MM12,1999.0,1644.0,936.0,1145.0,938.0,1176.0,1231.0,994.0,530.0,1288.0,267.0,4569.0,1122.0,595.0,237.0,2579.0,1627.0,1032.0,228.0,1527.0
thyA_1_60_B_MM13,3436.0,2276.0,2337.0,2128.0,2020.0,2491.0,2117.0,1664.0,1265.0,2882.0,887.0,1900.0,9918.0,1231.0,732.0,6231.0,4751.0,2067.0,769.0,2264.0
thyA_1_60_B_MM2,1732.0,1459.0,1092.0,1631.0,1313.0,1693.0,1049.0,1363.0,826.0,1606.0,376.0,414.0,1248.0,4659.0,718.0,3010.0,1752.0,1338.0,546.0,1522.0
thyA_1_60_C,930.0,1095.0,786.0,974.0,1107.0,850.0,665.0,518.0,258.0,1003.0,268.0,389.0,581.0,564.0,2019.0,1526.0,1215.0,647.0,216.0,1016.0
thyA_3_233_B_MM4,5856.0,4709.0,4716.0,4390.0,3989.0,5034.0,5013.0,3898.0,1894.0,4326.0,1147.0,2066.0,3944.0,2538.0,1481.0,22689.0,6476.0,4090.0,1141.0,5882.0
thyA_3_233_B_MM5,4549.0,3417.0,2654.0,3554.0,2538.0,3200.0,3232.0,2228.0,1459.0,3763.0,766.0,1842.0,2737.0,1771.0,671.0,6041.0,13547.0,2632.0,1066.0,3770.0
thyA_3_233_B_MM6,2470.0,1673.0,1232.0,1831.0,1724.0,1985.0,1795.0,2221.0,506.0,2185.0,527.0,934.0,1661.0,1107.0,647.0,4296.0,3379.0,8600.0,946.0,2376.0
thyA_3_233_B_MM7,1223.0,658.0,592.0,881.0,651.0,1097.0,842.0,644.0,422.0,741.0,193.0,538.0,720.0,413.0,276.0,2397.0,1195.0,664.0,2838.0,1118.0
thyA_3_233_C,5035.0,3008.0,2718.0,4829.0,3764.0,3547.0,3700.0,2822.0,2083.0,3946.0,1164.0,1855.0,2689.0,1905.0,1173.0,10693.0,5351.0,3524.0,1035.0,19273.0
