,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,200.0,19.0,31.0,18.0,15.0,9.0,12.0,12.0,5.0,8.0,9.0,9.0,15.0,17.0,9.0,70.0,30.0,16.0,5.0,25.0
folA_1_56_B_MM11,36.0,184.0,10.0,25.0,5.0,4.0,4.0,12.0,3.0,14.0,3.0,5.0,11.0,18.0,7.0,48.0,31.0,12.0,6.0,28.0
folA_1_56_B_MM14,32.0,15.0,141.0,10.0,9.0,11.0,6.0,6.0,2.0,6.0,3.0,14.0,6.0,7.0,1.0,36.0,33.0,26.0,4.0,27.0
folA_1_56_B_MM2,11.0,14.0,4.0,102.0,8.0,23.0,10.0,7.0,2.0,8.0,4.0,2.0,9.0,3.0,8.0,30.0,32.0,9.0,4.0,17.0
folA_1_56_B_MM3,14.0,4.0,3.0,10.0,73.0,8.0,9.0,3.0,3.0,1.0,0.0,5.0,6.0,2.0,4.0,29.0,6.0,7.0,3.0,4.0
folA_1_56_B_MM6,18.0,10.0,5.0,7.0,7.0,98.0,20.0,15.0,3.0,7.0,4.0,3.0,11.0,7.0,2.0,35.0,84.0,10.0,4.0,35.0
folA_1_56_B_MM9,12.0,7.0,7.0,23.0,20.0,22.0,157.0,24.0,6.0,24.0,1.0,2.0,5.0,6.0,2.0,49.0,27.0,11.0,3.0,26.0
folA_1_56_C,18.0,16.0,3.0,7.0,4.0,2.0,4.0,45.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,12.0,8.0,7.0,0.0,13.0
folA_3_242_B_MM3,16.0,16.0,14.0,10.0,12.0,4.0,6.0,7.0,108.0,15.0,3.0,8.0,12.0,18.0,9.0,56.0,39.0,19.0,7.0,29.0
folA_3_242_C,39.0,11.0,19.0,23.0,5.0,5.0,13.0,11.0,4.0,124.0,2.0,9.0,7.0,6.0,5.0,65.0,37.0,23.0,13.0,22.0
negC_rand_42,3.0,2.0,3.0,11.0,4.0,6.0,7.0,8.0,2.0,3.0,58.0,2.0,2.0,2.0,2.0,10.0,5.0,3.0,4.0,5.0
thyA_1_60_B_MM12,4.0,8.0,0.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,48.0,11.0,7.0,2.0,13.0,8.0,3.0,4.0,19.0
thyA_1_60_B_MM13,24.0,25.0,11.0,8.0,8.0,10.0,15.0,5.0,7.0,15.0,0.0,5.0,148.0,9.0,3.0,53.0,23.0,26.0,3.0,12.0
thyA_1_60_B_MM2,9.0,12.0,6.0,9.0,8.0,7.0,5.0,21.0,4.0,4.0,3.0,24.0,4.0,63.0,4.0,20.0,15.0,10.0,2.0,34.0
thyA_1_60_C,9.0,10.0,5.0,8.0,6.0,7.0,16.0,6.0,0.0,6.0,0.0,1.0,0.0,7.0,36.0,40.0,4.0,7.0,0.0,8.0
thyA_3_233_B_MM4,42.0,35.0,26.0,24.0,22.0,27.0,29.0,26.0,31.0,25.0,5.0,23.0,24.0,13.0,56.0,489.0,84.0,64.0,14.0,65.0
thyA_3_233_B_MM5,36.0,23.0,18.0,34.0,8.0,16.0,13.0,15.0,9.0,26.0,2.0,3.0,23.0,8.0,4.0,68.0,228.0,33.0,13.0,34.0
thyA_3_233_B_MM6,30.0,31.0,5.0,37.0,24.0,15.0,7.0,8.0,5.0,18.0,2.0,3.0,17.0,11.0,2.0,46.0,40.0,153.0,9.0,20.0
thyA_3_233_B_MM7,7.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,12.0,11.0,7.0,52.0,17.0
thyA_3_233_C,27.0,30.0,52.0,75.0,12.0,15.0,27.0,20.0,11.0,35.0,8.0,3.0,17.0,8.0,18.0,92.0,129.0,37.0,18.0,304.0
