,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,18482.0,4257.0,3115.0,3081.0,1857.0,2335.0,1886.0,2684.0,1173.0,2414.0,1656.0,1553.0,3825.0,3048.0,1243.0,12818.0,5799.0,3481.0,1334.0,6097.0
folA_1_56_B_MM11,5832.0,15790.0,4342.0,2309.0,1841.0,1953.0,1710.0,2050.0,1882.0,2342.0,985.0,1536.0,3731.0,2466.0,1186.0,9802.0,6068.0,3215.0,1012.0,4484.0
folA_1_56_B_MM14,3647.0,4555.0,13543.0,2148.0,1662.0,1633.0,1723.0,2201.0,1405.0,2168.0,985.0,1490.0,2946.0,2626.0,951.0,9055.0,5624.0,2568.0,1184.0,4380.0
folA_1_56_B_MM2,2107.0,1174.0,789.0,7207.0,969.0,1421.0,1522.0,975.0,502.0,1218.0,385.0,584.0,1315.0,1500.0,583.0,5702.0,2825.0,1321.0,630.0,2999.0
folA_1_56_B_MM3,1616.0,983.0,636.0,1579.0,5117.0,1094.0,1220.0,1024.0,383.0,684.0,274.0,566.0,1233.0,1031.0,624.0,5432.0,2301.0,1291.0,469.0,2032.0
folA_1_56_B_MM6,2437.0,1504.0,1033.0,2272.0,1463.0,6662.0,1900.0,1587.0,660.0,1480.0,391.0,866.0,1572.0,1399.0,609.0,7176.0,3891.0,2067.0,651.0,3163.0
folA_1_56_B_MM9,3038.0,1178.0,845.0,2472.0,1474.0,2216.0,8234.0,2063.0,605.0,1582.0,597.0,622.0,1432.0,1499.0,871.0,8755.0,3932.0,2172.0,994.0,4449.0
folA_1_56_C,1487.0,853.0,488.0,976.0,469.0,888.0,786.0,4402.0,309.0,747.0,187.0,389.0,632.0,527.0,563.0,3377.0,2417.0,1154.0,394.0,1911.0
folA_3_242_B_MM3,2326.0,2508.0,2813.0,1811.0,1074.0,1607.0,1287.0,1675.0,9011.0,2454.0,992.0,1177.0,2583.0,1838.0,854.0,8928.0,5529.0,3221.0,1127.0,5073.0
folA_3_242_C,2180.0,1699.0,1245.0,2220.0,1189.0,1453.0,1150.0,1460.0,1115.0,7845.0,599.0,746.0,2061.0,1562.0,806.0,7919.0,4495.0,2227.0,779.0,3239.0
negC_rand_42,1263.0,658.0,674.0,689.0,296.0,659.0,620.0,778.0,504.0,635.0,5601.0,374.0,799.0,474.0,319.0,1622.0,1072.0,896.0,270.0,1043.0
thyA_1_60_B_MM12,2157.0,1712.0,1289.0,895.0,626.0,767.0,653.0,617.0,712.0,1073.0,508.0,4856.0,1363.0,1067.0,684.0,4661.0,2823.0,1922.0,461.0,1939.0
thyA_1_60_B_MM13,4244.0,3105.0,2554.0,1982.0,1403.0,1719.0,1702.0,1667.0,1647.0,2359.0,1183.0,2658.0,12376.0,2035.0,1123.0,8491.0,4634.0,2688.0,1274.0,3928.0
thyA_1_60_B_MM2,2126.0,2274.0,1506.0,2230.0,1731.0,1779.0,1321.0,2357.0,863.0,2478.0,458.0,516.0,1772.0,6804.0,1060.0,4614.0,3260.0,1750.0,499.0,1958.0
thyA_1_60_C,1041.0,1054.0,949.0,1496.0,1432.0,1228.0,821.0,923.0,501.0,1213.0,328.0,522.0,1098.0,1213.0,3304.0,2592.0,1791.0,1192.0,292.0,836.0
thyA_3_233_B_MM4,9171.0,5667.0,5515.0,6934.0,4703.0,7086.0,5595.0,6575.0,2802.0,7593.0,1788.0,2753.0,5945.0,2901.0,1449.0,34811.0,9661.0,5436.0,2154.0,6981.0
thyA_3_233_B_MM5,6338.0,3714.0,3185.0,5061.0,2850.0,3465.0,3827.0,3832.0,1092.0,4365.0,1390.0,1862.0,3843.0,2330.0,1450.0,9703.0,20190.0,3464.0,1464.0,6728.0
thyA_3_233_B_MM6,3664.0,1920.0,1353.0,2206.0,1501.0,1958.0,1758.0,3069.0,715.0,2340.0,656.0,1280.0,2451.0,1499.0,761.0,6534.0,5697.0,11594.0,865.0,4257.0
thyA_3_233_B_MM7,2343.0,1351.0,841.0,1152.0,773.0,697.0,877.0,1250.0,970.0,878.0,443.0,657.0,1266.0,741.0,513.0,2335.0,1720.0,1487.0,4729.0,1449.0
thyA_3_233_C,5789.0,4465.0,4704.0,5773.0,5051.0,5035.0,4419.0,5236.0,2243.0,6611.0,1726.0,2399.0,4504.0,1953.0,1390.0,14051.0,8084.0,5403.0,2835.0,25276.0
