,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,8570.0,2467.0,1884.0,287.0,146.0,229.0,348.0,163.0,219.0,289.0,563.0,534.0,2359.0,1172.0,779.0,7124.0,2992.0,2242.0,819.0,3640.0
folA_1_56_B_MM11,2923.0,8079.0,2479.0,329.0,149.0,202.0,151.0,165.0,812.0,465.0,461.0,492.0,1810.0,1583.0,672.0,8170.0,4255.0,1794.0,689.0,4221.0
folA_1_56_B_MM14,1880.0,2563.0,6842.0,364.0,138.0,175.0,175.0,141.0,1425.0,430.0,659.0,533.0,1797.0,1105.0,692.0,6837.0,4075.0,2149.0,792.0,3753.0
folA_1_56_B_MM2,192.0,166.0,92.0,930.0,101.0,176.0,145.0,86.0,49.0,101.0,33.0,72.0,152.0,462.0,234.0,2023.0,922.0,396.0,132.0,1666.0
folA_1_56_B_MM3,135.0,77.0,50.0,80.0,595.0,73.0,68.0,62.0,42.0,90.0,26.0,32.0,122.0,340.0,291.0,1970.0,751.0,236.0,60.0,1297.0
folA_1_56_B_MM6,273.0,283.0,152.0,232.0,129.0,1022.0,183.0,129.0,51.0,122.0,61.0,49.0,181.0,1107.0,272.0,3903.0,1439.0,423.0,116.0,1841.0
folA_1_56_B_MM9,314.0,106.0,77.0,183.0,77.0,142.0,1185.0,102.0,60.0,141.0,61.0,45.0,163.0,626.0,425.0,3298.0,1183.0,513.0,146.0,2797.0
folA_1_56_C,128.0,111.0,53.0,89.0,58.0,116.0,80.0,559.0,25.0,84.0,23.0,21.0,73.0,394.0,42.0,1531.0,713.0,367.0,58.0,953.0
folA_3_242_B_MM3,386.0,1569.0,1991.0,154.0,103.0,159.0,127.0,167.0,4045.0,527.0,776.0,401.0,2137.0,1396.0,732.0,8334.0,3895.0,2145.0,505.0,3627.0
folA_3_242_C,207.0,313.0,430.0,170.0,73.0,193.0,169.0,140.0,595.0,2043.0,106.0,230.0,411.0,604.0,419.0,5900.0,3567.0,1337.0,611.0,3592.0
negC_rand_42,674.0,424.0,430.0,67.0,28.0,44.0,36.0,36.0,268.0,138.0,2775.0,125.0,438.0,217.0,250.0,1446.0,895.0,716.0,228.0,1253.0
thyA_1_60_B_MM12,1052.0,886.0,545.0,97.0,78.0,110.0,72.0,72.0,285.0,219.0,138.0,1490.0,537.0,296.0,120.0,1886.0,834.0,495.0,120.0,1233.0
thyA_1_60_B_MM13,2273.0,1943.0,2321.0,145.0,122.0,213.0,258.0,166.0,818.0,457.0,591.0,728.0,6531.0,1158.0,621.0,7251.0,5028.0,2236.0,637.0,2448.0
thyA_1_60_B_MM2,1296.0,1326.0,1139.0,985.0,745.0,791.0,744.0,920.0,766.0,1259.0,212.0,210.0,948.0,3130.0,569.0,2970.0,1719.0,1164.0,568.0,1707.0
thyA_1_60_C,706.0,871.0,704.0,640.0,620.0,446.0,417.0,287.0,226.0,813.0,239.0,238.0,442.0,458.0,1510.0,1793.0,1137.0,677.0,240.0,1209.0
thyA_3_233_B_MM4,5207.0,4906.0,5502.0,2112.0,1813.0,2421.0,2927.0,2088.0,2110.0,4526.0,884.0,1140.0,4225.0,2640.0,1624.0,23315.0,8949.0,5046.0,1534.0,7523.0
thyA_3_233_B_MM5,3970.0,3758.0,3374.0,1223.0,769.0,1053.0,1425.0,865.0,1628.0,3602.0,749.0,810.0,2961.0,1788.0,648.0,7878.0,14037.0,3301.0,1345.0,5046.0
thyA_3_233_B_MM6,1848.0,1645.0,1432.0,382.0,312.0,496.0,437.0,521.0,519.0,1506.0,447.0,437.0,1573.0,935.0,767.0,5322.0,4069.0,8065.0,1103.0,2936.0
thyA_3_233_B_MM7,931.0,650.0,651.0,132.0,106.0,172.0,130.0,141.0,425.0,421.0,209.0,313.0,759.0,348.0,200.0,3274.0,1482.0,692.0,2653.0,1566.0
thyA_3_233_C,4389.0,2952.0,3267.0,2233.0,1830.0,2031.0,2237.0,1751.0,2273.0,3621.0,814.0,968.0,2866.0,1884.0,957.0,14058.0,6853.0,4263.0,1238.0,18839.0
