,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,404.0,41.0,21.0,9.0,7.0,12.0,8.0,8.0,8.0,9.0,13.0,9.0,56.0,17.0,17.0,188.0,62.0,39.0,32.0,40.0
folA_1_56_B_MM11,48.0,349.0,36.0,6.0,3.0,7.0,12.0,6.0,11.0,23.0,11.0,11.0,27.0,68.0,29.0,131.0,96.0,43.0,5.0,84.0
folA_1_56_B_MM14,30.0,34.0,254.0,21.0,19.0,7.0,30.0,3.0,23.0,13.0,7.0,8.0,16.0,12.0,7.0,93.0,53.0,27.0,11.0,33.0
folA_1_56_B_MM2,5.0,7.0,4.0,83.0,3.0,6.0,7.0,1.0,0.0,7.0,1.0,4.0,2.0,5.0,11.0,36.0,13.0,6.0,1.0,18.0
folA_1_56_B_MM3,2.0,6.0,2.0,3.0,68.0,4.0,6.0,2.0,1.0,7.0,2.0,1.0,5.0,9.0,2.0,40.0,8.0,3.0,2.0,16.0
folA_1_56_B_MM6,7.0,7.0,7.0,12.0,4.0,81.0,8.0,4.0,2.0,3.0,0.0,2.0,7.0,10.0,5.0,51.0,26.0,10.0,1.0,33.0
folA_1_56_B_MM9,23.0,1.0,2.0,12.0,4.0,14.0,131.0,7.0,1.0,3.0,3.0,4.0,5.0,9.0,8.0,51.0,22.0,12.0,9.0,42.0
folA_1_56_C,6.0,3.0,3.0,7.0,0.0,2.0,3.0,39.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,17.0,11.0,11.0,0.0,33.0
folA_3_242_B_MM3,8.0,28.0,16.0,20.0,7.0,6.0,2.0,5.0,240.0,16.0,7.0,7.0,27.0,19.0,5.0,144.0,69.0,31.0,9.0,48.0
folA_3_242_C,11.0,13.0,7.0,5.0,8.0,4.0,4.0,4.0,16.0,156.0,1.0,1.0,12.0,6.0,4.0,97.0,64.0,24.0,12.0,55.0
negC_rand_42,7.0,5.0,3.0,3.0,1.0,5.0,0.0,0.0,2.0,2.0,80.0,2.0,5.0,6.0,3.0,23.0,7.0,15.0,4.0,19.0
thyA_1_60_B_MM12,12.0,14.0,6.0,5.0,2.0,3.0,1.0,18.0,3.0,6.0,3.0,79.0,20.0,5.0,1.0,41.0,35.0,8.0,4.0,13.0
thyA_1_60_B_MM13,30.0,47.0,31.0,6.0,8.0,6.0,12.0,3.0,18.0,17.0,13.0,18.0,280.0,21.0,12.0,150.0,72.0,26.0,10.0,41.0
thyA_1_60_B_MM2,24.0,20.0,18.0,8.0,7.0,5.0,20.0,5.0,14.0,18.0,2.0,3.0,12.0,142.0,8.0,37.0,26.0,24.0,9.0,15.0
thyA_1_60_C,14.0,12.0,7.0,16.0,6.0,6.0,4.0,6.0,4.0,7.0,0.0,3.0,6.0,5.0,76.0,28.0,19.0,10.0,0.0,14.0
thyA_3_233_B_MM4,85.0,71.0,67.0,30.0,105.0,48.0,42.0,22.0,31.0,74.0,44.0,9.0,60.0,36.0,23.0,1082.0,211.0,138.0,31.0,130.0
thyA_3_233_B_MM5,70.0,64.0,48.0,18.0,21.0,14.0,25.0,13.0,30.0,87.0,11.0,24.0,40.0,20.0,10.0,244.0,663.0,117.0,28.0,71.0
thyA_3_233_B_MM6,46.0,24.0,47.0,16.0,7.0,6.0,4.0,27.0,5.0,22.0,9.0,10.0,27.0,20.0,9.0,106.0,99.0,386.0,23.0,60.0
thyA_3_233_B_MM7,17.0,9.0,9.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,11.0,3.0,3.0,48.0,35.0,17.0,129.0,17.0
thyA_3_233_C,40.0,21.0,37.0,58.0,19.0,125.0,37.0,19.0,19.0,43.0,18.0,13.0,35.0,19.0,19.0,331.0,111.0,93.0,20.0,742.0
