,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7451.0,1957.0,1476.0,548.0,375.0,427.0,440.0,353.0,203.0,338.0,456.0,900.0,1600.0,1388.0,601.0,5959.0,2905.0,2187.0,545.0,2599.0
folA_1_56_B_MM11,3026.0,7149.0,1720.0,523.0,239.0,276.0,241.0,371.0,678.0,484.0,499.0,747.0,1828.0,1215.0,686.0,6207.0,2936.0,1540.0,534.0,2572.0
folA_1_56_B_MM14,2239.0,2231.0,4963.0,341.0,211.0,307.0,237.0,227.0,604.0,455.0,391.0,635.0,1196.0,831.0,531.0,4820.0,3409.0,1518.0,746.0,2700.0
folA_1_56_B_MM2,206.0,221.0,142.0,1478.0,181.0,303.0,192.0,145.0,59.0,170.0,65.0,96.0,159.0,565.0,250.0,1981.0,1031.0,399.0,177.0,1100.0
folA_1_56_B_MM3,221.0,107.0,63.0,280.0,889.0,227.0,114.0,278.0,57.0,120.0,33.0,62.0,150.0,343.0,307.0,1834.0,612.0,306.0,71.0,860.0
folA_1_56_B_MM6,467.0,305.0,186.0,378.0,209.0,1434.0,465.0,144.0,60.0,226.0,77.0,178.0,290.0,861.0,450.0,3849.0,1317.0,419.0,165.0,1998.0
folA_1_56_B_MM9,514.0,214.0,148.0,527.0,215.0,443.0,1689.0,200.0,126.0,282.0,58.0,158.0,308.0,881.0,355.0,3394.0,1194.0,622.0,181.0,1828.0
folA_1_56_C,201.0,160.0,105.0,176.0,88.0,84.0,64.0,771.0,14.0,90.0,4.0,69.0,107.0,229.0,106.0,1242.0,552.0,440.0,68.0,599.0
folA_3_242_B_MM3,635.0,1552.0,1511.0,359.0,170.0,269.0,252.0,165.0,4006.0,513.0,384.0,697.0,1523.0,832.0,616.0,5066.0,2814.0,1799.0,357.0,3616.0
folA_3_242_C,397.0,315.0,316.0,431.0,199.0,252.0,185.0,146.0,747.0,1923.0,110.0,172.0,339.0,822.0,340.0,5527.0,2301.0,998.0,274.0,2080.0
negC_rand_42,598.0,462.0,413.0,79.0,58.0,71.0,81.0,56.0,78.0,94.0,1433.0,174.0,340.0,286.0,104.0,1121.0,570.0,525.0,300.0,568.0
thyA_1_60_B_MM12,602.0,606.0,465.0,166.0,95.0,150.0,105.0,79.0,352.0,222.0,291.0,1454.0,839.0,408.0,508.0,1322.0,666.0,613.0,125.0,745.0
thyA_1_60_B_MM13,2031.0,1821.0,1554.0,460.0,235.0,498.0,340.0,222.0,1011.0,530.0,464.0,770.0,5863.0,889.0,390.0,5523.0,3055.0,2071.0,748.0,2654.0
thyA_1_60_B_MM2,1088.0,1160.0,635.0,1292.0,831.0,944.0,540.0,512.0,433.0,873.0,336.0,308.0,883.0,2505.0,548.0,2337.0,1745.0,964.0,305.0,1276.0
thyA_1_60_C,827.0,999.0,492.0,888.0,374.0,756.0,305.0,616.0,261.0,645.0,102.0,80.0,216.0,609.0,1655.0,1505.0,952.0,287.0,130.0,655.0
thyA_3_233_B_MM4,4355.0,3392.0,2937.0,3402.0,1942.0,2901.0,2355.0,1676.0,1091.0,3078.0,382.0,1318.0,2655.0,1844.0,858.0,18279.0,4957.0,2893.0,1215.0,5315.0
thyA_3_233_B_MM5,2583.0,2553.0,1961.0,2364.0,1138.0,1537.0,1059.0,971.0,703.0,2399.0,194.0,427.0,2751.0,1068.0,327.0,6358.0,8768.0,2408.0,1389.0,3065.0
thyA_3_233_B_MM6,2257.0,1334.0,735.0,957.0,416.0,889.0,508.0,516.0,475.0,1369.0,459.0,356.0,1342.0,693.0,338.0,5217.0,2527.0,5528.0,954.0,1534.0
thyA_3_233_B_MM7,960.0,788.0,307.0,388.0,148.0,206.0,198.0,223.0,376.0,558.0,106.0,198.0,651.0,427.0,203.0,1694.0,1241.0,390.0,1994.0,830.0
thyA_3_233_C,2844.0,2487.0,2599.0,3043.0,2104.0,1714.0,2221.0,1939.0,1637.0,2226.0,1051.0,762.0,2833.0,941.0,1418.0,9566.0,5466.0,3651.0,1081.0,11216.0
