,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,16986.0,4582.0,3216.0,4474.0,2895.0,3385.0,3144.0,4779.0,1845.0,3962.0,1905.0,2466.0,4562.0,3252.0,1573.0,22986.0,9256.0,4689.0,1545.0,14374.0
folA_1_56_B_MM11,6027.0,15528.0,5757.0,3100.0,2558.0,2862.0,2402.0,3300.0,3151.0,4192.0,1735.0,2009.0,5174.0,3836.0,2078.0,22153.0,13454.0,5802.0,1666.0,11891.0
folA_1_56_B_MM14,3999.0,6351.0,12349.0,3032.0,2031.0,2197.0,2684.0,3046.0,2522.0,3672.0,1589.0,1995.0,4361.0,3943.0,1444.0,21084.0,11941.0,4350.0,1819.0,12222.0
folA_1_56_B_MM2,3435.0,2057.0,1415.0,9958.0,1940.0,3140.0,2626.0,2246.0,946.0,2456.0,735.0,1107.0,2249.0,2713.0,850.0,16745.0,7139.0,3313.0,1034.0,11042.0
folA_1_56_B_MM3,2415.0,1341.0,896.0,2998.0,5204.0,1753.0,1965.0,2424.0,688.0,1314.0,361.0,921.0,2201.0,1450.0,663.0,13279.0,5185.0,2679.0,826.0,5556.0
folA_1_56_B_MM6,3986.0,2598.0,2020.0,3948.0,2598.0,7522.0,3219.0,3335.0,1273.0,3088.0,694.0,1374.0,2372.0,2200.0,672.0,19263.0,10080.0,4539.0,1014.0,11990.0
folA_1_56_B_MM9,4513.0,1866.0,1110.0,3855.0,2367.0,3420.0,7910.0,3917.0,1028.0,2784.0,736.0,771.0,2028.0,2550.0,1331.0,18315.0,7564.0,4189.0,1393.0,10724.0
folA_1_56_C,2391.0,1610.0,799.0,2289.0,972.0,1724.0,1364.0,5997.0,649.0,1386.0,338.0,772.0,1160.0,1057.0,1019.0,10562.0,7038.0,2584.0,756.0,6566.0
folA_3_242_B_MM3,3824.0,4875.0,5867.0,3109.0,1698.0,2823.0,2438.0,4017.0,12722.0,6004.0,2191.0,2850.0,5145.0,3611.0,2025.0,27715.0,16703.0,7858.0,2296.0,18029.0
folA_3_242_C,3523.0,2895.0,2503.0,4364.0,1874.0,2660.0,1755.0,2629.0,2290.0,11043.0,1123.0,1411.0,3799.0,2847.0,1510.0,21787.0,12756.0,5184.0,1271.0,10266.0
negC_rand_42,1424.0,1104.0,1022.0,1313.0,538.0,809.0,871.0,1304.0,962.0,1088.0,7521.0,773.0,1141.0,641.0,450.0,3644.0,2325.0,1713.0,389.0,3169.0
thyA_1_60_B_MM12,3072.0,2950.0,2291.0,1598.0,1095.0,1207.0,921.0,1129.0,1255.0,1779.0,955.0,5048.0,3173.0,2164.0,991.0,12688.0,7552.0,4756.0,836.0,4473.0
thyA_1_60_B_MM13,5059.0,4514.0,3354.0,2750.0,2709.0,2458.0,2587.0,3098.0,2960.0,4321.0,1484.0,5145.0,13594.0,3367.0,1880.0,20182.0,9902.0,5411.0,1886.0,11334.0
thyA_1_60_B_MM2,2203.0,2856.0,1799.0,3233.0,2378.0,2938.0,2000.0,3677.0,1273.0,4413.0,812.0,921.0,2657.0,6729.0,1887.0,10116.0,6136.0,2880.0,746.0,4333.0
thyA_1_60_C,1277.0,1495.0,1370.0,2534.0,1741.0,1765.0,1147.0,2136.0,869.0,2148.0,712.0,1117.0,1531.0,1795.0,3231.0,6054.0,4216.0,1911.0,577.0,2424.0
thyA_3_233_B_MM4,15443.0,13004.0,10952.0,15824.0,10093.0,17690.0,10933.0,16552.0,6655.0,17946.0,4311.0,7489.0,13907.0,7003.0,3739.0,68796.0,30218.0,12887.0,4545.0,25007.0
thyA_3_233_B_MM5,10534.0,8435.0,8181.0,12196.0,5600.0,8799.0,7457.0,10445.0,3352.0,12134.0,2702.0,5230.0,9768.0,5734.0,4112.0,30137.0,33370.0,9642.0,3225.0,18170.0
thyA_3_233_B_MM6,5449.0,3882.0,2258.0,4314.0,2822.0,4074.0,3255.0,6882.0,1577.0,5485.0,1309.0,3019.0,5113.0,3057.0,1626.0,18341.0,15623.0,16150.0,1591.0,14596.0
thyA_3_233_B_MM7,2780.0,2415.0,1541.0,2052.0,1328.0,1465.0,1193.0,2640.0,1408.0,1926.0,550.0,1201.0,1487.0,994.0,928.0,4900.0,4924.0,2613.0,4843.0,4672.0
thyA_3_233_C,8783.0,9038.0,10226.0,11867.0,9488.0,10854.0,8408.0,13639.0,5814.0,15036.0,3461.0,6271.0,9780.0,4306.0,2804.0,41477.0,20716.0,14139.0,6145.0,42989.0
