,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,953.0,304.0,211.0,2.0,8.0,5.0,13.0,4.0,12.0,19.0,41.0,27.0,235.0,141.0,44.0,781.0,302.0,266.0,89.0,347.0
folA_1_56_B_MM11,385.0,1310.0,287.0,3.0,2.0,2.0,7.0,5.0,87.0,18.0,72.0,24.0,346.0,199.0,80.0,1071.0,538.0,290.0,125.0,427.0
folA_1_56_B_MM14,242.0,407.0,1345.0,7.0,1.0,2.0,14.0,2.0,95.0,40.0,80.0,19.0,349.0,188.0,102.0,889.0,476.0,355.0,126.0,460.0
folA_1_56_B_MM2,6.0,7.0,3.0,30.0,16.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,3.0,6.0,7.0,51.0,9.0,8.0,1.0,28.0
folA_1_56_B_MM3,4.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,13.0,40.0,16.0,11.0,1.0,20.0
folA_1_56_B_MM6,3.0,12.0,3.0,1.0,2.0,21.0,2.0,1.0,1.0,4.0,1.0,1.0,10.0,33.0,12.0,79.0,32.0,12.0,2.0,50.0
folA_1_56_B_MM9,5.0,10.0,6.0,0.0,0.0,3.0,64.0,0.0,1.0,1.0,0.0,1.0,5.0,74.0,27.0,151.0,36.0,10.0,5.0,115.0
folA_1_56_C,0.0,2.0,3.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,23.0,1.0,3.0,1.0,13.0
folA_3_242_B_MM3,34.0,169.0,262.0,8.0,3.0,8.0,11.0,4.0,558.0,27.0,48.0,42.0,244.0,169.0,117.0,1083.0,505.0,331.0,125.0,534.0
folA_3_242_C,19.0,36.0,29.0,2.0,1.0,2.0,7.0,2.0,49.0,235.0,8.0,11.0,34.0,132.0,72.0,882.0,391.0,134.0,31.0,420.0
negC_rand_42,72.0,89.0,100.0,2.0,1.0,0.0,3.0,2.0,28.0,13.0,323.0,16.0,82.0,39.0,21.0,262.0,159.0,92.0,27.0,143.0
thyA_1_60_B_MM12,26.0,58.0,29.0,0.0,0.0,2.0,2.0,0.0,13.0,3.0,16.0,62.0,35.0,18.0,15.0,83.0,32.0,17.0,2.0,76.0
thyA_1_60_B_MM13,232.0,311.0,325.0,7.0,2.0,6.0,9.0,2.0,141.0,40.0,76.0,49.0,1078.0,134.0,81.0,968.0,467.0,317.0,104.0,436.0
thyA_1_60_B_MM2,176.0,153.0,166.0,30.0,29.0,39.0,44.0,23.0,86.0,195.0,43.0,16.0,166.0,467.0,87.0,460.0,252.0,161.0,66.0,194.0
thyA_1_60_C,105.0,121.0,92.0,27.0,21.0,22.0,47.0,3.0,29.0,110.0,25.0,9.0,91.0,63.0,224.0,238.0,137.0,74.0,18.0,123.0
thyA_3_233_B_MM4,618.0,669.0,730.0,20.0,45.0,50.0,91.0,45.0,253.0,535.0,143.0,74.0,672.0,334.0,140.0,3773.0,1076.0,628.0,276.0,921.0
thyA_3_233_B_MM5,358.0,444.0,363.0,14.0,6.0,16.0,35.0,9.0,158.0,335.0,81.0,29.0,353.0,181.0,77.0,1194.0,1976.0,436.0,205.0,541.0
thyA_3_233_B_MM6,230.0,257.0,189.0,4.0,6.0,13.0,12.0,2.0,83.0,113.0,60.0,29.0,217.0,140.0,65.0,890.0,579.0,1543.0,142.0,342.0
thyA_3_233_B_MM7,120.0,113.0,95.0,0.0,0.0,5.0,2.0,2.0,79.0,28.0,18.0,10.0,141.0,59.0,35.0,318.0,206.0,112.0,436.0,155.0
thyA_3_233_C,430.0,491.0,520.0,43.0,26.0,56.0,94.0,20.0,282.0,487.0,140.0,48.0,508.0,207.0,189.0,1912.0,860.0,583.0,215.0,2563.0
