,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1749.0,1039.0,567.0,24.0,13.0,36.0,43.0,24.0,21.0,16.0,132.0,232.0,671.0,25.0,12.0,234.0,292.0,899.0,228.0,75.0
folA_1_56_B_MM11,1098.0,2519.0,826.0,34.0,35.0,26.0,28.0,23.0,152.0,28.0,176.0,271.0,759.0,13.0,16.0,234.0,384.0,897.0,322.0,54.0
folA_1_56_B_MM14,714.0,1021.0,3115.0,22.0,10.0,12.0,20.0,14.0,185.0,51.0,223.0,225.0,743.0,10.0,9.0,245.0,799.0,939.0,285.0,49.0
folA_1_56_B_MM2,12.0,26.0,7.0,82.0,19.0,17.0,11.0,16.0,4.0,6.0,6.0,4.0,12.0,7.0,0.0,32.0,23.0,28.0,7.0,14.0
folA_1_56_B_MM3,12.0,9.0,2.0,21.0,19.0,4.0,12.0,8.0,9.0,5.0,4.0,5.0,9.0,7.0,11.0,27.0,15.0,5.0,5.0,8.0
folA_1_56_B_MM6,22.0,24.0,13.0,11.0,18.0,42.0,15.0,7.0,1.0,18.0,2.0,7.0,6.0,3.0,0.0,53.0,22.0,28.0,3.0,18.0
folA_1_56_B_MM9,34.0,29.0,6.0,20.0,21.0,31.0,50.0,7.0,1.0,28.0,2.0,9.0,14.0,11.0,4.0,52.0,26.0,20.0,5.0,32.0
folA_1_56_C,11.0,11.0,5.0,15.0,3.0,3.0,0.0,89.0,6.0,2.0,2.0,3.0,5.0,6.0,0.0,27.0,3.0,6.0,0.0,6.0
folA_3_242_B_MM3,52.0,343.0,466.0,12.0,11.0,9.0,24.0,5.0,614.0,43.0,115.0,142.0,409.0,13.0,4.0,201.0,210.0,959.0,206.0,60.0
folA_3_242_C,35.0,47.0,30.0,29.0,3.0,19.0,14.0,11.0,111.0,108.0,8.0,21.0,29.0,12.0,2.0,121.0,82.0,116.0,65.0,37.0
negC_rand_42,197.0,260.0,179.0,11.0,1.0,2.0,4.0,4.0,47.0,17.0,808.0,62.0,198.0,5.0,4.0,29.0,40.0,283.0,76.0,30.0
thyA_1_60_B_MM12,211.0,263.0,149.0,4.0,4.0,3.0,14.0,4.0,59.0,26.0,96.0,256.0,195.0,3.0,1.0,104.0,115.0,227.0,49.0,12.0
thyA_1_60_B_MM13,628.0,802.0,809.0,16.0,31.0,15.0,26.0,15.0,198.0,37.0,216.0,348.0,1625.0,8.0,0.0,179.0,190.0,523.0,265.0,32.0
thyA_1_60_B_MM2,21.0,28.0,12.0,9.0,6.0,10.0,13.0,12.0,1.0,12.0,7.0,7.0,7.0,43.0,5.0,31.0,20.0,12.0,11.0,6.0
thyA_1_60_C,12.0,12.0,14.0,3.0,5.0,10.0,5.0,3.0,1.0,12.0,3.0,9.0,9.0,7.0,18.0,23.0,25.0,5.0,7.0,6.0
thyA_3_233_B_MM4,175.0,145.0,95.0,23.0,16.0,39.0,35.0,27.0,57.0,48.0,12.0,56.0,136.0,31.0,20.0,741.0,385.0,473.0,184.0,116.0
thyA_3_233_B_MM5,366.0,446.0,223.0,19.0,8.0,18.0,27.0,8.0,56.0,74.0,29.0,101.0,154.0,24.0,4.0,244.0,804.0,897.0,550.0,52.0
thyA_3_233_B_MM6,835.0,785.0,511.0,14.0,6.0,16.0,10.0,20.0,285.0,75.0,172.0,191.0,433.0,10.0,7.0,181.0,536.0,2451.0,594.0,59.0
thyA_3_233_B_MM7,473.0,427.0,244.0,2.0,7.0,2.0,0.0,7.0,191.0,22.0,62.0,110.0,344.0,2.0,1.0,59.0,199.0,403.0,551.0,21.0
thyA_3_233_C,82.0,70.0,40.0,23.0,20.0,25.0,24.0,17.0,26.0,57.0,28.0,35.0,51.0,11.0,7.0,297.0,282.0,458.0,221.0,296.0
