,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,66.0,12.0,4.0,2.0,3.0,4.0,3.0,0.0,3.0,2.0,0.0,6.0,11.0,3.0,3.0,18.0,18.0,7.0,1.0,11.0
folA_1_56_B_MM11,25.0,60.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,27.0,17.0,2.0,2.0,8.0
folA_1_56_B_MM14,6.0,5.0,42.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,3.0,13.0,11.0,3.0,2.0,11.0
folA_1_56_B_MM2,0.0,2.0,1.0,23.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,16.0,3.0,4.0,1.0,4.0
folA_1_56_B_MM3,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,2.0,0.0,3.0
folA_1_56_B_MM6,3.0,2.0,0.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,9.0,0.0,1.0,6.0
folA_1_56_B_MM9,7.0,3.0,0.0,0.0,0.0,1.0,11.0,8.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,13.0,4.0,6.0,2.0,1.0
folA_1_56_C,0.0,2.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,4.0
folA_3_242_B_MM3,3.0,3.0,3.0,3.0,0.0,2.0,4.0,0.0,39.0,4.0,2.0,1.0,4.0,3.0,1.0,26.0,14.0,3.0,0.0,5.0
folA_3_242_C,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,2.0,2.0,3.0,26.0,8.0,11.0,2.0,10.0
negC_rand_42,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0
thyA_1_60_B_MM12,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0
thyA_1_60_B_MM13,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,49.0,6.0,5.0,25.0,13.0,6.0,4.0,8.0
thyA_1_60_B_MM2,5.0,3.0,1.0,7.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,2.0,2.0,16.0,1.0,11.0,7.0,1.0,0.0,4.0
thyA_1_60_C,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0
thyA_3_233_B_MM4,14.0,18.0,10.0,13.0,13.0,16.0,15.0,13.0,4.0,12.0,4.0,5.0,15.0,5.0,3.0,159.0,38.0,17.0,4.0,16.0
thyA_3_233_B_MM5,9.0,15.0,10.0,4.0,4.0,5.0,6.0,4.0,4.0,8.0,3.0,9.0,11.0,3.0,2.0,39.0,95.0,15.0,2.0,10.0
thyA_3_233_B_MM6,5.0,4.0,5.0,0.0,2.0,9.0,1.0,3.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,21.0,21.0,72.0,4.0,12.0
thyA_3_233_B_MM7,6.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,6.0,8.0,11.0,3.0
thyA_3_233_C,13.0,4.0,12.0,8.0,0.0,8.0,5.0,6.0,8.0,13.0,5.0,2.0,7.0,5.0,2.0,36.0,25.0,13.0,7.0,98.0
