,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,62.0,9.0,1.0,7.0,3.0,3.0,5.0,7.0,0.0,5.0,2.0,3.0,11.0,1.0,3.0,17.0,7.0,5.0,4.0,4.0
folA_1_56_B_MM11,15.0,52.0,3.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,9.0,13.0,9.0,1.0,5.0
folA_1_56_B_MM14,7.0,10.0,31.0,2.0,4.0,6.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,4.0,1.0,13.0,3.0,4.0,1.0,7.0
folA_1_56_B_MM2,4.0,4.0,1.0,24.0,3.0,5.0,4.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,10.0,2.0,3.0,0.0,7.0
folA_1_56_B_MM3,2.0,0.0,1.0,2.0,14.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,2.0
folA_1_56_B_MM6,2.0,2.0,4.0,5.0,6.0,26.0,4.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,8.0,16.0,3.0,1.0,9.0
folA_1_56_B_MM9,12.0,5.0,1.0,6.0,5.0,8.0,38.0,2.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0,9.0,5.0,6.0,2.0,6.0
folA_1_56_C,5.0,2.0,2.0,2.0,1.0,0.0,0.0,15.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0
folA_3_242_B_MM3,0.0,10.0,4.0,3.0,4.0,2.0,8.0,1.0,23.0,9.0,0.0,1.0,9.0,4.0,0.0,15.0,6.0,4.0,1.0,2.0
folA_3_242_C,5.0,6.0,4.0,9.0,5.0,0.0,2.0,2.0,0.0,23.0,2.0,0.0,1.0,2.0,1.0,12.0,7.0,4.0,1.0,7.0
negC_rand_42,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
thyA_1_60_B_MM12,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,3.0
thyA_1_60_B_MM13,8.0,4.0,7.0,7.0,6.0,4.0,6.0,3.0,2.0,5.0,2.0,2.0,29.0,2.0,0.0,6.0,4.0,4.0,2.0,9.0
thyA_1_60_B_MM2,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,15.0,1.0,4.0,3.0,1.0,1.0,7.0
thyA_1_60_C,4.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,3.0
thyA_3_233_B_MM4,10.0,9.0,8.0,9.0,10.0,16.0,4.0,9.0,3.0,6.0,4.0,4.0,6.0,9.0,3.0,101.0,17.0,14.0,1.0,11.0
thyA_3_233_B_MM5,11.0,8.0,6.0,8.0,4.0,6.0,8.0,2.0,1.0,7.0,1.0,2.0,8.0,6.0,0.0,21.0,49.0,4.0,3.0,5.0
thyA_3_233_B_MM6,10.0,4.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,8.0,0.0,6.0,4.0,3.0,2.0,16.0,6.0,40.0,1.0,10.0
thyA_3_233_B_MM7,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,15.0,2.0
thyA_3_233_C,13.0,3.0,7.0,17.0,8.0,6.0,2.0,10.0,4.0,5.0,1.0,4.0,9.0,1.0,2.0,28.0,13.0,5.0,1.0,60.0
