,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,445.0,43.0,30.0,28.0,14.0,27.0,18.0,36.0,22.0,35.0,14.0,30.0,22.0,23.0,5.0,143.0,45.0,46.0,18.0,68.0
folA_1_56_B_MM11,68.0,357.0,44.0,23.0,28.0,20.0,20.0,22.0,20.0,34.0,27.0,15.0,26.0,30.0,9.0,116.0,66.0,40.0,16.0,73.0
folA_1_56_B_MM14,25.0,29.0,280.0,16.0,13.0,20.0,37.0,25.0,8.0,33.0,2.0,17.0,11.0,12.0,10.0,109.0,58.0,27.0,10.0,60.0
folA_1_56_B_MM2,29.0,12.0,5.0,206.0,9.0,27.0,20.0,15.0,12.0,10.0,5.0,7.0,25.0,13.0,4.0,62.0,25.0,16.0,7.0,27.0
folA_1_56_B_MM3,13.0,14.0,9.0,21.0,140.0,10.0,16.0,10.0,7.0,14.0,3.0,12.0,15.0,7.0,7.0,60.0,22.0,10.0,3.0,15.0
folA_1_56_B_MM6,24.0,17.0,10.0,41.0,9.0,196.0,25.0,36.0,8.0,32.0,4.0,8.0,19.0,16.0,3.0,69.0,45.0,12.0,6.0,57.0
folA_1_56_B_MM9,21.0,11.0,11.0,21.0,12.0,28.0,214.0,20.0,8.0,19.0,15.0,3.0,14.0,6.0,5.0,105.0,49.0,11.0,12.0,44.0
folA_1_56_C,15.0,13.0,2.0,16.0,10.0,11.0,13.0,129.0,7.0,6.0,5.0,6.0,8.0,5.0,2.0,31.0,20.0,4.0,1.0,19.0
folA_3_242_B_MM3,26.0,18.0,26.0,17.0,5.0,26.0,7.0,25.0,305.0,17.0,9.0,12.0,27.0,15.0,7.0,105.0,57.0,22.0,10.0,45.0
folA_3_242_C,14.0,15.0,10.0,31.0,17.0,14.0,16.0,38.0,22.0,252.0,1.0,9.0,18.0,17.0,4.0,122.0,64.0,21.0,12.0,51.0
negC_rand_42,8.0,6.0,7.0,9.0,3.0,6.0,9.0,3.0,3.0,14.0,101.0,2.0,5.0,5.0,3.0,25.0,3.0,10.0,4.0,13.0
thyA_1_60_B_MM12,15.0,12.0,25.0,10.0,6.0,11.0,5.0,6.0,4.0,9.0,0.0,79.0,29.0,3.0,1.0,48.0,22.0,20.0,4.0,12.0
thyA_1_60_B_MM13,34.0,21.0,27.0,30.0,25.0,14.0,38.0,15.0,12.0,26.0,10.0,21.0,269.0,17.0,5.0,93.0,58.0,19.0,8.0,63.0
thyA_1_60_B_MM2,15.0,19.0,13.0,18.0,13.0,7.0,10.0,20.0,12.0,21.0,1.0,3.0,10.0,145.0,6.0,40.0,36.0,24.0,2.0,22.0
thyA_1_60_C,5.0,7.0,14.0,13.0,10.0,5.0,1.0,4.0,2.0,9.0,0.0,1.0,10.0,14.0,79.0,27.0,16.0,11.0,2.0,16.0
thyA_3_233_B_MM4,83.0,59.0,59.0,46.0,46.0,89.0,34.0,69.0,24.0,91.0,30.0,15.0,82.0,19.0,14.0,986.0,137.0,105.0,28.0,91.0
thyA_3_233_B_MM5,56.0,41.0,42.0,44.0,16.0,20.0,24.0,22.0,13.0,50.0,6.0,22.0,40.0,32.0,18.0,142.0,454.0,50.0,17.0,67.0
thyA_3_233_B_MM6,43.0,19.0,16.0,13.0,11.0,13.0,19.0,21.0,9.0,46.0,5.0,21.0,20.0,17.0,4.0,94.0,76.0,327.0,20.0,44.0
thyA_3_233_B_MM7,19.0,8.0,7.0,4.0,12.0,7.0,6.0,31.0,2.0,8.0,8.0,3.0,5.0,3.0,1.0,19.0,27.0,18.0,119.0,13.0
thyA_3_233_C,54.0,47.0,49.0,35.0,32.0,27.0,25.0,66.0,26.0,70.0,16.0,14.0,32.0,18.0,12.0,200.0,104.0,77.0,36.0,690.0
