,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4011.0,956.0,634.0,1083.0,710.0,1040.0,990.0,582.0,331.0,1139.0,308.0,373.0,821.0,561.0,340.0,3609.0,1660.0,883.0,274.0,1384.0
folA_1_56_B_MM11,1159.0,3356.0,717.0,975.0,590.0,911.0,621.0,556.0,486.0,1210.0,209.0,314.0,704.0,601.0,250.0,3713.0,1850.0,632.0,237.0,1481.0
folA_1_56_B_MM14,762.0,894.0,2466.0,1038.0,488.0,735.0,677.0,650.0,698.0,1035.0,279.0,370.0,641.0,462.0,302.0,2877.0,1659.0,844.0,252.0,1276.0
folA_1_56_B_MM2,1028.0,744.0,449.0,2345.0,569.0,550.0,871.0,434.0,248.0,658.0,236.0,357.0,708.0,313.0,131.0,1926.0,1195.0,661.0,257.0,1219.0
folA_1_56_B_MM3,567.0,459.0,270.0,510.0,1376.0,420.0,442.0,285.0,236.0,426.0,164.0,233.0,493.0,222.0,155.0,1931.0,811.0,348.0,123.0,739.0
folA_1_56_B_MM6,1034.0,799.0,587.0,982.0,583.0,2387.0,1055.0,642.0,308.0,833.0,205.0,278.0,1047.0,666.0,161.0,3134.0,1980.0,679.0,218.0,1257.0
folA_1_56_B_MM9,1506.0,578.0,464.0,838.0,527.0,895.0,2809.0,452.0,386.0,812.0,252.0,330.0,655.0,417.0,205.0,2501.0,1452.0,789.0,249.0,1808.0
folA_1_56_C,578.0,394.0,154.0,525.0,251.0,337.0,320.0,1040.0,221.0,454.0,128.0,139.0,340.0,172.0,17.0,1131.0,633.0,497.0,103.0,473.0
folA_3_242_B_MM3,874.0,921.0,834.0,1165.0,610.0,938.0,715.0,712.0,2220.0,1062.0,524.0,384.0,1093.0,728.0,330.0,4277.0,2006.0,1037.0,170.0,1368.0
folA_3_242_C,796.0,736.0,614.0,929.0,393.0,645.0,706.0,510.0,540.0,2343.0,258.0,498.0,763.0,319.0,194.0,2659.0,1959.0,656.0,261.0,1406.0
negC_rand_42,286.0,195.0,181.0,355.0,132.0,221.0,165.0,194.0,227.0,353.0,1479.0,144.0,186.0,119.0,148.0,651.0,429.0,285.0,75.0,556.0
thyA_1_60_B_MM12,630.0,542.0,301.0,314.0,202.0,417.0,427.0,305.0,194.0,469.0,81.0,1211.0,342.0,270.0,80.0,1394.0,862.0,402.0,52.0,672.0
thyA_1_60_B_MM13,1050.0,769.0,795.0,647.0,576.0,724.0,774.0,460.0,427.0,945.0,293.0,668.0,2934.0,459.0,259.0,3065.0,2319.0,780.0,174.0,838.0
thyA_1_60_B_MM2,513.0,487.0,373.0,600.0,332.0,413.0,396.0,525.0,375.0,582.0,123.0,144.0,449.0,1346.0,271.0,1424.0,854.0,514.0,204.0,656.0
thyA_1_60_C,280.0,341.0,245.0,292.0,306.0,256.0,186.0,170.0,99.0,377.0,143.0,132.0,204.0,198.0,599.0,781.0,517.0,301.0,74.0,436.0
thyA_3_233_B_MM4,2384.0,2265.0,2219.0,1920.0,1397.0,2016.0,2049.0,1451.0,1035.0,2355.0,516.0,1030.0,1863.0,1257.0,805.0,10072.0,3927.0,2094.0,558.0,3088.0
thyA_3_233_B_MM5,1978.0,1695.0,1323.0,1600.0,988.0,1479.0,1532.0,843.0,871.0,2161.0,435.0,1034.0,1452.0,1076.0,341.0,3869.0,6532.0,1557.0,519.0,1991.0
thyA_3_233_B_MM6,874.0,775.0,480.0,691.0,501.0,728.0,756.0,688.0,306.0,991.0,228.0,438.0,707.0,524.0,253.0,2467.0,1882.0,3141.0,366.0,1303.0
thyA_3_233_B_MM7,351.0,255.0,181.0,260.0,174.0,466.0,290.0,237.0,186.0,269.0,81.0,225.0,270.0,145.0,85.0,1248.0,610.0,254.0,895.0,586.0
thyA_3_233_C,1794.0,1175.0,1273.0,2027.0,1259.0,1278.0,1503.0,1019.0,1031.0,1940.0,498.0,940.0,1305.0,811.0,543.0,6200.0,2987.0,1632.0,514.0,7267.0
