,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5421.0,1019.0,622.0,55.0,47.0,95.0,89.0,55.0,95.0,117.0,128.0,145.0,711.0,364.0,189.0,2318.0,929.0,721.0,258.0,997.0
folA_1_56_B_MM11,1061.0,5519.0,729.0,71.0,50.0,85.0,93.0,60.0,239.0,188.0,158.0,177.0,731.0,444.0,199.0,2693.0,1242.0,729.0,255.0,1205.0
folA_1_56_B_MM14,778.0,842.0,5034.0,78.0,53.0,63.0,74.0,34.0,344.0,187.0,164.0,89.0,718.0,374.0,167.0,2079.0,1145.0,810.0,303.0,1005.0
folA_1_56_B_MM2,37.0,58.0,33.0,535.0,19.0,16.0,20.0,12.0,16.0,30.0,8.0,8.0,37.0,68.0,22.0,357.0,162.0,82.0,25.0,218.0
folA_1_56_B_MM3,40.0,50.0,21.0,44.0,358.0,21.0,13.0,6.0,9.0,11.0,14.0,17.0,33.0,51.0,31.0,422.0,172.0,80.0,14.0,157.0
folA_1_56_B_MM6,103.0,101.0,56.0,25.0,26.0,656.0,36.0,13.0,16.0,35.0,20.0,10.0,75.0,195.0,45.0,703.0,259.0,102.0,23.0,458.0
folA_1_56_B_MM9,106.0,101.0,47.0,37.0,31.0,63.0,762.0,26.0,28.0,52.0,6.0,21.0,87.0,187.0,100.0,772.0,342.0,148.0,42.0,628.0
folA_1_56_C,41.0,45.0,17.0,13.0,16.0,19.0,16.0,294.0,11.0,10.0,7.0,4.0,24.0,64.0,13.0,250.0,116.0,61.0,15.0,121.0
folA_3_242_B_MM3,273.0,655.0,528.0,44.0,35.0,63.0,51.0,44.0,3148.0,134.0,178.0,94.0,590.0,376.0,161.0,2504.0,1020.0,706.0,175.0,992.0
folA_3_242_C,155.0,193.0,189.0,39.0,27.0,46.0,45.0,44.0,159.0,1451.0,35.0,47.0,177.0,247.0,108.0,1768.0,951.0,426.0,171.0,1008.0
negC_rand_42,213.0,225.0,174.0,18.0,13.0,29.0,21.0,11.0,76.0,44.0,1502.0,54.0,205.0,81.0,51.0,558.0,271.0,194.0,69.0,306.0
thyA_1_60_B_MM12,212.0,241.0,169.0,11.0,3.0,24.0,32.0,15.0,52.0,44.0,26.0,959.0,116.0,59.0,19.0,431.0,169.0,123.0,23.0,260.0
thyA_1_60_B_MM13,684.0,755.0,703.0,46.0,46.0,64.0,88.0,40.0,318.0,188.0,151.0,164.0,4721.0,345.0,135.0,2360.0,1236.0,677.0,190.0,842.0
thyA_1_60_B_MM2,525.0,443.0,372.0,159.0,94.0,160.0,207.0,177.0,190.0,382.0,83.0,61.0,374.0,2755.0,120.0,1152.0,508.0,397.0,154.0,529.0
thyA_1_60_C,221.0,237.0,207.0,94.0,104.0,113.0,109.0,56.0,64.0,186.0,60.0,46.0,154.0,113.0,1375.0,593.0,333.0,171.0,59.0,301.0
thyA_3_233_B_MM4,1652.0,2540.0,1499.0,312.0,332.0,535.0,639.0,356.0,654.0,1285.0,250.0,261.0,1366.0,792.0,397.0,16828.0,2429.0,1465.0,442.0,2084.0
thyA_3_233_B_MM5,1008.0,1074.0,874.0,181.0,137.0,264.0,280.0,163.0,349.0,771.0,162.0,142.0,725.0,445.0,152.0,2291.0,8932.0,855.0,304.0,1160.0
thyA_3_233_B_MM6,680.0,735.0,489.0,93.0,68.0,122.0,125.0,135.0,199.0,360.0,110.0,109.0,557.0,298.0,169.0,1659.0,1110.0,6306.0,293.0,873.0
thyA_3_233_B_MM7,296.0,273.0,193.0,26.0,23.0,55.0,40.0,23.0,137.0,99.0,42.0,48.0,236.0,89.0,60.0,777.0,311.0,231.0,2229.0,329.0
thyA_3_233_C,1314.0,1224.0,1060.0,426.0,292.0,455.0,510.0,232.0,600.0,923.0,230.0,256.0,948.0,509.0,328.0,3813.0,1671.0,1224.0,382.0,12053.0
