,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,3049.0,900.0,542.0,216.0,114.0,167.0,226.0,69.0,109.0,189.0,192.0,274.0,1017.0,444.0,288.0,2552.0,1353.0,890.0,256.0,1171.0
folA_1_56_B_MM11,988.0,6420.0,1370.0,142.0,126.0,151.0,150.0,79.0,644.0,362.0,467.0,543.0,2218.0,1220.0,489.0,7397.0,4405.0,1708.0,602.0,3287.0
folA_1_56_B_MM14,652.0,1647.0,6126.0,158.0,109.0,144.0,161.0,115.0,1102.0,426.0,563.0,447.0,2270.0,1132.0,720.0,6310.0,4266.0,2305.0,653.0,3091.0
folA_1_56_B_MM2,132.0,158.0,81.0,683.0,67.0,57.0,122.0,56.0,30.0,90.0,41.0,41.0,120.0,170.0,86.0,742.0,455.0,141.0,71.0,551.0
folA_1_56_B_MM3,57.0,58.0,39.0,60.0,362.0,54.0,87.0,35.0,39.0,51.0,80.0,27.0,86.0,102.0,88.0,902.0,341.0,119.0,31.0,337.0
folA_1_56_B_MM6,111.0,141.0,134.0,97.0,104.0,638.0,120.0,89.0,56.0,99.0,35.0,29.0,144.0,352.0,118.0,1351.0,746.0,191.0,50.0,766.0
folA_1_56_B_MM9,267.0,182.0,113.0,102.0,52.0,85.0,753.0,50.0,75.0,110.0,42.0,55.0,173.0,343.0,173.0,1200.0,680.0,269.0,69.0,1184.0
folA_1_56_C,65.0,46.0,17.0,50.0,28.0,45.0,30.0,252.0,17.0,33.0,13.0,26.0,78.0,132.0,9.0,451.0,219.0,131.0,22.0,236.0
folA_3_242_B_MM3,385.0,1668.0,1854.0,125.0,129.0,142.0,140.0,103.0,4853.0,367.0,840.0,436.0,2653.0,1718.0,824.0,10523.0,4829.0,2568.0,556.0,3675.0
folA_3_242_C,188.0,322.0,331.0,129.0,38.0,122.0,105.0,87.0,536.0,2223.0,117.0,167.0,562.0,844.0,461.0,6390.0,3979.0,1161.0,428.0,3508.0
negC_rand_42,253.0,533.0,516.0,41.0,27.0,48.0,30.0,31.0,302.0,152.0,2871.0,191.0,697.0,253.0,320.0,2119.0,1262.0,692.0,165.0,1486.0
thyA_1_60_B_MM12,445.0,711.0,416.0,44.0,27.0,42.0,55.0,63.0,167.0,142.0,153.0,1428.0,468.0,282.0,113.0,1608.0,903.0,491.0,76.0,990.0
thyA_1_60_B_MM13,1022.0,1724.0,2017.0,87.0,94.0,140.0,178.0,68.0,763.0,315.0,750.0,704.0,7720.0,1058.0,550.0,7568.0,4958.0,1895.0,617.0,2344.0
thyA_1_60_B_MM2,496.0,926.0,1153.0,351.0,218.0,319.0,353.0,342.0,628.0,1298.0,263.0,206.0,1360.0,3343.0,540.0,3083.0,1884.0,1130.0,505.0,1399.0
thyA_1_60_C,358.0,638.0,679.0,215.0,174.0,222.0,165.0,124.0,226.0,843.0,241.0,186.0,605.0,466.0,1749.0,1827.0,1202.0,588.0,214.0,977.0
thyA_3_233_B_MM4,1780.0,4625.0,5757.0,775.0,665.0,928.0,986.0,724.0,2730.0,4778.0,1418.0,1252.0,5571.0,2888.0,1808.0,25377.0,9505.0,4994.0,1402.0,7238.0
thyA_3_233_B_MM5,1479.0,3987.0,3728.0,564.0,272.0,533.0,657.0,307.0,2041.0,3904.0,981.0,979.0,4029.0,2737.0,796.0,8843.0,17299.0,3423.0,1328.0,4929.0
thyA_3_233_B_MM6,727.0,1858.0,1480.0,186.0,118.0,213.0,262.0,169.0,643.0,1289.0,436.0,442.0,1918.0,1104.0,789.0,5578.0,4275.0,8487.0,805.0,3177.0
thyA_3_233_B_MM7,268.0,606.0,614.0,46.0,36.0,112.0,102.0,32.0,465.0,264.0,150.0,253.0,939.0,386.0,252.0,2792.0,1420.0,646.0,2390.0,1390.0
thyA_3_233_C,1696.0,2836.0,3395.0,835.0,619.0,1143.0,945.0,483.0,2653.0,4211.0,1235.0,1303.0,4250.0,2414.0,1406.0,15274.0,7231.0,3906.0,1227.0,19625.0
