,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,18742.0,5472.0,3997.0,2346.0,1780.0,2926.0,2888.0,1517.0,1170.0,2288.0,1436.0,2193.0,4979.0,2267.0,1465.0,10766.0,5910.0,4007.0,1500.0,4550.0
folA_1_56_B_MM11,5849.0,15431.0,3248.0,2029.0,1460.0,2109.0,1778.0,1243.0,1516.0,2762.0,1174.0,1910.0,4622.0,2525.0,1289.0,10474.0,6170.0,2846.0,1245.0,4443.0
folA_1_56_B_MM14,4227.0,4461.0,12517.0,2199.0,1292.0,1741.0,1734.0,1607.0,2414.0,2357.0,1143.0,1921.0,3953.0,2103.0,1409.0,8337.0,5138.0,3379.0,1183.0,4274.0
folA_1_56_B_MM2,2175.0,1539.0,931.0,5707.0,950.0,1179.0,1273.0,635.0,422.0,1115.0,335.0,659.0,1333.0,1132.0,524.0,4318.0,2994.0,1873.0,626.0,3112.0
folA_1_56_B_MM3,1621.0,1158.0,786.0,958.0,3933.0,824.0,1125.0,547.0,479.0,885.0,391.0,534.0,1040.0,818.0,682.0,4988.0,2436.0,1403.0,366.0,2330.0
folA_1_56_B_MM6,2400.0,2027.0,1542.0,1461.0,1089.0,6542.0,1786.0,1083.0,556.0,1242.0,376.0,578.0,1948.0,2149.0,572.0,7181.0,4509.0,2013.0,567.0,2901.0
folA_1_56_B_MM9,3642.0,2107.0,1626.0,1904.0,1086.0,1893.0,7230.0,948.0,895.0,1574.0,568.0,805.0,2146.0,1631.0,956.0,6319.0,3977.0,2311.0,851.0,4815.0
folA_1_56_C,1243.0,1091.0,433.0,953.0,443.0,658.0,622.0,3402.0,351.0,699.0,286.0,340.0,704.0,806.0,111.0,2824.0,1966.0,1578.0,368.0,1383.0
folA_3_242_B_MM3,2694.0,4230.0,2798.0,1744.0,960.0,1804.0,1333.0,1123.0,7638.0,1971.0,1518.0,1149.0,3540.0,2091.0,997.0,9857.0,4411.0,3233.0,735.0,3557.0
folA_3_242_C,2438.0,2327.0,1728.0,1743.0,832.0,1224.0,1469.0,1221.0,1495.0,6623.0,717.0,1341.0,2471.0,1169.0,873.0,7154.0,4533.0,2104.0,1198.0,3590.0
negC_rand_42,1457.0,1333.0,1051.0,688.0,571.0,630.0,501.0,336.0,660.0,781.0,6088.0,608.0,1241.0,470.0,449.0,2592.0,1575.0,1056.0,367.0,1571.0
thyA_1_60_B_MM12,2706.0,2555.0,1502.0,849.0,487.0,800.0,845.0,714.0,709.0,1007.0,425.0,5740.0,1487.0,799.0,293.0,3460.0,2025.0,1352.0,351.0,1921.0
thyA_1_60_B_MM13,4887.0,3540.0,3392.0,1505.0,1304.0,1784.0,1653.0,1133.0,1494.0,2123.0,1110.0,2175.0,12848.0,1700.0,968.0,8202.0,5746.0,2662.0,1113.0,2995.0
thyA_1_60_B_MM2,2718.0,1947.0,1852.0,1981.0,1592.0,2124.0,1742.0,1761.0,1173.0,2017.0,520.0,801.0,2210.0,6218.0,963.0,4022.0,2543.0,1723.0,905.0,1924.0
thyA_1_60_C,1553.0,1446.0,1327.0,1168.0,1278.0,980.0,957.0,672.0,312.0,1171.0,447.0,742.0,859.0,707.0,3214.0,2364.0,1662.0,899.0,370.0,1471.0
thyA_3_233_B_MM4,7854.0,7813.0,6695.0,4607.0,4765.0,6009.0,5972.0,4433.0,3042.0,5341.0,1785.0,2889.0,6004.0,3744.0,2157.0,30773.0,9026.0,5743.0,1756.0,7662.0
thyA_3_233_B_MM5,6215.0,5995.0,3845.0,3656.0,3050.0,3771.0,3934.0,2417.0,2220.0,4394.0,1192.0,2451.0,4256.0,2850.0,855.0,8123.0,19064.0,3473.0,1413.0,4800.0
thyA_3_233_B_MM6,3253.0,2978.0,1964.0,1813.0,1600.0,2108.0,2015.0,2325.0,828.0,2437.0,715.0,1372.0,2480.0,1575.0,867.0,5567.0,4404.0,12169.0,1301.0,3114.0
thyA_3_233_B_MM7,1603.0,1015.0,884.0,779.0,554.0,986.0,712.0,678.0,596.0,781.0,326.0,796.0,1177.0,598.0,334.0,3246.0,1561.0,873.0,3874.0,1470.0
thyA_3_233_C,6789.0,5039.0,3959.0,5356.0,4558.0,4666.0,4590.0,3382.0,2866.0,4897.0,2016.0,2881.0,4731.0,2957.0,1831.0,14450.0,7696.0,4613.0,1458.0,25607.0
