,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,30181.0,9051.0,5939.0,1873.0,1045.0,1770.0,1539.0,1727.0,1179.0,1962.0,2062.0,2413.0,8239.0,4854.0,2147.0,25532.0,12898.0,7047.0,2818.0,14484.0
folA_1_56_B_MM11,9608.0,27674.0,6628.0,1585.0,1052.0,1466.0,1521.0,1343.0,2851.0,2210.0,1929.0,2186.0,8192.0,4422.0,2405.0,23016.0,15518.0,7849.0,2471.0,11553.0
folA_1_56_B_MM14,6910.0,7648.0,24503.0,1411.0,900.0,1474.0,1324.0,1381.0,2722.0,2117.0,1956.0,2019.0,7392.0,4935.0,2053.0,21504.0,14103.0,6968.0,2839.0,11701.0
folA_1_56_B_MM2,1371.0,935.0,709.0,7306.0,544.0,1020.0,878.0,721.0,452.0,927.0,300.0,485.0,1114.0,2412.0,954.0,11083.0,5558.0,2619.0,940.0,6941.0
folA_1_56_B_MM3,909.0,617.0,417.0,862.0,4506.0,631.0,615.0,563.0,269.0,457.0,271.0,269.0,1002.0,1628.0,776.0,9116.0,4231.0,1708.0,524.0,3893.0
folA_1_56_B_MM6,1518.0,1260.0,903.0,1155.0,721.0,7393.0,1093.0,863.0,480.0,964.0,280.0,453.0,1433.0,2435.0,1001.0,13597.0,7590.0,3093.0,787.0,7389.0
folA_1_56_B_MM9,1873.0,1473.0,867.0,1372.0,806.0,1425.0,7721.0,1103.0,547.0,1095.0,358.0,932.0,1345.0,2783.0,1535.0,14956.0,6898.0,3410.0,1156.0,9275.0
folA_1_56_C,967.0,573.0,413.0,667.0,272.0,520.0,425.0,5152.0,226.0,510.0,152.0,258.0,549.0,978.0,945.0,6541.0,4749.0,1672.0,429.0,4066.0
folA_3_242_B_MM3,3128.0,5708.0,6003.0,1367.0,862.0,1499.0,1122.0,1198.0,17769.0,2421.0,1715.0,2275.0,5362.0,4154.0,2069.0,25695.0,14428.0,8286.0,3001.0,16001.0
folA_3_242_C,2189.0,2230.0,1670.0,1691.0,743.0,1205.0,844.0,994.0,1872.0,11501.0,632.0,889.0,2877.0,4432.0,2086.0,21938.0,12954.0,5615.0,1900.0,9728.0
negC_rand_42,2039.0,1914.0,1937.0,563.0,232.0,610.0,415.0,496.0,1033.0,751.0,9677.0,821.0,1980.0,1023.0,787.0,6103.0,3394.0,2144.0,703.0,3635.0
thyA_1_60_B_MM12,3314.0,2720.0,1931.0,597.0,338.0,582.0,526.0,457.0,833.0,870.0,691.0,6206.0,1694.0,1216.0,700.0,8782.0,3862.0,2996.0,604.0,3614.0
thyA_1_60_B_MM13,8177.0,6775.0,5342.0,1554.0,1018.0,1402.0,1430.0,1337.0,2825.0,2507.0,1873.0,3006.0,25253.0,3859.0,2268.0,21287.0,10461.0,6639.0,2787.0,11348.0
thyA_1_60_B_MM2,4558.0,4137.0,3421.0,4364.0,2921.0,4015.0,3157.0,4037.0,2013.0,5453.0,1029.0,1028.0,4754.0,15009.0,2006.0,12294.0,7715.0,4047.0,1441.0,5509.0
thyA_1_60_C,2457.0,2351.0,2423.0,2794.0,2018.0,2234.0,1974.0,2199.0,1003.0,2717.0,773.0,1041.0,2552.0,2337.0,8152.0,7177.0,4925.0,2456.0,682.0,3041.0
thyA_3_233_B_MM4,20306.0,15181.0,13485.0,11886.0,7847.0,14528.0,10490.0,11964.0,6479.0,16023.0,4501.0,4703.0,16319.0,7985.0,3854.0,95178.0,28699.0,13662.0,5375.0,20864.0
thyA_3_233_B_MM5,13165.0,10519.0,8642.0,7798.0,3888.0,6628.0,6017.0,5986.0,3586.0,9015.0,2831.0,2751.0,10450.0,6264.0,3875.0,26212.0,52047.0,9458.0,3543.0,15699.0
thyA_3_233_B_MM6,7438.0,5130.0,3622.0,2788.0,1691.0,2997.0,2364.0,3422.0,1840.0,4784.0,1370.0,1970.0,6093.0,3481.0,1796.0,17400.0,15097.0,27422.0,2255.0,11699.0
thyA_3_233_B_MM7,3803.0,3922.0,2357.0,1187.0,725.0,956.0,938.0,1335.0,1616.0,1532.0,707.0,1060.0,2391.0,1602.0,1035.0,5451.0,5241.0,2998.0,11015.0,4160.0
thyA_3_233_C,12196.0,11899.0,10978.0,9662.0,8446.0,10548.0,8557.0,10408.0,6396.0,14061.0,3807.0,3907.0,12996.0,5774.0,4051.0,39589.0,22204.0,14196.0,6916.0,64472.0
