,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,36905.0,25905.0,11400.0,624.0,260.0,560.0,605.0,994.0,550.0,434.0,3372.0,4090.0,18113.0,1535.0,307.0,8753.0,5865.0,22072.0,5684.0,1112.0
folA_1_56_B_MM11,21065.0,48747.0,15246.0,412.0,212.0,370.0,430.0,368.0,3262.0,961.0,6676.0,5604.0,16702.0,657.0,391.0,5166.0,9314.0,13266.0,11931.0,1397.0
folA_1_56_B_MM14,14491.0,22491.0,34996.0,600.0,531.0,246.0,1006.0,266.0,6256.0,833.0,5823.0,4504.0,18436.0,276.0,123.0,5969.0,15368.0,23042.0,9487.0,930.0
folA_1_56_B_MM2,575.0,320.0,155.0,1368.0,256.0,206.0,407.0,196.0,108.0,225.0,106.0,153.0,274.0,94.0,79.0,811.0,377.0,241.0,59.0,499.0
folA_1_56_B_MM3,193.0,250.0,70.0,241.0,357.0,122.0,114.0,231.0,47.0,117.0,73.0,25.0,276.0,48.0,69.0,809.0,225.0,156.0,4.0,159.0
folA_1_56_B_MM6,407.0,800.0,571.0,286.0,645.0,693.0,339.0,180.0,82.0,300.0,143.0,46.0,378.0,261.0,14.0,1183.0,468.0,283.0,70.0,548.0
folA_1_56_B_MM9,868.0,614.0,238.0,276.0,211.0,489.0,1122.0,77.0,55.0,451.0,88.0,154.0,341.0,187.0,193.0,1044.0,545.0,452.0,198.0,704.0
folA_1_56_C,126.0,357.0,106.0,356.0,283.0,247.0,110.0,541.0,25.0,254.0,24.0,86.0,230.0,122.0,0.0,617.0,201.0,158.0,69.0,101.0
folA_3_242_B_MM3,1269.0,7545.0,9609.0,413.0,422.0,414.0,175.0,224.0,7565.0,988.0,4067.0,1628.0,10063.0,236.0,105.0,4594.0,3284.0,16049.0,3793.0,1911.0
folA_3_242_C,733.0,1253.0,774.0,380.0,133.0,170.0,286.0,165.0,3234.0,1878.0,230.0,598.0,1174.0,127.0,94.0,1960.0,2385.0,1467.0,1098.0,735.0
negC_rand_42,5444.0,7247.0,4471.0,141.0,30.0,134.0,52.0,116.0,1350.0,289.0,18362.0,1933.0,4636.0,65.0,115.0,853.0,963.0,9459.0,1453.0,377.0
thyA_1_60_B_MM12,7749.0,12213.0,4441.0,134.0,60.0,88.0,306.0,440.0,1035.0,435.0,752.0,7678.0,4024.0,106.0,11.0,1749.0,2775.0,4229.0,280.0,660.0
thyA_1_60_B_MM13,19933.0,20449.0,18181.0,201.0,171.0,258.0,474.0,199.0,5535.0,903.0,6154.0,8987.0,49585.0,303.0,95.0,3305.0,4677.0,12868.0,5635.0,599.0
thyA_1_60_B_MM2,447.0,709.0,175.0,289.0,136.0,187.0,248.0,423.0,97.0,170.0,74.0,153.0,256.0,754.0,84.0,753.0,299.0,333.0,458.0,232.0
thyA_1_60_C,200.0,238.0,198.0,60.0,151.0,78.0,69.0,86.0,48.0,171.0,107.0,81.0,140.0,77.0,326.0,445.0,291.0,122.0,144.0,242.0
thyA_3_233_B_MM4,4142.0,3144.0,2090.0,665.0,655.0,672.0,1025.0,586.0,1076.0,1180.0,562.0,1575.0,2342.0,584.0,421.0,11483.0,6500.0,13055.0,7541.0,2436.0
thyA_3_233_B_MM5,9968.0,10218.0,7897.0,406.0,334.0,245.0,600.0,132.0,2077.0,2196.0,900.0,2187.0,3111.0,614.0,90.0,4244.0,16324.0,17226.0,9883.0,1012.0
thyA_3_233_B_MM6,15443.0,25413.0,12507.0,266.0,153.0,312.0,469.0,469.0,3912.0,2283.0,5689.0,4496.0,9319.0,273.0,175.0,3222.0,11415.0,41916.0,12929.0,1901.0
thyA_3_233_B_MM7,6925.0,5641.0,4802.0,80.0,37.0,171.0,69.0,91.0,4327.0,548.0,916.0,2297.0,8702.0,63.0,48.0,1933.0,2038.0,5183.0,9585.0,576.0
thyA_3_233_C,1740.0,1349.0,838.0,615.0,408.0,592.0,500.0,175.0,744.0,1069.0,994.0,1029.0,664.0,420.0,260.0,7859.0,3743.0,8555.0,4295.0,4825.0
