,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10302.0,3005.0,2017.0,85.0,56.0,140.0,112.0,99.0,162.0,320.0,442.0,342.0,2217.0,1499.0,697.0,9847.0,3564.0,2590.0,965.0,5321.0
folA_1_56_B_MM11,3274.0,13142.0,3278.0,63.0,117.0,112.0,193.0,95.0,680.0,411.0,587.0,377.0,3391.0,1868.0,896.0,11838.0,6128.0,3647.0,1169.0,5387.0
folA_1_56_B_MM14,2297.0,3328.0,14632.0,76.0,44.0,85.0,123.0,152.0,750.0,476.0,780.0,407.0,3294.0,2166.0,839.0,12495.0,6727.0,3590.0,1404.0,5798.0
folA_1_56_B_MM2,47.0,73.0,42.0,472.0,22.0,30.0,29.0,26.0,22.0,26.0,14.0,8.0,53.0,170.0,67.0,662.0,251.0,112.0,39.0,386.0
folA_1_56_B_MM3,37.0,26.0,24.0,23.0,270.0,46.0,16.0,22.0,17.0,26.0,18.0,6.0,29.0,81.0,57.0,658.0,176.0,65.0,20.0,235.0
folA_1_56_B_MM6,88.0,84.0,50.0,50.0,30.0,592.0,31.0,27.0,27.0,56.0,16.0,11.0,102.0,301.0,113.0,1206.0,444.0,152.0,33.0,566.0
folA_1_56_B_MM9,156.0,96.0,74.0,37.0,26.0,103.0,875.0,54.0,28.0,46.0,25.0,20.0,75.0,507.0,297.0,1818.0,501.0,191.0,81.0,1270.0
folA_1_56_C,39.0,29.0,14.0,15.0,1.0,9.0,8.0,359.0,6.0,16.0,5.0,10.0,17.0,79.0,77.0,294.0,177.0,64.0,25.0,168.0
folA_3_242_B_MM3,644.0,1609.0,2493.0,75.0,50.0,99.0,90.0,59.0,8080.0,419.0,411.0,455.0,2067.0,1588.0,790.0,15171.0,7074.0,4339.0,1607.0,8616.0
folA_3_242_C,391.0,445.0,435.0,93.0,27.0,72.0,55.0,44.0,324.0,4348.0,112.0,89.0,545.0,1724.0,791.0,12254.0,5444.0,1724.0,490.0,4788.0
negC_rand_42,551.0,804.0,888.0,31.0,21.0,34.0,29.0,21.0,232.0,161.0,4184.0,124.0,862.0,387.0,310.0,3089.0,1597.0,995.0,331.0,1793.0
thyA_1_60_B_MM12,532.0,559.0,450.0,18.0,10.0,25.0,26.0,9.0,171.0,108.0,170.0,1317.0,387.0,286.0,188.0,1802.0,601.0,611.0,145.0,1009.0
thyA_1_60_B_MM13,2300.0,3023.0,2967.0,93.0,93.0,132.0,132.0,76.0,894.0,508.0,701.0,462.0,12368.0,1409.0,660.0,12155.0,5063.0,3334.0,1304.0,5690.0
thyA_1_60_B_MM2,1549.0,1768.0,1654.0,384.0,304.0,508.0,621.0,327.0,772.0,2096.0,358.0,145.0,1856.0,6289.0,747.0,6156.0,3067.0,1714.0,648.0,2455.0
thyA_1_60_C,839.0,994.0,1261.0,248.0,203.0,344.0,431.0,201.0,456.0,965.0,252.0,199.0,985.0,745.0,3617.0,3355.0,2239.0,1076.0,368.0,1290.0
thyA_3_233_B_MM4,8340.0,7573.0,7559.0,545.0,615.0,1165.0,1250.0,562.0,3248.0,7469.0,1864.0,770.0,7937.0,3433.0,1493.0,54461.0,14863.0,7461.0,3282.0,10685.0
thyA_3_233_B_MM5,4573.0,4550.0,4540.0,323.0,148.0,298.0,421.0,242.0,1493.0,3426.0,1093.0,503.0,4744.0,2165.0,1417.0,14222.0,25806.0,4508.0,1848.0,7307.0
thyA_3_233_B_MM6,2915.0,2509.0,2040.0,106.0,70.0,127.0,132.0,130.0,867.0,1245.0,504.0,313.0,2661.0,1357.0,712.0,9955.0,7079.0,14825.0,1163.0,5532.0
thyA_3_233_B_MM7,1514.0,1761.0,1287.0,39.0,38.0,51.0,54.0,91.0,736.0,327.0,298.0,145.0,1188.0,608.0,447.0,3204.0,2457.0,1556.0,6517.0,2052.0
thyA_3_233_C,5101.0,5650.0,6148.0,542.0,418.0,847.0,1098.0,480.0,2912.0,6296.0,1497.0,676.0,6167.0,2218.0,1428.0,22729.0,11053.0,7670.0,3739.0,35085.0
