,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17738.0,6820.0,4234.0,5023.0,3559.0,5608.0,4816.0,3256.0,1626.0,5356.0,1611.0,1986.0,6034.0,2890.0,1780.0,17522.0,8355.0,5645.0,1852.0,6721.0
folA_1_56_B_MM11,6820.0,13113.0,3590.0,4430.0,3318.0,4958.0,3314.0,2673.0,1813.0,5049.0,1045.0,1912.0,5077.0,2978.0,1301.0,15905.0,8333.0,3485.0,1090.0,6634.0
folA_1_56_B_MM14,4863.0,4606.0,9571.0,4743.0,2393.0,3984.0,3661.0,2892.0,3126.0,4113.0,1238.0,1848.0,4386.0,2382.0,1398.0,12869.0,7345.0,4496.0,1400.0,5813.0
folA_1_56_B_MM2,4785.0,3910.0,2162.0,8563.0,2387.0,2747.0,3357.0,1776.0,1197.0,2952.0,757.0,1470.0,3180.0,1669.0,760.0,9502.0,5905.0,3771.0,1318.0,5756.0
folA_1_56_B_MM3,2852.0,2426.0,1540.0,2093.0,4904.0,1648.0,2007.0,1384.0,997.0,1782.0,872.0,969.0,1915.0,973.0,734.0,8843.0,3867.0,2305.0,633.0,3608.0
folA_1_56_B_MM6,5313.0,3880.0,3025.0,3514.0,2371.0,9176.0,3777.0,2788.0,1155.0,3126.0,821.0,1078.0,4463.0,3038.0,786.0,15450.0,8465.0,3618.0,1194.0,5131.0
folA_1_56_B_MM9,6673.0,3938.0,2806.0,3854.0,2403.0,4232.0,9528.0,2020.0,1772.0,3721.0,873.0,1684.0,3948.0,2271.0,1383.0,11046.0,5832.0,3427.0,1368.0,7722.0
folA_1_56_C,2699.0,2040.0,1044.0,2118.0,1081.0,1274.0,1526.0,4332.0,916.0,1817.0,819.0,686.0,1485.0,863.0,83.0,5157.0,3290.0,2735.0,513.0,2271.0
folA_3_242_B_MM3,4625.0,5182.0,3450.0,4687.0,2173.0,4185.0,3015.0,2935.0,6997.0,4066.0,2106.0,1710.0,4436.0,3281.0,1566.0,18336.0,6884.0,4401.0,1124.0,5565.0
folA_3_242_C,5338.0,4149.0,3091.0,4752.0,2063.0,3533.0,3298.0,2946.0,2195.0,8891.0,1266.0,2743.0,3388.0,1573.0,966.0,12092.0,7227.0,3350.0,1681.0,6017.0
negC_rand_42,2140.0,1579.0,1209.0,1446.0,696.0,1356.0,841.0,909.0,908.0,1561.0,6101.0,823.0,1330.0,536.0,652.0,4993.0,2356.0,1643.0,415.0,2784.0
thyA_1_60_B_MM12,3449.0,2762.0,1598.0,1381.0,1122.0,1949.0,1719.0,1355.0,821.0,2157.0,448.0,4197.0,1538.0,808.0,302.0,6002.0,3186.0,1774.0,368.0,3007.0
thyA_1_60_B_MM13,5411.0,3842.0,3622.0,2991.0,2529.0,3837.0,3440.0,2509.0,1695.0,3801.0,1362.0,2304.0,10770.0,2187.0,911.0,13475.0,8255.0,3301.0,1009.0,3794.0
thyA_1_60_B_MM2,3859.0,2704.0,2087.0,3108.0,1844.0,2823.0,2405.0,2653.0,1647.0,3278.0,596.0,944.0,2670.0,5187.0,1395.0,7261.0,3795.0,2272.0,1157.0,3150.0
thyA_1_60_C,2141.0,1592.0,1648.0,1825.0,1766.0,1617.0,1334.0,851.0,566.0,2108.0,536.0,914.0,1163.0,770.0,2493.0,4022.0,2186.0,1278.0,474.0,2192.0
thyA_3_233_B_MM4,12112.0,11599.0,10112.0,10105.0,7793.0,11888.0,10046.0,7895.0,5046.0,9415.0,2417.0,5117.0,8636.0,6174.0,3784.0,38842.0,15710.0,9136.0,2396.0,14273.0
thyA_3_233_B_MM5,8231.0,7802.0,4980.0,6408.0,4406.0,6765.0,6217.0,3805.0,3081.0,6641.0,1768.0,3896.0,5349.0,3965.0,1202.0,14416.0,19931.0,5407.0,1869.0,7589.0
thyA_3_233_B_MM6,4308.0,3916.0,2632.0,3414.0,2783.0,4072.0,3485.0,3458.0,1194.0,3696.0,767.0,1626.0,2875.0,1982.0,1307.0,9496.0,6808.0,11127.0,1566.0,4825.0
thyA_3_233_B_MM7,1972.0,1307.0,1173.0,1217.0,936.0,1968.0,1246.0,935.0,728.0,1026.0,480.0,1070.0,1341.0,666.0,530.0,5744.0,2315.0,1000.0,3192.0,2100.0
thyA_3_233_C,8587.0,6393.0,4956.0,8814.0,6690.0,7647.0,7055.0,5057.0,4830.0,6563.0,2110.0,3806.0,5717.0,4080.0,2414.0,25874.0,11065.0,6685.0,1722.0,24919.0
