,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7161.0,2433.0,1741.0,142.0,79.0,162.0,203.0,83.0,166.0,184.0,553.0,551.0,2331.0,1163.0,814.0,7153.0,3126.0,2338.0,804.0,3371.0
folA_1_56_B_MM11,2789.0,10237.0,3184.0,203.0,84.0,338.0,196.0,62.0,1087.0,496.0,783.0,911.0,4301.0,2624.0,1134.0,15504.0,7838.0,3202.0,1378.0,7015.0
folA_1_56_B_MM14,1894.0,3602.0,9568.0,181.0,234.0,189.0,188.0,93.0,2067.0,421.0,1031.0,955.0,4015.0,2313.0,1428.0,13477.0,6683.0,4238.0,1501.0,5981.0
folA_1_56_B_MM2,103.0,128.0,71.0,719.0,65.0,71.0,127.0,49.0,40.0,84.0,31.0,28.0,124.0,369.0,166.0,1728.0,684.0,309.0,82.0,1405.0
folA_1_56_B_MM3,46.0,63.0,35.0,79.0,392.0,103.0,46.0,27.0,28.0,65.0,23.0,17.0,78.0,209.0,310.0,1755.0,596.0,193.0,45.0,814.0
folA_1_56_B_MM6,104.0,250.0,204.0,93.0,97.0,879.0,99.0,85.0,40.0,91.0,54.0,28.0,160.0,814.0,287.0,3289.0,1270.0,414.0,93.0,1599.0
folA_1_56_B_MM9,297.0,160.0,120.0,128.0,47.0,167.0,870.0,69.0,35.0,91.0,41.0,48.0,165.0,894.0,435.0,2930.0,1093.0,438.0,152.0,2688.0
folA_1_56_C,50.0,100.0,42.0,100.0,36.0,65.0,32.0,326.0,28.0,37.0,18.0,23.0,58.0,326.0,21.0,1001.0,408.0,173.0,36.0,550.0
folA_3_242_B_MM3,504.0,2814.0,3121.0,174.0,80.0,142.0,138.0,101.0,6461.0,489.0,1330.0,639.0,4550.0,2513.0,1352.0,19535.0,7469.0,4949.0,1142.0,7025.0
folA_3_242_C,247.0,397.0,529.0,106.0,35.0,110.0,107.0,88.0,1014.0,2907.0,187.0,259.0,648.0,1262.0,1007.0,12739.0,7087.0,2365.0,979.0,7604.0
negC_rand_42,745.0,1083.0,1187.0,43.0,25.0,60.0,25.0,33.0,663.0,146.0,4524.0,450.0,1182.0,463.0,772.0,4338.0,2125.0,1304.0,323.0,2946.0
thyA_1_60_B_MM12,984.0,1503.0,721.0,54.0,39.0,45.0,83.0,154.0,339.0,238.0,222.0,2251.0,1027.0,532.0,198.0,2895.0,1150.0,799.0,203.0,2004.0
thyA_1_60_B_MM13,2259.0,3622.0,4002.0,119.0,91.0,150.0,217.0,95.0,1427.0,522.0,1303.0,1138.0,12272.0,2196.0,1158.0,14969.0,10122.0,4199.0,1058.0,5046.0
thyA_1_60_B_MM2,1434.0,2039.0,2117.0,696.0,487.0,878.0,762.0,820.0,1275.0,2786.0,488.0,389.0,2491.0,5026.0,959.0,6675.0,3336.0,2212.0,1008.0,3011.0
thyA_1_60_C,792.0,1485.0,1621.0,501.0,511.0,460.0,460.0,311.0,433.0,1562.0,463.0,444.0,1076.0,817.0,2691.0,3980.0,2479.0,1237.0,426.0,2329.0
thyA_3_233_B_MM4,4940.0,9053.0,11878.0,1344.0,1515.0,2081.0,2185.0,1470.0,4878.0,8759.0,2117.0,2139.0,10002.0,5793.0,3377.0,45988.0,16984.0,11305.0,2780.0,15121.0
thyA_3_233_B_MM5,3643.0,6589.0,5666.0,707.0,469.0,884.0,1114.0,468.0,2990.0,5993.0,1459.0,1332.0,6178.0,3949.0,1260.0,15473.0,23451.0,5757.0,2158.0,8563.0
thyA_3_233_B_MM6,1903.0,3461.0,2686.0,319.0,185.0,366.0,322.0,322.0,1069.0,1967.0,726.0,682.0,3063.0,1902.0,1135.0,11626.0,7682.0,13395.0,1561.0,5634.0
thyA_3_233_B_MM7,848.0,1012.0,1123.0,85.0,69.0,201.0,103.0,42.0,737.0,500.0,314.0,446.0,1500.0,741.0,427.0,5876.0,2407.0,1133.0,3875.0,2553.0
thyA_3_233_C,4439.0,5400.0,6175.0,1591.0,1419.0,2111.0,1770.0,1035.0,4402.0,6436.0,2055.0,1337.0,6910.0,3993.0,2405.0,30186.0,12126.0,7185.0,2014.0,32186.0
