,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10629.0,2997.0,1731.0,1459.0,757.0,1408.0,1495.0,899.0,600.0,1596.0,691.0,982.0,2877.0,1465.0,624.0,6669.0,4676.0,2379.0,903.0,2667.0
folA_1_56_B_MM11,3413.0,9435.0,1864.0,1209.0,726.0,1346.0,1248.0,775.0,841.0,1603.0,518.0,869.0,2293.0,1231.0,579.0,5345.0,4220.0,2277.0,787.0,2052.0
folA_1_56_B_MM14,2411.0,2295.0,7469.0,1070.0,649.0,1077.0,1174.0,740.0,677.0,1415.0,464.0,799.0,2008.0,1367.0,527.0,4613.0,3586.0,1766.0,760.0,1956.0
folA_1_56_B_MM2,1119.0,816.0,484.0,4181.0,396.0,765.0,857.0,410.0,295.0,710.0,203.0,347.0,911.0,822.0,317.0,3251.0,2246.0,1306.0,464.0,1216.0
folA_1_56_B_MM3,792.0,564.0,316.0,619.0,2194.0,537.0,575.0,359.0,200.0,404.0,116.0,250.0,695.0,495.0,292.0,2889.0,1848.0,850.0,385.0,884.0
folA_1_56_B_MM6,1371.0,1064.0,673.0,999.0,506.0,4137.0,962.0,613.0,339.0,886.0,170.0,396.0,896.0,817.0,297.0,3640.0,2920.0,1392.0,398.0,1317.0
folA_1_56_B_MM9,1826.0,1245.0,707.0,1195.0,627.0,1406.0,4806.0,823.0,330.0,1086.0,252.0,366.0,1071.0,1075.0,511.0,4932.0,3215.0,1646.0,692.0,2239.0
folA_1_56_C,593.0,440.0,177.0,350.0,166.0,350.0,248.0,2036.0,110.0,376.0,70.0,146.0,332.0,230.0,205.0,1490.0,1337.0,602.0,207.0,599.0
folA_3_242_B_MM3,1471.0,1632.0,1240.0,766.0,550.0,930.0,743.0,513.0,4900.0,1143.0,381.0,569.0,1299.0,918.0,448.0,4591.0,3283.0,1793.0,635.0,2411.0
folA_3_242_C,1540.0,1447.0,764.0,1124.0,605.0,997.0,755.0,671.0,501.0,5051.0,322.0,560.0,1338.0,1018.0,410.0,4333.0,3077.0,1386.0,602.0,1407.0
negC_rand_42,667.0,571.0,428.0,351.0,147.0,288.0,302.0,221.0,329.0,423.0,2739.0,246.0,445.0,216.0,176.0,1018.0,791.0,527.0,128.0,546.0
thyA_1_60_B_MM12,1185.0,913.0,619.0,405.0,219.0,475.0,426.0,248.0,279.0,525.0,224.0,2529.0,606.0,343.0,241.0,2205.0,1555.0,989.0,206.0,791.0
thyA_1_60_B_MM13,2399.0,1914.0,1269.0,949.0,563.0,947.0,941.0,619.0,611.0,1115.0,445.0,1150.0,6426.0,909.0,470.0,4345.0,2477.0,1489.0,690.0,1698.0
thyA_1_60_B_MM2,1515.0,1203.0,782.0,1205.0,810.0,1311.0,1129.0,773.0,417.0,1361.0,233.0,358.0,1178.0,4409.0,579.0,2598.0,1821.0,983.0,326.0,1028.0
thyA_1_60_C,744.0,618.0,587.0,783.0,499.0,730.0,677.0,416.0,238.0,702.0,144.0,334.0,585.0,470.0,2011.0,1333.0,1112.0,606.0,215.0,454.0
thyA_3_233_B_MM4,4795.0,3387.0,2207.0,2884.0,1722.0,3931.0,3104.0,2132.0,1191.0,3434.0,844.0,1409.0,2859.0,1528.0,799.0,20750.0,5945.0,2801.0,1077.0,3024.0
thyA_3_233_B_MM5,3342.0,2425.0,1609.0,2212.0,966.0,2351.0,2396.0,1382.0,637.0,2125.0,592.0,902.0,1990.0,1319.0,716.0,5110.0,13491.0,1890.0,777.0,2346.0
thyA_3_233_B_MM6,1882.0,1305.0,745.0,1088.0,659.0,1176.0,1129.0,992.0,450.0,1107.0,295.0,664.0,1244.0,719.0,431.0,3505.0,3197.0,6997.0,443.0,1757.0
thyA_3_233_B_MM7,1077.0,899.0,434.0,475.0,391.0,451.0,479.0,403.0,337.0,510.0,158.0,340.0,481.0,317.0,204.0,1045.0,1022.0,712.0,3000.0,609.0
thyA_3_233_C,2792.0,2611.0,1879.0,2526.0,1938.0,2642.0,2280.0,1812.0,1080.0,2928.0,754.0,1339.0,2753.0,1126.0,731.0,6882.0,4614.0,2875.0,1256.0,13956.0
