,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9873.0,3204.0,2155.0,1553.0,1090.0,1651.0,1513.0,1102.0,687.0,1412.0,805.0,1037.0,3235.0,1391.0,925.0,6971.0,3895.0,2750.0,1022.0,3151.0
folA_1_56_B_MM11,3388.0,7443.0,1901.0,1223.0,850.0,1440.0,1009.0,950.0,903.0,1863.0,480.0,1029.0,2421.0,1405.0,682.0,6491.0,3957.0,1788.0,779.0,3352.0
folA_1_56_B_MM14,2279.0,2208.0,5546.0,1284.0,766.0,1032.0,927.0,998.0,1531.0,1368.0,720.0,1082.0,1989.0,1143.0,762.0,5242.0,3410.0,2117.0,715.0,2886.0
folA_1_56_B_MM2,1402.0,1147.0,649.0,3510.0,694.0,755.0,921.0,573.0,364.0,834.0,211.0,442.0,960.0,853.0,416.0,3829.0,2556.0,1439.0,584.0,2709.0
folA_1_56_B_MM3,883.0,682.0,522.0,658.0,2182.0,556.0,612.0,506.0,248.0,556.0,221.0,337.0,715.0,508.0,374.0,3839.0,1913.0,1023.0,279.0,2147.0
folA_1_56_B_MM6,1469.0,1214.0,853.0,1090.0,775.0,3656.0,1197.0,874.0,336.0,779.0,224.0,358.0,1353.0,1308.0,371.0,5910.0,3359.0,1320.0,456.0,2449.0
folA_1_56_B_MM9,2234.0,1176.0,844.0,1243.0,743.0,1205.0,3599.0,678.0,490.0,874.0,359.0,457.0,1139.0,952.0,549.0,4401.0,2651.0,1527.0,588.0,3570.0
folA_1_56_C,957.0,783.0,359.0,806.0,434.0,516.0,507.0,2267.0,276.0,497.0,217.0,196.0,586.0,612.0,59.0,2770.0,1867.0,1407.0,290.0,1583.0
folA_3_242_B_MM3,1857.0,2507.0,1737.0,1297.0,684.0,1208.0,802.0,1058.0,4051.0,1550.0,961.0,793.0,2435.0,1491.0,692.0,7043.0,3430.0,2173.0,525.0,2838.0
folA_3_242_C,1664.0,1444.0,1163.0,1254.0,609.0,1071.0,947.0,925.0,929.0,3924.0,477.0,964.0,1478.0,702.0,495.0,4762.0,3413.0,1656.0,790.0,3133.0
negC_rand_42,1003.0,630.0,660.0,391.0,228.0,444.0,243.0,265.0,468.0,435.0,3313.0,415.0,642.0,254.0,294.0,1887.0,1011.0,705.0,232.0,1310.0
thyA_1_60_B_MM12,1655.0,1572.0,887.0,473.0,371.0,502.0,621.0,432.0,374.0,719.0,250.0,2553.0,760.0,435.0,148.0,2488.0,1445.0,895.0,180.0,1508.0
thyA_1_60_B_MM13,2820.0,2046.0,2059.0,929.0,819.0,1111.0,1256.0,971.0,934.0,1397.0,693.0,1167.0,6320.0,1025.0,514.0,5785.0,3997.0,1790.0,444.0,2018.0
thyA_1_60_B_MM2,1698.0,1146.0,1144.0,1525.0,1041.0,1232.0,1222.0,1502.0,733.0,1387.0,381.0,424.0,1213.0,3091.0,621.0,2717.0,1587.0,1131.0,557.0,1558.0
thyA_1_60_C,925.0,789.0,706.0,882.0,898.0,751.0,608.0,400.0,205.0,783.0,284.0,408.0,638.0,404.0,1573.0,1640.0,1089.0,581.0,233.0,988.0
thyA_3_233_B_MM4,5249.0,4892.0,4471.0,4083.0,3514.0,4483.0,4008.0,4144.0,1976.0,3860.0,1210.0,1989.0,4066.0,2592.0,1592.0,19066.0,6862.0,3954.0,1216.0,6069.0
thyA_3_233_B_MM5,4256.0,3768.0,2595.0,3125.0,2446.0,3096.0,2937.0,2266.0,1517.0,3214.0,763.0,1762.0,2705.0,1926.0,600.0,6224.0,11885.0,2700.0,984.0,4070.0
thyA_3_233_B_MM6,2022.0,1969.0,1391.0,1439.0,1300.0,1622.0,1303.0,2072.0,525.0,1670.0,370.0,882.0,1432.0,944.0,751.0,3990.0,3164.0,6887.0,847.0,2369.0
thyA_3_233_B_MM7,992.0,648.0,575.0,505.0,406.0,715.0,555.0,539.0,420.0,572.0,193.0,511.0,884.0,364.0,258.0,2367.0,1152.0,560.0,2074.0,1124.0
thyA_3_233_C,4595.0,3177.0,2451.0,4486.0,3559.0,3594.0,3171.0,2988.0,2397.0,3118.0,1017.0,1943.0,2953.0,2103.0,1218.0,11009.0,5504.0,3456.0,1071.0,15144.0
