,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,14697.0,4765.0,2750.0,225.0,207.0,295.0,370.0,118.0,297.0,360.0,773.0,757.0,3986.0,1874.0,1299.0,9294.0,6492.0,3888.0,1345.0,3128.0
folA_1_56_B_MM11,5015.0,13258.0,2437.0,233.0,117.0,271.0,321.0,105.0,966.0,608.0,789.0,766.0,3596.0,2021.0,925.0,9103.0,6521.0,2492.0,1271.0,3893.0
folA_1_56_B_MM14,3623.0,3697.0,10160.0,209.0,202.0,191.0,341.0,85.0,1468.0,599.0,645.0,764.0,3237.0,1808.0,1075.0,7487.0,5292.0,3160.0,1127.0,3133.0
folA_1_56_B_MM2,197.0,187.0,124.0,979.0,124.0,88.0,154.0,50.0,31.0,99.0,26.0,72.0,160.0,483.0,286.0,1432.0,1059.0,490.0,136.0,1211.0
folA_1_56_B_MM3,97.0,93.0,69.0,49.0,602.0,79.0,68.0,20.0,31.0,60.0,36.0,47.0,127.0,399.0,317.0,1566.0,754.0,250.0,103.0,745.0
folA_1_56_B_MM6,216.0,269.0,149.0,129.0,136.0,1086.0,203.0,91.0,40.0,151.0,54.0,41.0,282.0,1425.0,358.0,3071.0,1793.0,509.0,152.0,1178.0
folA_1_56_B_MM9,489.0,272.0,190.0,168.0,67.0,197.0,1797.0,43.0,81.0,193.0,56.0,93.0,329.0,1313.0,727.0,3592.0,1817.0,634.0,274.0,2813.0
folA_1_56_C,98.0,72.0,58.0,48.0,39.0,50.0,43.0,460.0,28.0,53.0,15.0,28.0,75.0,261.0,32.0,724.0,471.0,254.0,38.0,341.0
folA_3_242_B_MM3,813.0,2998.0,2059.0,313.0,99.0,229.0,225.0,85.0,5629.0,519.0,851.0,331.0,2609.0,1623.0,778.0,7953.0,4496.0,2350.0,629.0,2956.0
folA_3_242_C,389.0,657.0,685.0,224.0,64.0,137.0,165.0,130.0,651.0,2759.0,146.0,390.0,750.0,1034.0,685.0,5943.0,4846.0,1741.0,927.0,2950.0
negC_rand_42,989.0,1084.0,784.0,75.0,43.0,92.0,74.0,30.0,388.0,228.0,3738.0,237.0,788.0,375.0,320.0,2125.0,1525.0,967.0,294.0,1380.0
thyA_1_60_B_MM12,1257.0,1262.0,478.0,60.0,30.0,106.0,88.0,67.0,228.0,224.0,132.0,1732.0,551.0,287.0,85.0,1293.0,812.0,620.0,108.0,896.0
thyA_1_60_B_MM13,3734.0,3129.0,2662.0,167.0,94.0,228.0,246.0,87.0,971.0,534.0,834.0,587.0,10585.0,1344.0,793.0,7217.0,6018.0,2383.0,905.0,2559.0
thyA_1_60_B_MM2,2338.0,1922.0,1330.0,1069.0,683.0,1088.0,1554.0,659.0,837.0,1820.0,423.0,261.0,1986.0,5590.0,696.0,3530.0,2390.0,1871.0,974.0,1869.0
thyA_1_60_C,1270.0,1038.0,850.0,569.0,591.0,739.0,940.0,235.0,206.0,957.0,299.0,270.0,831.0,523.0,2693.0,1850.0,1553.0,794.0,251.0,1067.0
thyA_3_233_B_MM4,6031.0,6134.0,4899.0,1498.0,1289.0,2195.0,3021.0,1132.0,1888.0,4165.0,1094.0,970.0,5037.0,3433.0,1697.0,27807.0,9334.0,4998.0,1597.0,5359.0
thyA_3_233_B_MM5,5708.0,5231.0,3196.0,973.0,519.0,1084.0,1443.0,444.0,1639.0,3520.0,886.0,692.0,3985.0,2078.0,789.0,7375.0,21439.0,3925.0,1262.0,3962.0
thyA_3_233_B_MM6,2663.0,2666.0,1657.0,360.0,250.0,412.0,437.0,295.0,624.0,1299.0,531.0,537.0,2095.0,1246.0,782.0,5319.0,4367.0,11445.0,1197.0,2746.0
thyA_3_233_B_MM7,1179.0,956.0,712.0,119.0,105.0,156.0,212.0,75.0,448.0,401.0,184.0,275.0,1113.0,500.0,284.0,2614.0,1623.0,827.0,4041.0,1210.0
thyA_3_233_C,5277.0,4202.0,2880.0,1845.0,1125.0,1900.0,2488.0,797.0,2135.0,3480.0,1010.0,842.0,4125.0,2412.0,1399.0,13363.0,7358.0,4520.0,1701.0,23087.0
