,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,20544.0,14633.0,9504.0,113.0,53.0,186.0,100.0,223.0,186.0,123.0,2556.0,1431.0,9863.0,79.0,31.0,796.0,2441.0,10689.0,4415.0,241.0
folA_1_56_B_MM11,12946.0,29393.0,13534.0,117.0,321.0,207.0,241.0,63.0,2352.0,201.0,2959.0,1282.0,13554.0,64.0,34.0,980.0,3142.0,13425.0,4417.0,408.0
folA_1_56_B_MM14,9983.0,14919.0,27435.0,49.0,34.0,69.0,166.0,339.0,2109.0,287.0,3471.0,1549.0,12541.0,71.0,29.0,1628.0,6382.0,12711.0,5214.0,212.0
folA_1_56_B_MM2,45.0,163.0,24.0,224.0,30.0,57.0,41.0,46.0,16.0,10.0,21.0,17.0,36.0,73.0,5.0,130.0,71.0,23.0,20.0,50.0
folA_1_56_B_MM3,68.0,49.0,21.0,55.0,112.0,23.0,39.0,67.0,10.0,10.0,7.0,3.0,15.0,9.0,9.0,112.0,38.0,87.0,7.0,27.0
folA_1_56_B_MM6,73.0,53.0,32.0,77.0,37.0,185.0,51.0,22.0,20.0,49.0,19.0,24.0,267.0,10.0,8.0,146.0,95.0,216.0,24.0,54.0
folA_1_56_B_MM9,184.0,126.0,33.0,68.0,33.0,137.0,253.0,59.0,7.0,45.0,27.0,16.0,37.0,18.0,14.0,171.0,102.0,72.0,43.0,89.0
folA_1_56_C,32.0,57.0,14.0,18.0,17.0,20.0,31.0,528.0,14.0,14.0,1.0,2.0,19.0,2.0,2.0,50.0,36.0,64.0,10.0,24.0
folA_3_242_B_MM3,336.0,3929.0,7191.0,65.0,22.0,44.0,54.0,75.0,7979.0,283.0,1541.0,781.0,4851.0,52.0,28.0,667.0,1639.0,12479.0,5618.0,297.0
folA_3_242_C,104.0,240.0,151.0,73.0,14.0,49.0,20.0,34.0,605.0,901.0,66.0,104.0,391.0,72.0,22.0,520.0,589.0,1238.0,414.0,148.0
negC_rand_42,2430.0,3320.0,3645.0,77.0,16.0,21.0,49.0,51.0,903.0,127.0,9427.0,406.0,3032.0,14.0,10.0,122.0,206.0,3910.0,934.0,99.0
thyA_1_60_B_MM12,1762.0,1739.0,1072.0,9.0,5.0,33.0,9.0,10.0,439.0,125.0,382.0,1299.0,1065.0,15.0,14.0,384.0,622.0,1334.0,263.0,98.0
thyA_1_60_B_MM13,8803.0,11922.0,9756.0,114.0,130.0,90.0,183.0,86.0,2663.0,500.0,2519.0,1847.0,18697.0,72.0,23.0,517.0,991.0,7579.0,4395.0,208.0
thyA_1_60_B_MM2,61.0,111.0,55.0,27.0,21.0,28.0,25.0,43.0,21.0,58.0,14.0,71.0,79.0,396.0,43.0,185.0,95.0,70.0,17.0,79.0
thyA_1_60_C,79.0,49.0,39.0,29.0,15.0,15.0,22.0,15.0,22.0,42.0,8.0,25.0,38.0,23.0,235.0,79.0,61.0,38.0,17.0,40.0
thyA_3_233_B_MM4,711.0,449.0,411.0,156.0,97.0,179.0,122.0,173.0,166.0,304.0,84.0,144.0,664.0,120.0,53.0,3437.0,1418.0,2003.0,731.0,390.0
thyA_3_233_B_MM5,2926.0,2379.0,2062.0,103.0,31.0,86.0,123.0,61.0,532.0,386.0,188.0,400.0,729.0,83.0,55.0,753.0,4881.0,8512.0,4532.0,326.0
thyA_3_233_B_MM6,11668.0,9028.0,6176.0,75.0,30.0,52.0,57.0,53.0,3041.0,1272.0,1930.0,785.0,5570.0,55.0,44.0,991.0,4299.0,24429.0,3534.0,515.0
thyA_3_233_B_MM7,7356.0,7505.0,4520.0,15.0,14.0,25.0,36.0,325.0,2934.0,387.0,1304.0,567.0,3020.0,13.0,11.0,153.0,1702.0,5209.0,9358.0,112.0
thyA_3_233_C,227.0,284.0,773.0,104.0,88.0,115.0,88.0,164.0,138.0,237.0,90.0,112.0,238.0,58.0,40.0,969.0,867.0,3150.0,1561.0,2187.0
