,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4216.0,1623.0,998.0,99.0,84.0,131.0,87.0,112.0,128.0,144.0,391.0,467.0,1608.0,806.0,526.0,5252.0,2393.0,1630.0,543.0,2269.0
folA_1_56_B_MM11,2044.0,7694.0,2510.0,141.0,44.0,104.0,105.0,46.0,1256.0,367.0,710.0,944.0,3854.0,1995.0,1071.0,14558.0,8889.0,3152.0,1083.0,7202.0
folA_1_56_B_MM14,1153.0,2982.0,7057.0,89.0,94.0,113.0,132.0,83.0,1850.0,373.0,901.0,888.0,3485.0,1582.0,1094.0,12012.0,7986.0,4120.0,1151.0,6097.0
folA_1_56_B_MM2,71.0,83.0,32.0,417.0,44.0,67.0,142.0,33.0,46.0,64.0,13.0,37.0,69.0,287.0,156.0,1629.0,791.0,322.0,93.0,1367.0
folA_1_56_B_MM3,58.0,22.0,33.0,33.0,237.0,29.0,30.0,20.0,53.0,22.0,4.0,16.0,72.0,261.0,178.0,1661.0,478.0,133.0,34.0,1047.0
folA_1_56_B_MM6,106.0,266.0,92.0,223.0,56.0,484.0,61.0,50.0,30.0,86.0,40.0,17.0,246.0,1027.0,213.0,3959.0,1187.0,272.0,65.0,1884.0
folA_1_56_B_MM9,198.0,94.0,128.0,91.0,28.0,89.0,534.0,32.0,31.0,40.0,20.0,42.0,109.0,595.0,382.0,2713.0,1133.0,369.0,76.0,2627.0
folA_1_56_C,94.0,57.0,32.0,74.0,25.0,32.0,25.0,248.0,18.0,32.0,10.0,35.0,24.0,258.0,14.0,1272.0,752.0,253.0,25.0,642.0
folA_3_242_B_MM3,371.0,2984.0,3669.0,123.0,26.0,115.0,51.0,48.0,5257.0,541.0,1658.0,607.0,4651.0,3086.0,1521.0,20504.0,9296.0,4909.0,841.0,7816.0
folA_3_242_C,122.0,399.0,411.0,89.0,21.0,100.0,136.0,80.0,934.0,1991.0,119.0,308.0,531.0,1052.0,754.0,13761.0,8457.0,2575.0,1065.0,7053.0
negC_rand_42,553.0,863.0,1009.0,16.0,9.0,60.0,7.0,17.0,631.0,71.0,3793.0,331.0,1153.0,447.0,511.0,4507.0,2929.0,1425.0,361.0,3043.0
thyA_1_60_B_MM12,725.0,1156.0,879.0,25.0,7.0,37.0,36.0,84.0,391.0,279.0,207.0,1464.0,1013.0,513.0,241.0,3325.0,1455.0,1095.0,141.0,2083.0
thyA_1_60_B_MM13,1420.0,2930.0,3428.0,91.0,67.0,131.0,124.0,110.0,1227.0,383.0,993.0,1093.0,8862.0,1894.0,964.0,15718.0,11451.0,3845.0,1076.0,4397.0
thyA_1_60_B_MM2,959.0,1738.0,1784.0,737.0,371.0,508.0,758.0,714.0,1269.0,2467.0,461.0,406.0,2187.0,3550.0,792.0,6109.0,3983.0,1969.0,937.0,2707.0
thyA_1_60_C,476.0,1070.0,1287.0,592.0,417.0,549.0,351.0,270.0,358.0,1432.0,446.0,469.0,1020.0,503.0,1778.0,4087.0,2329.0,1078.0,374.0,2727.0
thyA_3_233_B_MM4,4123.0,9628.0,11967.0,1366.0,1559.0,1984.0,2096.0,1751.0,5486.0,9592.0,2369.0,2700.0,10478.0,6073.0,3569.0,40900.0,20720.0,10451.0,2933.0,17839.0
thyA_3_233_B_MM5,3006.0,8449.0,6992.0,936.0,590.0,875.0,1103.0,564.0,3916.0,7636.0,1919.0,1976.0,7694.0,4724.0,1598.0,19420.0,24265.0,7580.0,2395.0,11944.0
thyA_3_233_B_MM6,1627.0,3294.0,2747.0,253.0,298.0,418.0,269.0,405.0,1145.0,2406.0,748.0,1056.0,3239.0,1819.0,1064.0,11237.0,8758.0,11433.0,1759.0,6190.0
thyA_3_233_B_MM7,613.0,1100.0,956.0,45.0,19.0,133.0,77.0,62.0,985.0,602.0,249.0,447.0,1396.0,560.0,440.0,6705.0,2979.0,1023.0,2998.0,3030.0
thyA_3_233_C,3680.0,5322.0,6276.0,1946.0,1245.0,2583.0,1960.0,1171.0,5381.0,6800.0,1651.0,2122.0,7952.0,3945.0,2608.0,30789.0,15448.0,8543.0,2041.0,29299.0
