,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,15143.0,5279.0,3627.0,196.0,115.0,209.0,181.0,211.0,292.0,388.0,1086.0,699.0,3753.0,2886.0,1151.0,13658.0,6383.0,3864.0,1553.0,6846.0
folA_1_56_B_MM11,5611.0,17842.0,5011.0,188.0,279.0,184.0,239.0,142.0,1267.0,532.0,1151.0,1055.0,5912.0,2716.0,1424.0,13915.0,8750.0,4903.0,1512.0,5955.0
folA_1_56_B_MM14,3841.0,5329.0,15270.0,145.0,100.0,141.0,208.0,199.0,1102.0,505.0,1331.0,930.0,4334.0,3578.0,1318.0,12813.0,8059.0,4292.0,1620.0,5483.0
folA_1_56_B_MM2,100.0,128.0,57.0,755.0,48.0,42.0,80.0,28.0,35.0,47.0,26.0,26.0,99.0,495.0,166.0,1363.0,625.0,182.0,89.0,741.0
folA_1_56_B_MM3,80.0,73.0,47.0,80.0,564.0,47.0,41.0,57.0,29.0,31.0,18.0,15.0,69.0,309.0,226.0,1069.0,366.0,139.0,52.0,445.0
folA_1_56_B_MM6,186.0,138.0,102.0,126.0,66.0,865.0,65.0,95.0,37.0,93.0,41.0,30.0,227.0,552.0,256.0,1895.0,804.0,313.0,93.0,1019.0
folA_1_56_B_MM9,286.0,180.0,103.0,115.0,67.0,189.0,1212.0,75.0,48.0,96.0,40.0,31.0,168.0,996.0,601.0,3236.0,1144.0,358.0,173.0,2286.0
folA_1_56_C,62.0,53.0,21.0,51.0,28.0,38.0,27.0,496.0,18.0,29.0,7.0,10.0,36.0,172.0,143.0,595.0,312.0,109.0,34.0,459.0
folA_3_242_B_MM3,691.0,2340.0,3405.0,121.0,75.0,170.0,144.0,112.0,8297.0,520.0,832.0,609.0,2908.0,2359.0,1027.0,14993.0,8449.0,4827.0,1826.0,7604.0
folA_3_242_C,436.0,475.0,378.0,202.0,109.0,146.0,90.0,98.0,551.0,3666.0,158.0,138.0,538.0,2695.0,948.0,12580.0,5986.0,2382.0,694.0,4769.0
negC_rand_42,1295.0,1172.0,1251.0,85.0,27.0,81.0,74.0,33.0,456.0,223.0,5609.0,232.0,1438.0,604.0,368.0,3359.0,1902.0,1486.0,412.0,1719.0
thyA_1_60_B_MM12,932.0,853.0,584.0,43.0,15.0,29.0,31.0,22.0,353.0,187.0,244.0,1644.0,551.0,569.0,462.0,2441.0,1197.0,707.0,175.0,1254.0
thyA_1_60_B_MM13,3739.0,4023.0,3885.0,272.0,136.0,161.0,244.0,116.0,1577.0,606.0,1434.0,903.0,13325.0,2213.0,1090.0,12257.0,6381.0,3482.0,1679.0,5167.0
thyA_1_60_B_MM2,2596.0,3450.0,2667.0,877.0,692.0,1012.0,1072.0,823.0,1133.0,3471.0,587.0,297.0,2904.0,7094.0,1159.0,6518.0,3897.0,2323.0,676.0,2292.0
thyA_1_60_C,1330.0,1435.0,1536.0,592.0,827.0,691.0,777.0,350.0,712.0,1418.0,381.0,322.0,1588.0,1253.0,3850.0,3688.0,2308.0,1504.0,358.0,1171.0
thyA_3_233_B_MM4,11592.0,9692.0,8768.0,1528.0,905.0,2318.0,2589.0,1634.0,4769.0,9425.0,2998.0,1088.0,9557.0,4216.0,1888.0,47360.0,14965.0,8204.0,3146.0,8990.0
thyA_3_233_B_MM5,7176.0,5833.0,5142.0,825.0,405.0,702.0,982.0,452.0,1614.0,4762.0,2155.0,718.0,5354.0,3246.0,1820.0,14168.0,25728.0,4639.0,2117.0,9353.0
thyA_3_233_B_MM6,3748.0,3105.0,2153.0,243.0,162.0,238.0,314.0,291.0,1094.0,1632.0,789.0,490.0,3061.0,1757.0,910.0,9467.0,7815.0,14271.0,1157.0,5522.0
thyA_3_233_B_MM7,2341.0,2183.0,1293.0,102.0,51.0,89.0,135.0,145.0,1406.0,456.0,445.0,274.0,1917.0,918.0,499.0,3356.0,2343.0,2233.0,6015.0,1803.0
thyA_3_233_C,6928.0,7550.0,7171.0,1330.0,1264.0,1990.0,2066.0,1079.0,3496.0,8842.0,2531.0,866.0,8071.0,2643.0,2051.0,23695.0,11995.0,7912.0,4181.0,34141.0
