,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,22697.0,7082.0,4702.0,3759.0,2343.0,3284.0,2844.0,3240.0,1493.0,3015.0,2113.0,2338.0,6228.0,3778.0,1538.0,15350.0,8222.0,4979.0,1892.0,7256.0
folA_1_56_B_MM11,8047.0,19825.0,4950.0,2906.0,2378.0,2927.0,2660.0,2518.0,2252.0,2807.0,1341.0,2404.0,6114.0,2914.0,1388.0,11972.0,8458.0,4598.0,1443.0,5408.0
folA_1_56_B_MM14,5344.0,5680.0,16574.0,2687.0,2112.0,2268.0,2547.0,2661.0,1751.0,2624.0,1380.0,2148.0,4703.0,3552.0,1279.0,10984.0,7522.0,3990.0,1682.0,5177.0
folA_1_56_B_MM2,2684.0,1744.0,1079.0,8605.0,1128.0,1750.0,1772.0,1159.0,638.0,1478.0,484.0,727.0,1673.0,1889.0,702.0,7010.0,3981.0,1989.0,866.0,3648.0
folA_1_56_B_MM3,2084.0,1418.0,941.0,1874.0,6108.0,1334.0,1462.0,1190.0,503.0,859.0,386.0,675.0,1560.0,1272.0,762.0,6777.0,3351.0,1947.0,706.0,2498.0
folA_1_56_B_MM6,3007.0,2162.0,1602.0,2542.0,1612.0,8241.0,2158.0,1780.0,835.0,1814.0,490.0,1012.0,1919.0,1697.0,732.0,8616.0,5347.0,2884.0,892.0,3790.0
folA_1_56_B_MM9,3995.0,2621.0,1753.0,2891.0,1741.0,2760.0,10018.0,2414.0,782.0,2068.0,751.0,913.0,2404.0,2079.0,1224.0,10485.0,5411.0,3085.0,1409.0,5323.0
folA_1_56_C,1880.0,1266.0,700.0,1157.0,541.0,1100.0,921.0,5638.0,377.0,892.0,236.0,501.0,807.0,683.0,709.0,4172.0,3427.0,1690.0,543.0,2364.0
folA_3_242_B_MM3,3568.0,4080.0,3693.0,2172.0,1334.0,2229.0,1722.0,2000.0,10661.0,2755.0,1365.0,1610.0,3319.0,2360.0,1079.0,11370.0,6959.0,4499.0,1700.0,6295.0
folA_3_242_C,3524.0,2947.0,1866.0,2962.0,1625.0,2332.0,1717.0,1966.0,1383.0,9684.0,929.0,1186.0,2986.0,2399.0,1176.0,10483.0,5825.0,3114.0,1166.0,4095.0
negC_rand_42,1948.0,1358.0,1257.0,886.0,464.0,1098.0,905.0,1000.0,768.0,868.0,7301.0,683.0,1473.0,691.0,447.0,2956.0,1815.0,1377.0,397.0,1531.0
thyA_1_60_B_MM12,2967.0,2479.0,1806.0,1116.0,704.0,981.0,833.0,774.0,823.0,1281.0,753.0,5806.0,1559.0,1244.0,798.0,5782.0,3411.0,2327.0,588.0,2372.0
thyA_1_60_B_MM13,5842.0,4446.0,3541.0,2449.0,1547.0,2214.0,2246.0,1997.0,1903.0,2705.0,1566.0,2956.0,14632.0,2341.0,1283.0,10081.0,5372.0,3102.0,1553.0,4673.0
thyA_1_60_B_MM2,3477.0,3086.0,2301.0,3148.0,2222.0,2561.0,2244.0,3138.0,1169.0,3394.0,675.0,807.0,2965.0,8422.0,1272.0,5980.0,4114.0,2233.0,653.0,2522.0
thyA_1_60_C,1653.0,1391.0,1442.0,2076.0,1779.0,1724.0,1415.0,1267.0,658.0,1541.0,496.0,800.0,1697.0,1423.0,4398.0,3291.0,2240.0,1466.0,385.0,1103.0
thyA_3_233_B_MM4,12060.0,8641.0,7228.0,8704.0,6310.0,10165.0,7276.0,8236.0,3980.0,8978.0,2803.0,3803.0,8152.0,4110.0,1885.0,42670.0,12244.0,6693.0,2593.0,8404.0
thyA_3_233_B_MM5,8384.0,5700.0,4347.0,6508.0,3852.0,4953.0,5081.0,4858.0,1550.0,5169.0,1924.0,2564.0,5169.0,3208.0,1890.0,11808.0,25343.0,4188.0,1776.0,8067.0
thyA_3_233_B_MM6,4839.0,3167.0,2000.0,2816.0,2075.0,2766.0,2351.0,3844.0,980.0,2764.0,805.0,1709.0,3213.0,1925.0,995.0,7740.0,6890.0,13976.0,1020.0,4933.0
thyA_3_233_B_MM7,2958.0,2191.0,1186.0,1386.0,1011.0,929.0,1102.0,1495.0,1374.0,1037.0,521.0,917.0,1833.0,1002.0,646.0,2693.0,2020.0,1732.0,5786.0,1659.0
thyA_3_233_C,7709.0,7047.0,6114.0,7261.0,6919.0,7314.0,5844.0,6659.0,3120.0,7973.0,2565.0,3591.0,6716.0,2916.0,1970.0,17313.0,10088.0,6600.0,3422.0,30854.0
