,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,32956.0,21474.0,13942.0,463.0,136.0,636.0,394.0,142.0,448.0,339.0,3536.0,2777.0,15730.0,277.0,107.0,3234.0,4762.0,17128.0,6463.0,557.0
folA_1_56_B_MM11,19663.0,39828.0,14880.0,342.0,134.0,532.0,404.0,147.0,3984.0,1275.0,3660.0,3267.0,17949.0,678.0,284.0,2162.0,6797.0,13196.0,5868.0,914.0
folA_1_56_B_MM14,13484.0,19541.0,30609.0,472.0,442.0,252.0,524.0,161.0,5955.0,669.0,5095.0,3072.0,16578.0,195.0,52.0,2871.0,10242.0,18091.0,6581.0,501.0
folA_1_56_B_MM2,358.0,264.0,115.0,883.0,149.0,179.0,261.0,89.0,90.0,189.0,45.0,70.0,160.0,26.0,20.0,329.0,160.0,110.0,51.0,136.0
folA_1_56_B_MM3,160.0,99.0,42.0,133.0,235.0,176.0,76.0,79.0,141.0,81.0,55.0,17.0,240.0,42.0,31.0,390.0,137.0,82.0,26.0,102.0
folA_1_56_B_MM6,357.0,762.0,420.0,299.0,90.0,643.0,204.0,272.0,45.0,130.0,133.0,161.0,264.0,147.0,13.0,553.0,279.0,173.0,47.0,142.0
folA_1_56_B_MM9,466.0,426.0,269.0,283.0,115.0,352.0,826.0,89.0,104.0,155.0,38.0,74.0,312.0,96.0,49.0,531.0,259.0,266.0,87.0,280.0
folA_1_56_C,112.0,111.0,91.0,212.0,59.0,102.0,94.0,197.0,26.0,62.0,14.0,59.0,73.0,50.0,0.0,203.0,100.0,90.0,17.0,51.0
folA_3_242_B_MM3,862.0,8218.0,9878.0,304.0,132.0,252.0,82.0,208.0,9435.0,750.0,4070.0,1458.0,12031.0,120.0,56.0,1786.0,2981.0,13567.0,3553.0,1940.0
folA_3_242_C,350.0,630.0,1034.0,290.0,76.0,214.0,139.0,127.0,2003.0,1668.0,206.0,565.0,1199.0,93.0,39.0,961.0,1324.0,2215.0,1386.0,361.0
negC_rand_42,4215.0,5126.0,4898.0,102.0,15.0,146.0,34.0,48.0,1628.0,167.0,14525.0,1029.0,4131.0,29.0,30.0,349.0,699.0,5228.0,1722.0,205.0
thyA_1_60_B_MM12,5480.0,5315.0,2458.0,91.0,68.0,72.0,190.0,276.0,983.0,434.0,589.0,3603.0,3008.0,48.0,5.0,802.0,1495.0,2266.0,478.0,255.0
thyA_1_60_B_MM13,14010.0,16531.0,15985.0,196.0,161.0,234.0,370.0,231.0,4381.0,610.0,4089.0,3198.0,31737.0,363.0,55.0,2047.0,3043.0,11281.0,4583.0,348.0
thyA_1_60_B_MM2,183.0,358.0,91.0,120.0,63.0,62.0,95.0,125.0,54.0,112.0,24.0,70.0,173.0,496.0,88.0,349.0,177.0,135.0,73.0,129.0
thyA_1_60_C,134.0,77.0,60.0,53.0,63.0,38.0,55.0,25.0,32.0,72.0,45.0,77.0,53.0,56.0,203.0,188.0,95.0,62.0,19.0,108.0
thyA_3_233_B_MM4,1715.0,1322.0,1236.0,325.0,321.0,391.0,503.0,221.0,546.0,665.0,320.0,489.0,1525.0,244.0,154.0,5967.0,3597.0,6219.0,2896.0,1306.0
thyA_3_233_B_MM5,5923.0,7234.0,5014.0,215.0,104.0,223.0,291.0,64.0,1482.0,1368.0,404.0,1523.0,2217.0,166.0,52.0,2344.0,9924.0,13807.0,6347.0,536.0
thyA_3_233_B_MM6,12991.0,15766.0,11136.0,121.0,75.0,309.0,217.0,381.0,3473.0,1876.0,3160.0,2195.0,6931.0,94.0,72.0,1589.0,6403.0,34121.0,7065.0,495.0
thyA_3_233_B_MM7,7000.0,5238.0,4582.0,48.0,36.0,71.0,104.0,40.0,3391.0,764.0,1393.0,1368.0,5274.0,35.0,15.0,847.0,2460.0,4673.0,10102.0,258.0
thyA_3_233_C,819.0,507.0,422.0,286.0,138.0,427.0,230.0,118.0,1025.0,385.0,321.0,375.0,428.0,240.0,105.0,2600.0,2135.0,5549.0,1386.0,3223.0
