,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,52287.0,41400.0,27020.0,732.0,220.0,657.0,451.0,579.0,641.0,445.0,5777.0,5156.0,30180.0,326.0,90.0,3557.0,7444.0,32214.0,9407.0,951.0
folA_1_56_B_MM11,31935.0,102699.0,39267.0,478.0,2728.0,576.0,578.0,344.0,7139.0,674.0,8403.0,7014.0,42519.0,248.0,117.0,3185.0,11328.0,52915.0,11697.0,1139.0
folA_1_56_B_MM14,23440.0,44307.0,96829.0,450.0,212.0,297.0,543.0,1149.0,5935.0,652.0,13661.0,6052.0,42532.0,252.0,87.0,6663.0,29930.0,45980.0,14880.0,784.0
folA_1_56_B_MM2,308.0,399.0,161.0,1037.0,168.0,244.0,293.0,226.0,81.0,163.0,68.0,56.0,208.0,120.0,27.0,1066.0,390.0,184.0,143.0,312.0
folA_1_56_B_MM3,118.0,162.0,78.0,349.0,455.0,165.0,230.0,223.0,36.0,72.0,28.0,14.0,153.0,76.0,33.0,625.0,182.0,404.0,86.0,154.0
folA_1_56_B_MM6,489.0,248.0,169.0,501.0,133.0,817.0,403.0,215.0,91.0,175.0,44.0,82.0,798.0,112.0,30.0,655.0,394.0,1343.0,57.0,179.0
folA_1_56_B_MM9,754.0,285.0,157.0,378.0,210.0,601.0,959.0,494.0,87.0,154.0,64.0,126.0,221.0,82.0,48.0,853.0,581.0,321.0,137.0,469.0
folA_1_56_C,175.0,175.0,287.0,256.0,92.0,117.0,172.0,5870.0,161.0,140.0,12.0,13.0,71.0,39.0,14.0,195.0,166.0,179.0,51.0,112.0
folA_3_242_B_MM3,1584.0,16053.0,16963.0,408.0,121.0,240.0,315.0,214.0,28464.0,1040.0,4522.0,3866.0,14868.0,194.0,58.0,2573.0,6355.0,47008.0,14455.0,1018.0
folA_3_242_C,524.0,791.0,533.0,428.0,118.0,419.0,99.0,296.0,1850.0,2472.0,220.0,552.0,1129.0,197.0,63.0,1712.0,1723.0,3513.0,1903.0,409.0
negC_rand_42,6841.0,8700.0,14090.0,426.0,44.0,97.0,215.0,134.0,2900.0,517.0,40051.0,1804.0,11340.0,62.0,29.0,498.0,1265.0,17467.0,2614.0,298.0
thyA_1_60_B_MM12,6216.0,7342.0,6275.0,140.0,55.0,112.0,93.0,70.0,2425.0,458.0,2054.0,5775.0,3720.0,56.0,62.0,1499.0,3707.0,10430.0,787.0,336.0
thyA_1_60_B_MM13,21170.0,42984.0,39629.0,488.0,611.0,307.0,725.0,313.0,8650.0,1044.0,12738.0,8236.0,61009.0,149.0,80.0,2127.0,3980.0,23652.0,11792.0,721.0
thyA_1_60_B_MM2,237.0,352.0,158.0,231.0,165.0,130.0,177.0,288.0,147.0,214.0,40.0,284.0,201.0,878.0,125.0,621.0,432.0,221.0,114.0,225.0
thyA_1_60_C,193.0,94.0,165.0,132.0,155.0,80.0,95.0,48.0,35.0,83.0,36.0,69.0,134.0,50.0,472.0,353.0,275.0,205.0,52.0,91.0
thyA_3_233_B_MM4,2978.0,1792.0,2016.0,806.0,406.0,629.0,666.0,1094.0,751.0,1433.0,388.0,794.0,5778.0,528.0,114.0,10809.0,7666.0,9372.0,4162.0,1973.0
thyA_3_233_B_MM5,10507.0,11999.0,6546.0,331.0,198.0,274.0,425.0,296.0,2154.0,895.0,984.0,2105.0,2340.0,224.0,118.0,4004.0,18548.0,30805.0,17548.0,857.0
thyA_3_233_B_MM6,37036.0,27397.0,26898.0,248.0,136.0,173.0,225.0,329.0,18671.0,2671.0,5178.0,3793.0,18358.0,130.0,109.0,4075.0,17673.0,87430.0,14723.0,1733.0
thyA_3_233_B_MM7,25694.0,19700.0,12365.0,142.0,86.0,87.0,83.0,608.0,13366.0,798.0,6307.0,3398.0,20695.0,51.0,44.0,957.0,5666.0,29343.0,28240.0,309.0
thyA_3_233_C,813.0,977.0,1963.0,617.0,448.0,524.0,284.0,506.0,439.0,711.0,280.0,292.0,1141.0,213.0,204.0,4094.0,3908.0,14814.0,7275.0,5580.0
