,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,651.0,91.0,44.0,12.0,8.0,24.0,15.0,7.0,12.0,13.0,15.0,23.0,106.0,27.0,24.0,231.0,115.0,67.0,50.0,93.0
folA_1_56_B_MM11,90.0,698.0,60.0,13.0,15.0,20.0,29.0,5.0,28.0,49.0,12.0,21.0,101.0,81.0,54.0,226.0,140.0,96.0,27.0,153.0
folA_1_56_B_MM14,68.0,120.0,469.0,19.0,20.0,11.0,32.0,7.0,31.0,15.0,19.0,15.0,60.0,41.0,14.0,158.0,86.0,51.0,22.0,88.0
folA_1_56_B_MM2,9.0,7.0,4.0,173.0,7.0,6.0,5.0,3.0,3.0,7.0,0.0,1.0,12.0,5.0,5.0,68.0,30.0,19.0,4.0,27.0
folA_1_56_B_MM3,3.0,8.0,9.0,5.0,73.0,8.0,3.0,7.0,2.0,3.0,1.0,2.0,5.0,9.0,5.0,47.0,19.0,10.0,1.0,20.0
folA_1_56_B_MM6,17.0,13.0,10.0,9.0,11.0,141.0,9.0,2.0,5.0,8.0,1.0,4.0,8.0,21.0,6.0,65.0,42.0,21.0,9.0,56.0
folA_1_56_B_MM9,33.0,19.0,10.0,9.0,5.0,23.0,174.0,4.0,9.0,15.0,0.0,8.0,19.0,13.0,13.0,74.0,33.0,17.0,9.0,50.0
folA_1_56_C,10.0,7.0,5.0,7.0,2.0,3.0,3.0,83.0,0.0,4.0,0.0,2.0,3.0,13.0,3.0,28.0,17.0,9.0,3.0,28.0
folA_3_242_B_MM3,24.0,74.0,56.0,14.0,8.0,12.0,5.0,5.0,395.0,21.0,18.0,14.0,83.0,35.0,13.0,300.0,92.0,94.0,27.0,99.0
folA_3_242_C,14.0,43.0,17.0,10.0,4.0,7.0,10.0,8.0,32.0,255.0,6.0,7.0,22.0,16.0,23.0,166.0,81.0,39.0,20.0,86.0
negC_rand_42,14.0,16.0,21.0,2.0,1.0,5.0,4.0,4.0,11.0,6.0,175.0,7.0,29.0,11.0,9.0,45.0,28.0,34.0,3.0,39.0
thyA_1_60_B_MM12,30.0,39.0,12.0,5.0,2.0,7.0,3.0,21.0,14.0,28.0,11.0,142.0,20.0,7.0,2.0,61.0,30.0,15.0,5.0,28.0
thyA_1_60_B_MM13,78.0,84.0,55.0,13.0,9.0,11.0,36.0,6.0,29.0,25.0,24.0,26.0,543.0,45.0,16.0,297.0,125.0,55.0,16.0,64.0
thyA_1_60_B_MM2,31.0,38.0,33.0,18.0,20.0,19.0,45.0,14.0,23.0,26.0,4.0,7.0,29.0,286.0,13.0,87.0,39.0,32.0,15.0,51.0
thyA_1_60_C,32.0,19.0,16.0,23.0,9.0,10.0,8.0,4.0,5.0,10.0,7.0,2.0,13.0,9.0,133.0,51.0,37.0,25.0,7.0,19.0
thyA_3_233_B_MM4,141.0,159.0,113.0,50.0,126.0,69.0,59.0,32.0,86.0,93.0,69.0,32.0,131.0,72.0,46.0,1745.0,308.0,177.0,40.0,183.0
thyA_3_233_B_MM5,118.0,123.0,74.0,29.0,29.0,29.0,21.0,23.0,66.0,103.0,18.0,49.0,83.0,57.0,20.0,386.0,1095.0,200.0,32.0,103.0
thyA_3_233_B_MM6,85.0,78.0,102.0,19.0,12.0,16.0,13.0,37.0,18.0,35.0,10.0,25.0,41.0,18.0,15.0,169.0,158.0,673.0,42.0,116.0
thyA_3_233_B_MM7,29.0,19.0,16.0,6.0,7.0,4.0,5.0,6.0,17.0,9.0,7.0,12.0,24.0,10.0,6.0,66.0,41.0,32.0,203.0,21.0
thyA_3_233_C,103.0,105.0,71.0,74.0,41.0,145.0,37.0,43.0,79.0,79.0,26.0,31.0,76.0,59.0,24.0,537.0,176.0,121.0,39.0,1255.0
