,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,20840.0,8712.0,5593.0,242.0,396.0,281.0,302.0,332.0,410.0,607.0,1670.0,1097.0,6710.0,4068.0,1965.0,24170.0,8704.0,6461.0,2335.0,11881.0
folA_1_56_B_MM11,8765.0,23880.0,7599.0,200.0,395.0,200.0,299.0,154.0,2227.0,847.0,2133.0,1126.0,9018.0,5177.0,2794.0,25392.0,14294.0,8032.0,2974.0,11675.0
folA_1_56_B_MM14,6199.0,8489.0,23227.0,139.0,145.0,227.0,245.0,285.0,2131.0,827.0,2353.0,970.0,8497.0,5316.0,2178.0,24308.0,13368.0,7731.0,2934.0,11594.0
folA_1_56_B_MM2,128.0,196.0,72.0,723.0,58.0,78.0,128.0,25.0,68.0,69.0,54.0,53.0,139.0,871.0,301.0,1847.0,665.0,275.0,128.0,1311.0
folA_1_56_B_MM3,96.0,89.0,62.0,82.0,538.0,53.0,42.0,17.0,33.0,49.0,26.0,24.0,119.0,451.0,329.0,1893.0,680.0,302.0,76.0,856.0
folA_1_56_B_MM6,211.0,130.0,179.0,74.0,39.0,948.0,98.0,67.0,73.0,122.0,43.0,58.0,295.0,1266.0,463.0,3450.0,1283.0,593.0,94.0,2179.0
folA_1_56_B_MM9,373.0,244.0,187.0,129.0,57.0,337.0,1501.0,108.0,61.0,252.0,74.0,50.0,252.0,1675.0,891.0,6140.0,1848.0,639.0,221.0,5196.0
folA_1_56_C,81.0,73.0,44.0,71.0,31.0,54.0,33.0,758.0,15.0,43.0,18.0,14.0,66.0,320.0,360.0,1196.0,558.0,173.0,59.0,1014.0
folA_3_242_B_MM3,1021.0,4110.0,6003.0,130.0,89.0,166.0,287.0,226.0,13156.0,891.0,1489.0,894.0,5004.0,4088.0,1875.0,28434.0,13976.0,8570.0,3196.0,15638.0
folA_3_242_C,571.0,714.0,627.0,148.0,84.0,167.0,113.0,127.0,1147.0,5357.0,265.0,237.0,1041.0,4644.0,1848.0,23518.0,11056.0,4269.0,1186.0,8834.0
negC_rand_42,1819.0,1970.0,2097.0,80.0,22.0,72.0,198.0,64.0,1057.0,316.0,8421.0,350.0,2415.0,1046.0,694.0,6069.0,2958.0,2362.0,772.0,3499.0
thyA_1_60_B_MM12,971.0,1141.0,908.0,43.0,46.0,51.0,75.0,21.0,290.0,222.0,311.0,1829.0,897.0,663.0,598.0,3228.0,1456.0,1125.0,198.0,1948.0
thyA_1_60_B_MM13,6531.0,6907.0,6301.0,191.0,176.0,213.0,265.0,166.0,2996.0,1027.0,2174.0,1179.0,20541.0,3783.0,2040.0,23816.0,10718.0,7093.0,3358.0,12124.0
thyA_1_60_B_MM2,4190.0,4962.0,3925.0,1690.0,1342.0,1832.0,1955.0,1441.0,2221.0,6436.0,1170.0,430.0,5071.0,11703.0,2598.0,12280.0,6850.0,3909.0,1484.0,5184.0
thyA_1_60_C,2256.0,2215.0,2788.0,1121.0,1042.0,1042.0,1445.0,769.0,951.0,2534.0,768.0,465.0,2882.0,2135.0,5799.0,6756.0,4356.0,2804.0,929.0,2791.0
thyA_3_233_B_MM4,17497.0,16934.0,16411.0,2128.0,1881.0,3692.0,3872.0,2758.0,7868.0,17942.0,5223.0,1901.0,18974.0,8824.0,4185.0,85068.0,27508.0,14334.0,6639.0,19179.0
thyA_3_233_B_MM5,10165.0,9971.0,8769.0,979.0,568.0,1138.0,1393.0,853.0,3249.0,8471.0,2697.0,1064.0,10216.0,5296.0,3632.0,27731.0,37514.0,8637.0,3768.0,14581.0
thyA_3_233_B_MM6,6859.0,5679.0,3497.0,347.0,187.0,410.0,404.0,392.0,2121.0,3190.0,1282.0,772.0,6300.0,3669.0,1930.0,18506.0,13874.0,23254.0,2496.0,11435.0
thyA_3_233_B_MM7,3294.0,3608.0,2546.0,145.0,87.0,137.0,124.0,278.0,1829.0,910.0,731.0,417.0,3142.0,1667.0,1030.0,5334.0,4677.0,3431.0,9012.0,4625.0
thyA_3_233_C,11022.0,12500.0,13200.0,1881.0,2256.0,2775.0,3756.0,2212.0,6710.0,16031.0,4056.0,1573.0,14991.0,5096.0,3562.0,42030.0,21870.0,15029.0,8500.0,57131.0
