,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7791.0,2319.0,1455.0,1878.0,1028.0,1704.0,1652.0,1727.0,694.0,2064.0,729.0,952.0,2491.0,1293.0,551.0,6369.0,3745.0,1974.0,615.0,3715.0
folA_1_56_B_MM11,2415.0,7630.0,1866.0,1418.0,1095.0,1470.0,1246.0,1455.0,1100.0,1579.0,671.0,920.0,2452.0,1362.0,587.0,6802.0,5189.0,2315.0,608.0,3227.0
folA_1_56_B_MM14,1830.0,2407.0,6391.0,1526.0,945.0,1188.0,1382.0,1353.0,793.0,1486.0,679.0,980.0,2356.0,1460.0,614.0,6525.0,4764.0,2072.0,721.0,3609.0
folA_1_56_B_MM2,1453.0,994.0,667.0,4337.0,703.0,1034.0,1171.0,800.0,497.0,1032.0,331.0,467.0,1163.0,882.0,252.0,4430.0,2660.0,1216.0,511.0,2539.0
folA_1_56_B_MM3,1038.0,743.0,479.0,1044.0,2923.0,730.0,829.0,886.0,313.0,563.0,204.0,353.0,937.0,488.0,282.0,3417.0,2076.0,972.0,403.0,1342.0
folA_1_56_B_MM6,1542.0,1128.0,819.0,1441.0,828.0,3865.0,1107.0,1061.0,636.0,1154.0,282.0,570.0,923.0,833.0,264.0,4651.0,3441.0,1590.0,359.0,2513.0
folA_1_56_B_MM9,2114.0,1392.0,895.0,1525.0,947.0,1562.0,4568.0,1364.0,406.0,1301.0,375.0,546.0,1276.0,990.0,441.0,5462.0,3355.0,1741.0,681.0,3136.0
folA_1_56_C,1030.0,640.0,349.0,692.0,272.0,630.0,479.0,2836.0,284.0,656.0,117.0,261.0,474.0,298.0,322.0,2351.0,2243.0,902.0,302.0,1414.0
folA_3_242_B_MM3,1940.0,2322.0,1979.0,1476.0,824.0,1473.0,1258.0,1284.0,5898.0,2058.0,835.0,963.0,1903.0,1386.0,683.0,8152.0,5281.0,2768.0,875.0,5044.0
folA_3_242_C,2048.0,1660.0,1050.0,1771.0,800.0,1353.0,1048.0,1192.0,943.0,6178.0,481.0,675.0,1760.0,1325.0,503.0,6437.0,4246.0,1982.0,631.0,2841.0
negC_rand_42,695.0,739.0,604.0,565.0,215.0,494.0,425.0,539.0,384.0,597.0,3441.0,366.0,681.0,334.0,252.0,1899.0,1248.0,777.0,170.0,1247.0
thyA_1_60_B_MM12,922.0,1017.0,784.0,578.0,370.0,548.0,421.0,400.0,367.0,683.0,355.0,2258.0,675.0,465.0,354.0,3341.0,1978.0,1222.0,197.0,1153.0
thyA_1_60_B_MM13,2178.0,2227.0,1686.0,1282.0,861.0,1160.0,1103.0,1122.0,1036.0,1509.0,703.0,1432.0,6404.0,1040.0,586.0,5822.0,3224.0,1947.0,712.0,3035.0
thyA_1_60_B_MM2,1173.0,1278.0,927.0,1150.0,776.0,1012.0,938.0,1083.0,580.0,1666.0,359.0,377.0,1255.0,3287.0,654.0,3141.0,2284.0,1004.0,272.0,1371.0
thyA_1_60_C,586.0,655.0,692.0,680.0,568.0,583.0,570.0,608.0,262.0,740.0,214.0,398.0,793.0,635.0,1828.0,1889.0,1628.0,669.0,141.0,747.0
thyA_3_233_B_MM4,5238.0,4822.0,3983.0,4138.0,2794.0,4964.0,3798.0,4150.0,2368.0,5409.0,1588.0,2113.0,4974.0,2498.0,986.0,23371.0,8993.0,3894.0,1350.0,5925.0
thyA_3_233_B_MM5,3917.0,3753.0,2689.0,3577.0,2026.0,3078.0,2991.0,2789.0,1386.0,3712.0,1321.0,1570.0,3591.0,2168.0,1338.0,8235.0,14776.0,3217.0,1209.0,4957.0
thyA_3_233_B_MM6,2115.0,1700.0,1085.0,1614.0,1013.0,1461.0,1448.0,1878.0,745.0,1872.0,477.0,995.0,2089.0,1125.0,600.0,5115.0,5174.0,7352.0,534.0,3794.0
thyA_3_233_B_MM7,1096.0,1140.0,645.0,607.0,501.0,600.0,585.0,775.0,574.0,632.0,208.0,432.0,735.0,454.0,322.0,1354.0,1501.0,873.0,2386.0,1126.0
thyA_3_233_C,3297.0,3855.0,3612.0,3771.0,3088.0,3792.0,2866.0,3531.0,2495.0,4990.0,1674.0,2102.0,4440.0,1616.0,1164.0,11557.0,7341.0,4787.0,2038.0,17501.0
