,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,29183.0,9885.0,6759.0,3580.0,2769.0,3944.0,4362.0,2446.0,2009.0,4033.0,2417.0,2813.0,10179.0,4344.0,2655.0,19966.0,11444.0,7748.0,2551.0,8644.0
folA_1_56_B_MM11,10905.0,23119.0,5529.0,3230.0,2277.0,3465.0,2712.0,1820.0,3034.0,5214.0,1928.0,3398.0,8543.0,4490.0,1997.0,18850.0,11264.0,5373.0,2245.0,9435.0
folA_1_56_B_MM14,7840.0,6762.0,16079.0,3242.0,1776.0,2710.0,2654.0,2184.0,4611.0,4092.0,2349.0,2775.0,6446.0,3301.0,2333.0,15439.0,10002.0,6559.0,2236.0,7562.0
folA_1_56_B_MM2,3236.0,2606.0,1390.0,7477.0,1428.0,1660.0,2137.0,1292.0,790.0,1835.0,500.0,1012.0,2240.0,1903.0,934.0,8087.0,5835.0,4104.0,1150.0,5306.0
folA_1_56_B_MM3,2104.0,1780.0,1132.0,1426.0,4795.0,1363.0,1400.0,958.0,836.0,1313.0,589.0,782.0,1735.0,1392.0,1040.0,9251.0,5196.0,2507.0,711.0,4208.0
folA_1_56_B_MM6,4141.0,3169.0,2182.0,2268.0,1664.0,8752.0,3074.0,1747.0,909.0,2112.0,706.0,840.0,2925.0,3725.0,1015.0,14812.0,8629.0,3287.0,1256.0,5631.0
folA_1_56_B_MM9,5787.0,3705.0,2443.0,2834.0,1585.0,3020.0,9940.0,1675.0,1350.0,2424.0,816.0,1631.0,3252.0,2821.0,1914.0,12488.0,7271.0,4323.0,1634.0,9214.0
folA_1_56_C,2144.0,1522.0,797.0,1408.0,839.0,1023.0,1067.0,4264.0,720.0,1107.0,426.0,637.0,1167.0,1362.0,178.0,5986.0,3970.0,3046.0,558.0,2922.0
folA_3_242_B_MM3,4864.0,7514.0,5269.0,2851.0,1520.0,2568.0,2349.0,2073.0,11282.0,3901.0,3064.0,2050.0,6832.0,4030.0,1975.0,19144.0,9484.0,6531.0,1367.0,7582.0
folA_3_242_C,4509.0,4530.0,3347.0,2828.0,1282.0,2289.0,2527.0,2065.0,2828.0,10736.0,1384.0,2795.0,4131.0,1991.0,1840.0,13863.0,9657.0,3971.0,2391.0,7723.0
negC_rand_42,3018.0,2106.0,1863.0,1063.0,637.0,976.0,708.0,585.0,1356.0,1621.0,9948.0,1191.0,2163.0,903.0,964.0,5186.0,3136.0,2488.0,601.0,3541.0
thyA_1_60_B_MM12,4566.0,3930.0,2504.0,1008.0,635.0,1268.0,1353.0,1064.0,1194.0,1956.0,714.0,6697.0,2077.0,1097.0,427.0,5340.0,3518.0,2238.0,406.0,3251.0
thyA_1_60_B_MM13,8670.0,6338.0,6165.0,2360.0,1838.0,2732.0,2828.0,1719.0,2791.0,4351.0,2082.0,2889.0,19229.0,3061.0,1580.0,16612.0,11964.0,5248.0,1638.0,5233.0
thyA_1_60_B_MM2,5425.0,3378.0,3453.0,3808.0,2687.0,3744.0,3497.0,3630.0,2256.0,4186.0,1106.0,1124.0,4319.0,8649.0,1576.0,7414.0,4836.0,3102.0,1504.0,3862.0
thyA_1_60_C,2587.0,2455.0,2059.0,2153.0,2082.0,2088.0,1746.0,1258.0,645.0,2583.0,760.0,1044.0,1805.0,1362.0,4073.0,4232.0,2748.0,1688.0,536.0,2523.0
thyA_3_233_B_MM4,14735.0,13800.0,12313.0,10078.0,9032.0,11608.0,11971.0,9175.0,5334.0,11444.0,3364.0,5526.0,11557.0,7107.0,4273.0,49084.0,17726.0,10509.0,2881.0,14670.0
thyA_3_233_B_MM5,12106.0,11620.0,7220.0,7854.0,5600.0,7693.0,7986.0,4844.0,4265.0,9209.0,2501.0,3956.0,7846.0,4947.0,1610.0,15958.0,30675.0,7538.0,2484.0,9205.0
thyA_3_233_B_MM6,5854.0,6151.0,3552.0,3292.0,3070.0,4356.0,3876.0,4232.0,1674.0,5214.0,1433.0,2256.0,4683.0,2675.0,1845.0,10940.0,8668.0,17413.0,2299.0,6150.0
thyA_3_233_B_MM7,2978.0,2068.0,1701.0,1356.0,1046.0,1867.0,1635.0,1042.0,1206.0,1674.0,598.0,1335.0,2489.0,1050.0,651.0,6133.0,3058.0,1487.0,5102.0,2421.0
thyA_3_233_C,12439.0,9901.0,7207.0,10680.0,8501.0,8793.0,10587.0,6757.0,6397.0,9443.0,3605.0,4651.0,8813.0,5208.0,2965.0,27869.0,14760.0,9029.0,2501.0,36632.0
