,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11306.0,4860.0,3150.0,118.0,83.0,161.0,108.0,119.0,209.0,326.0,904.0,599.0,3789.0,2076.0,929.0,14363.0,6061.0,3571.0,1237.0,6419.0
folA_1_56_B_MM11,4643.0,13199.0,3997.0,99.0,127.0,118.0,206.0,85.0,1458.0,354.0,1081.0,526.0,4776.0,2398.0,1274.0,13780.0,7992.0,4598.0,1303.0,5622.0
folA_1_56_B_MM14,3486.0,4753.0,11484.0,88.0,51.0,127.0,116.0,216.0,1276.0,374.0,1176.0,621.0,4240.0,3591.0,1279.0,14130.0,7394.0,3785.0,1731.0,5795.0
folA_1_56_B_MM2,74.0,74.0,51.0,376.0,28.0,29.0,58.0,24.0,20.0,27.0,20.0,35.0,52.0,325.0,130.0,1315.0,361.0,123.0,47.0,553.0
folA_1_56_B_MM3,38.0,140.0,18.0,57.0,294.0,22.0,33.0,34.0,10.0,25.0,11.0,12.0,28.0,273.0,113.0,1066.0,299.0,123.0,20.0,451.0
folA_1_56_B_MM6,145.0,49.0,56.0,64.0,38.0,522.0,49.0,38.0,33.0,61.0,17.0,34.0,109.0,453.0,244.0,2200.0,763.0,262.0,45.0,871.0
folA_1_56_B_MM9,176.0,171.0,71.0,60.0,45.0,85.0,962.0,75.0,28.0,56.0,64.0,43.0,108.0,1013.0,452.0,3972.0,985.0,245.0,88.0,2495.0
folA_1_56_C,38.0,45.0,11.0,24.0,12.0,17.0,18.0,335.0,13.0,25.0,3.0,17.0,27.0,142.0,165.0,666.0,261.0,98.0,16.0,384.0
folA_3_242_B_MM3,510.0,2925.0,3551.0,73.0,48.0,103.0,108.0,83.0,7653.0,410.0,920.0,470.0,2835.0,2173.0,1156.0,16295.0,7422.0,5085.0,1605.0,9393.0
folA_3_242_C,303.0,359.0,340.0,101.0,29.0,76.0,66.0,60.0,780.0,2812.0,84.0,94.0,374.0,2897.0,1120.0,13373.0,6241.0,2046.0,701.0,4575.0
negC_rand_42,1009.0,1301.0,1219.0,48.0,15.0,36.0,42.0,29.0,520.0,176.0,4653.0,203.0,1218.0,638.0,451.0,3918.0,1676.0,1259.0,442.0,2077.0
thyA_1_60_B_MM12,991.0,794.0,541.0,30.0,17.0,34.0,30.0,9.0,197.0,109.0,307.0,1208.0,557.0,374.0,229.0,2180.0,977.0,911.0,98.0,1027.0
thyA_1_60_B_MM13,3680.0,3909.0,3114.0,121.0,81.0,93.0,159.0,39.0,1607.0,458.0,1146.0,1019.0,10338.0,1808.0,1021.0,14394.0,5867.0,3046.0,1523.0,5712.0
thyA_1_60_B_MM2,2348.0,2745.0,2032.0,763.0,553.0,954.0,920.0,738.0,1089.0,3588.0,546.0,242.0,2546.0,5937.0,1243.0,6644.0,3353.0,1876.0,699.0,2363.0
thyA_1_60_C,1071.0,1256.0,1373.0,660.0,374.0,557.0,724.0,407.0,486.0,1455.0,399.0,288.0,1202.0,1306.0,3028.0,4040.0,2427.0,1118.0,353.0,1160.0
thyA_3_233_B_MM4,10943.0,9713.0,8133.0,1234.0,1044.0,1993.0,2457.0,1376.0,3853.0,10492.0,2967.0,1073.0,11020.0,4107.0,1723.0,44532.0,16096.0,6894.0,2782.0,10229.0
thyA_3_233_B_MM5,6063.0,5958.0,4661.0,557.0,333.0,471.0,813.0,350.0,1825.0,4931.0,1474.0,643.0,5582.0,2910.0,1925.0,14104.0,19743.0,4652.0,1849.0,7344.0
thyA_3_233_B_MM6,3484.0,2735.0,1709.0,148.0,99.0,234.0,184.0,202.0,1207.0,1756.0,694.0,403.0,2990.0,1836.0,852.0,9651.0,7442.0,11497.0,949.0,5299.0
thyA_3_233_B_MM7,2091.0,2120.0,1098.0,66.0,30.0,50.0,62.0,131.0,968.0,533.0,344.0,221.0,1703.0,859.0,605.0,2805.0,2404.0,1516.0,3982.0,2203.0
thyA_3_233_C,5865.0,6767.0,6157.0,1013.0,950.0,1608.0,2118.0,1014.0,4291.0,8658.0,2267.0,745.0,7328.0,2582.0,1910.0,23611.0,10821.0,7478.0,3485.0,27232.0
