,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7836.0,3238.0,1809.0,47.0,31.0,107.0,82.0,7.0,112.0,102.0,466.0,202.0,2909.0,1304.0,989.0,7866.0,5291.0,2811.0,1042.0,2243.0
folA_1_56_B_MM11,3391.0,7862.0,1883.0,38.0,25.0,35.0,82.0,8.0,573.0,163.0,553.0,302.0,2597.0,1479.0,662.0,7926.0,5362.0,1937.0,1096.0,3093.0
folA_1_56_B_MM14,2437.0,2523.0,5571.0,50.0,59.0,34.0,185.0,19.0,998.0,150.0,560.0,317.0,2623.0,1278.0,675.0,6479.0,4495.0,2491.0,1003.0,2581.0
folA_1_56_B_MM2,27.0,39.0,20.0,145.0,19.0,15.0,15.0,15.0,8.0,20.0,14.0,15.0,37.0,114.0,72.0,276.0,141.0,61.0,15.0,235.0
folA_1_56_B_MM3,15.0,11.0,7.0,10.0,80.0,6.0,13.0,2.0,9.0,4.0,4.0,13.0,32.0,97.0,79.0,426.0,112.0,40.0,4.0,181.0
folA_1_56_B_MM6,41.0,99.0,34.0,22.0,7.0,201.0,34.0,11.0,7.0,26.0,23.0,3.0,31.0,547.0,126.0,777.0,312.0,90.0,28.0,311.0
folA_1_56_B_MM9,142.0,64.0,26.0,13.0,4.0,36.0,422.0,8.0,13.0,19.0,11.0,16.0,54.0,616.0,337.0,1327.0,514.0,123.0,64.0,1256.0
folA_1_56_C,15.0,25.0,6.0,20.0,7.0,14.0,7.0,56.0,1.0,8.0,3.0,10.0,11.0,66.0,1.0,126.0,74.0,35.0,4.0,63.0
folA_3_242_B_MM3,325.0,1827.0,1637.0,88.0,12.0,70.0,28.0,15.0,2699.0,173.0,510.0,80.0,1998.0,1236.0,496.0,7535.0,3684.0,1971.0,541.0,2672.0
folA_3_242_C,138.0,194.0,343.0,24.0,147.0,26.0,31.0,18.0,387.0,1092.0,42.0,119.0,274.0,747.0,424.0,5782.0,4202.0,1097.0,580.0,2611.0
negC_rand_42,734.0,952.0,645.0,16.0,3.0,17.0,19.0,11.0,247.0,61.0,2382.0,124.0,664.0,242.0,252.0,1883.0,1367.0,805.0,172.0,1226.0
thyA_1_60_B_MM12,672.0,698.0,230.0,6.0,5.0,14.0,18.0,8.0,88.0,68.0,63.0,395.0,254.0,115.0,43.0,495.0,368.0,220.0,41.0,396.0
thyA_1_60_B_MM13,2698.0,2455.0,2157.0,45.0,21.0,35.0,57.0,10.0,719.0,168.0,523.0,175.0,5986.0,763.0,387.0,6521.0,5327.0,1815.0,702.0,1898.0
thyA_1_60_B_MM2,1744.0,1389.0,992.0,329.0,217.0,467.0,886.0,209.0,658.0,1324.0,224.0,106.0,1384.0,2329.0,405.0,2869.0,1920.0,1493.0,700.0,1324.0
thyA_1_60_C,1018.0,774.0,593.0,191.0,181.0,344.0,432.0,34.0,119.0,756.0,202.0,85.0,487.0,285.0,1305.0,1468.0,1057.0,737.0,191.0,937.0
thyA_3_233_B_MM4,5460.0,5302.0,4345.0,286.0,352.0,514.0,1311.0,268.0,1681.0,3270.0,851.0,370.0,4267.0,2467.0,1118.0,17858.0,8840.0,4597.0,1292.0,4326.0
thyA_3_233_B_MM5,4552.0,4329.0,2842.0,144.0,63.0,229.0,332.0,39.0,1292.0,2672.0,690.0,324.0,3178.0,1449.0,513.0,6412.0,12833.0,3237.0,1012.0,3387.0
thyA_3_233_B_MM6,2090.0,2361.0,1274.0,67.0,43.0,50.0,100.0,39.0,436.0,791.0,429.0,206.0,1752.0,882.0,571.0,5352.0,3798.0,6647.0,926.0,2287.0
thyA_3_233_B_MM7,911.0,805.0,488.0,7.0,6.0,38.0,36.0,5.0,332.0,245.0,92.0,78.0,849.0,383.0,189.0,2451.0,1211.0,648.0,2185.0,1095.0
thyA_3_233_C,4155.0,3424.0,2181.0,388.0,233.0,449.0,966.0,120.0,1557.0,2868.0,820.0,376.0,3373.0,1615.0,873.0,12667.0,6566.0,3575.0,1679.0,14335.0
