,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,20616.0,9097.0,6021.0,5009.0,3061.0,3775.0,3587.0,4269.0,1739.0,3496.0,2854.0,3385.0,8137.0,2368.0,859.0,13971.0,9236.0,6178.0,2440.0,8467.0
folA_1_56_B_MM11,9497.0,16141.0,5723.0,3125.0,2904.0,2755.0,2784.0,3406.0,2645.0,3102.0,2024.0,2533.0,7248.0,1456.0,776.0,9852.0,8895.0,5811.0,2113.0,4914.0
folA_1_56_B_MM14,6528.0,6212.0,12584.0,3309.0,2216.0,2325.0,2441.0,3003.0,2138.0,2805.0,1794.0,2509.0,5437.0,1940.0,707.0,9824.0,7891.0,4770.0,2042.0,4808.0
folA_1_56_B_MM2,3377.0,2533.0,1159.0,7020.0,1508.0,2483.0,2344.0,1778.0,749.0,1790.0,585.0,896.0,1979.0,928.0,314.0,5010.0,3327.0,2010.0,926.0,2853.0
folA_1_56_B_MM3,2179.0,1702.0,930.0,2460.0,4565.0,1736.0,1894.0,2038.0,575.0,1110.0,471.0,642.0,1966.0,759.0,323.0,4464.0,2886.0,1762.0,725.0,1610.0
folA_1_56_B_MM6,3214.0,2376.0,1788.0,3704.0,2311.0,5658.0,2348.0,3038.0,1130.0,2273.0,616.0,1249.0,1892.0,927.0,320.0,5334.0,4078.0,2532.0,605.0,2595.0
folA_1_56_B_MM9,4076.0,2877.0,1548.0,3774.0,2024.0,3044.0,6366.0,3054.0,795.0,2542.0,744.0,845.0,2279.0,1149.0,540.0,6676.0,4169.0,2648.0,1408.0,3558.0
folA_1_56_C,2235.0,1519.0,794.0,1897.0,611.0,1537.0,1152.0,4820.0,491.0,1252.0,324.0,502.0,1063.0,350.0,317.0,2635.0,2535.0,1350.0,487.0,1659.0
folA_3_242_B_MM3,3981.0,4945.0,4730.0,2352.0,1575.0,2540.0,1701.0,2851.0,8403.0,3290.0,1806.0,1842.0,3647.0,1384.0,537.0,10018.0,7303.0,5466.0,1934.0,5814.0
folA_3_242_C,3709.0,3096.0,2139.0,3735.0,2092.0,2904.0,1797.0,2803.0,1588.0,6926.0,949.0,1364.0,3389.0,1285.0,528.0,7449.0,5164.0,3344.0,1230.0,2952.0
negC_rand_42,2592.0,1757.0,1581.0,1295.0,535.0,899.0,832.0,1250.0,1036.0,953.0,7541.0,933.0,1736.0,386.0,284.0,2258.0,1765.0,1761.0,461.0,1581.0
thyA_1_60_B_MM12,3801.0,3112.0,2080.0,1209.0,747.0,1100.0,703.0,1241.0,956.0,1337.0,1045.0,3952.0,1825.0,581.0,396.0,5109.0,3553.0,3003.0,596.0,1905.0
thyA_1_60_B_MM13,7034.0,5414.0,3836.0,3061.0,1824.0,2352.0,2577.0,2600.0,2214.0,2734.0,1614.0,3699.0,10508.0,1167.0,725.0,7043.0,4781.0,3819.0,1699.0,4010.0
thyA_1_60_B_MM2,2090.0,1862.0,1102.0,1910.0,1256.0,1517.0,1271.0,1873.0,733.0,1791.0,407.0,577.0,1757.0,3300.0,878.0,3476.0,1965.0,1099.0,323.0,1659.0
thyA_1_60_C,914.0,774.0,902.0,1303.0,848.0,988.0,768.0,701.0,312.0,834.0,293.0,546.0,857.0,934.0,1558.0,2043.0,1605.0,898.0,200.0,614.0
thyA_3_233_B_MM4,10967.0,7195.0,5732.0,6073.0,3695.0,6404.0,4740.0,6142.0,2863.0,5938.0,2244.0,3125.0,5555.0,2429.0,867.0,26020.0,12294.0,6324.0,2265.0,7676.0
thyA_3_233_B_MM5,9386.0,6517.0,4714.0,4899.0,2889.0,3468.0,3612.0,3826.0,1710.0,4262.0,2016.0,2569.0,4813.0,1884.0,1156.0,10250.0,17004.0,5329.0,2370.0,5731.0
thyA_3_233_B_MM6,6092.0,3718.0,2152.0,2721.0,1817.0,2459.0,1937.0,3580.0,1570.0,2591.0,885.0,2129.0,3699.0,988.0,481.0,6890.0,8095.0,10868.0,1230.0,4788.0
thyA_3_233_B_MM7,3630.0,3220.0,1472.0,1415.0,952.0,1000.0,831.0,1709.0,1470.0,1115.0,784.0,1134.0,1575.0,464.0,368.0,2084.0,2524.0,2127.0,4096.0,1689.0
thyA_3_233_C,6064.0,5798.0,4500.0,4767.0,3728.0,4450.0,3495.0,4804.0,2424.0,5442.0,1973.0,3269.0,5139.0,1416.0,1038.0,14681.0,10281.0,7854.0,3741.0,17224.0
