,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17655.0,7027.0,4277.0,3995.0,2441.0,4027.0,3972.0,2878.0,1568.0,3901.0,1752.0,2539.0,6074.0,2540.0,1833.0,18961.0,9519.0,5739.0,1858.0,8036.0
folA_1_56_B_MM11,7117.0,16469.0,4592.0,3336.0,1934.0,3486.0,2706.0,2250.0,2621.0,4743.0,1332.0,3003.0,7302.0,3445.0,1750.0,22833.0,14065.0,5189.0,1577.0,11519.0
folA_1_56_B_MM14,4625.0,6325.0,12368.0,3510.0,1871.0,2913.0,2340.0,1965.0,4251.0,3947.0,1958.0,3081.0,5845.0,2849.0,2115.0,17439.0,11925.0,6408.0,1880.0,8825.0
folA_1_56_B_MM2,3983.0,2976.0,1697.0,7270.0,1977.0,2110.0,2659.0,1849.0,894.0,2347.0,605.0,1207.0,2490.0,1826.0,1038.0,12327.0,8136.0,4076.0,1266.0,9004.0
folA_1_56_B_MM3,2269.0,1712.0,1161.0,1961.0,4539.0,1455.0,1323.0,1163.0,874.0,1425.0,557.0,870.0,2045.0,1189.0,1012.0,10982.0,5933.0,3034.0,601.0,5692.0
folA_1_56_B_MM6,3963.0,3298.0,2031.0,2658.0,2470.0,7338.0,2925.0,2361.0,835.0,2188.0,633.0,898.0,3393.0,3604.0,904.0,20228.0,10707.0,3834.0,1002.0,8365.0
folA_1_56_B_MM9,5086.0,2938.0,2270.0,3288.0,1457.0,3079.0,7637.0,1745.0,1294.0,2626.0,813.0,1185.0,3188.0,2494.0,1421.0,13591.0,7426.0,3927.0,1196.0,11049.0
folA_1_56_C,2643.0,2031.0,861.0,2154.0,1001.0,1369.0,1193.0,3736.0,962.0,1575.0,602.0,510.0,1369.0,1433.0,127.0,8410.0,5490.0,3847.0,801.0,4641.0
folA_3_242_B_MM3,4567.0,8498.0,5502.0,3951.0,1644.0,3362.0,2438.0,2594.0,10141.0,4746.0,3951.0,2708.0,7866.0,4758.0,2447.0,28277.0,14123.0,7310.0,1398.0,9957.0
folA_3_242_C,3925.0,4317.0,3512.0,2841.0,1439.0,2251.0,2353.0,2059.0,2790.0,8717.0,1649.0,3109.0,3888.0,2067.0,1324.0,18346.0,12751.0,5169.0,2300.0,10397.0
negC_rand_42,1925.0,1766.0,1778.0,1099.0,439.0,989.0,596.0,558.0,1524.0,1444.0,8133.0,1303.0,2144.0,818.0,980.0,6563.0,3604.0,2010.0,604.0,4785.0
thyA_1_60_B_MM12,3612.0,3760.0,2876.0,958.0,812.0,1358.0,1345.0,1129.0,1256.0,2207.0,748.0,6097.0,2567.0,1229.0,487.0,8764.0,5448.0,2930.0,506.0,5120.0
thyA_1_60_B_MM13,5896.0,5487.0,5443.0,2142.0,1935.0,2996.0,3017.0,1935.0,2621.0,4222.0,1963.0,4027.0,15001.0,2946.0,1506.0,19535.0,14356.0,5617.0,1348.0,5629.0
thyA_1_60_B_MM2,3492.0,2894.0,2907.0,3337.0,2183.0,2562.0,2465.0,2940.0,2266.0,3335.0,943.0,1260.0,3816.0,6444.0,1580.0,10086.0,5639.0,3188.0,1461.0,4284.0
thyA_1_60_C,1837.0,2176.0,1992.0,2139.0,1834.0,1869.0,1628.0,1255.0,650.0,2397.0,921.0,1551.0,1683.0,1144.0,2974.0,5228.0,3183.0,1870.0,424.0,3283.0
thyA_3_233_B_MM4,12750.0,17377.0,15698.0,11532.0,9258.0,14293.0,10713.0,11209.0,7979.0,13779.0,4005.0,7748.0,14427.0,9632.0,5365.0,57942.0,28322.0,14860.0,3906.0,24260.0
thyA_3_233_B_MM5,10689.0,13723.0,9149.0,8543.0,7255.0,8473.0,8677.0,6618.0,6152.0,12606.0,3093.0,7542.0,10540.0,6648.0,2503.0,25670.0,35458.0,9957.0,3677.0,14832.0
thyA_3_233_B_MM6,4625.0,6412.0,4340.0,3650.0,3427.0,4274.0,3849.0,4784.0,2186.0,5476.0,1447.0,3037.0,5118.0,3011.0,2041.0,15968.0,12248.0,18054.0,2477.0,7554.0
thyA_3_233_B_MM7,2349.0,1920.0,1671.0,1175.0,1073.0,1875.0,1334.0,1392.0,1196.0,1452.0,535.0,1929.0,2245.0,972.0,759.0,8683.0,4656.0,1422.0,4355.0,3832.0
thyA_3_233_C,10711.0,9885.0,8194.0,12153.0,9543.0,10105.0,8671.0,7843.0,9234.0,10618.0,3386.0,7568.0,10226.0,6727.0,4170.0,42448.0,20437.0,11421.0,2969.0,43112.0
