,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,475.0,59.0,35.0,14.0,14.0,32.0,20.0,11.0,13.0,20.0,14.0,21.0,66.0,29.0,17.0,191.0,76.0,51.0,32.0,55.0
folA_1_56_B_MM11,61.0,428.0,47.0,12.0,10.0,27.0,21.0,10.0,19.0,41.0,12.0,19.0,39.0,44.0,30.0,129.0,105.0,47.0,15.0,121.0
folA_1_56_B_MM14,37.0,49.0,297.0,29.0,33.0,14.0,18.0,12.0,28.0,14.0,9.0,14.0,33.0,24.0,13.0,101.0,58.0,46.0,10.0,40.0
folA_1_56_B_MM2,21.0,11.0,8.0,147.0,9.0,6.0,8.0,3.0,6.0,5.0,3.0,5.0,6.0,4.0,9.0,35.0,32.0,19.0,8.0,28.0
folA_1_56_B_MM3,15.0,10.0,8.0,6.0,112.0,6.0,8.0,11.0,1.0,10.0,3.0,2.0,8.0,7.0,2.0,36.0,13.0,12.0,5.0,14.0
folA_1_56_B_MM6,22.0,21.0,11.0,11.0,5.0,143.0,19.0,7.0,8.0,8.0,3.0,2.0,20.0,13.0,3.0,55.0,39.0,28.0,6.0,48.0
folA_1_56_B_MM9,39.0,20.0,13.0,13.0,11.0,22.0,196.0,6.0,6.0,13.0,6.0,6.0,32.0,15.0,14.0,95.0,49.0,19.0,9.0,43.0
folA_1_56_C,11.0,10.0,3.0,9.0,8.0,1.0,3.0,76.0,2.0,9.0,6.0,4.0,12.0,5.0,1.0,26.0,14.0,10.0,1.0,30.0
folA_3_242_B_MM3,21.0,61.0,30.0,24.0,12.0,11.0,6.0,10.0,256.0,23.0,14.0,9.0,53.0,28.0,13.0,205.0,53.0,60.0,14.0,53.0
folA_3_242_C,16.0,27.0,16.0,8.0,8.0,16.0,14.0,7.0,10.0,171.0,4.0,8.0,22.0,8.0,5.0,109.0,78.0,31.0,9.0,43.0
negC_rand_42,14.0,8.0,12.0,4.0,2.0,6.0,6.0,3.0,4.0,6.0,118.0,4.0,6.0,9.0,2.0,36.0,19.0,15.0,7.0,28.0
thyA_1_60_B_MM12,20.0,26.0,16.0,5.0,1.0,6.0,6.0,34.0,5.0,15.0,1.0,105.0,17.0,7.0,5.0,38.0,20.0,15.0,3.0,18.0
thyA_1_60_B_MM13,53.0,54.0,33.0,9.0,9.0,12.0,24.0,11.0,22.0,24.0,11.0,19.0,283.0,23.0,3.0,147.0,67.0,41.0,11.0,32.0
thyA_1_60_B_MM2,38.0,15.0,25.0,10.0,9.0,10.0,45.0,16.0,15.0,17.0,3.0,3.0,17.0,134.0,2.0,42.0,23.0,25.0,13.0,26.0
thyA_1_60_C,18.0,12.0,17.0,25.0,8.0,8.0,2.0,5.0,2.0,12.0,7.0,5.0,12.0,8.0,81.0,47.0,12.0,7.0,2.0,11.0
thyA_3_233_B_MM4,79.0,111.0,77.0,35.0,79.0,37.0,35.0,24.0,54.0,70.0,37.0,23.0,73.0,47.0,26.0,953.0,157.0,137.0,28.0,102.0
thyA_3_233_B_MM5,76.0,74.0,43.0,20.0,18.0,26.0,13.0,13.0,46.0,65.0,16.0,29.0,57.0,29.0,10.0,216.0,606.0,88.0,28.0,50.0
thyA_3_233_B_MM6,56.0,33.0,47.0,13.0,7.0,10.0,8.0,32.0,15.0,17.0,15.0,19.0,33.0,23.0,10.0,94.0,86.0,380.0,21.0,94.0
thyA_3_233_B_MM7,23.0,19.0,10.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,7.0,18.0,3.0,6.0,50.0,22.0,19.0,122.0,9.0
thyA_3_233_C,73.0,54.0,51.0,48.0,33.0,112.0,28.0,24.0,48.0,70.0,24.0,28.0,56.0,32.0,19.0,337.0,114.0,79.0,31.0,664.0
