,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9508.0,3595.0,2322.0,65.0,76.0,135.0,110.0,47.0,191.0,287.0,687.0,395.0,3414.0,1642.0,1051.0,10215.0,4041.0,3133.0,999.0,4124.0
folA_1_56_B_MM11,3685.0,10327.0,2577.0,87.0,45.0,107.0,101.0,31.0,1056.0,313.0,705.0,678.0,3892.0,2261.0,938.0,12101.0,5947.0,2723.0,1359.0,5124.0
folA_1_56_B_MM14,2680.0,3292.0,8503.0,80.0,104.0,100.0,113.0,64.0,1705.0,271.0,1089.0,551.0,3032.0,1772.0,1195.0,10312.0,5392.0,3455.0,1112.0,4056.0
folA_1_56_B_MM2,79.0,68.0,82.0,410.0,19.0,21.0,20.0,20.0,19.0,25.0,8.0,9.0,45.0,187.0,87.0,664.0,251.0,196.0,44.0,446.0
folA_1_56_B_MM3,26.0,15.0,23.0,15.0,240.0,21.0,12.0,6.0,45.0,25.0,4.0,2.0,35.0,171.0,137.0,921.0,294.0,65.0,14.0,452.0
folA_1_56_B_MM6,77.0,254.0,72.0,38.0,26.0,402.0,41.0,14.0,15.0,36.0,50.0,8.0,53.0,613.0,157.0,1836.0,563.0,133.0,31.0,733.0
folA_1_56_B_MM9,170.0,95.0,64.0,32.0,31.0,55.0,691.0,32.0,32.0,53.0,27.0,39.0,136.0,759.0,457.0,2400.0,678.0,216.0,73.0,1923.0
folA_1_56_C,42.0,39.0,43.0,28.0,31.0,19.0,22.0,155.0,14.0,19.0,7.0,5.0,9.0,175.0,14.0,402.0,191.0,60.0,11.0,248.0
folA_3_242_B_MM3,476.0,2387.0,2517.0,66.0,23.0,53.0,46.0,58.0,5563.0,301.0,1013.0,217.0,2988.0,2101.0,1030.0,13679.0,5023.0,3616.0,865.0,4937.0
folA_3_242_C,193.0,233.0,297.0,50.0,15.0,47.0,72.0,24.0,719.0,2031.0,75.0,143.0,417.0,1057.0,990.0,9068.0,4927.0,1514.0,612.0,4815.0
negC_rand_42,1010.0,938.0,964.0,21.0,17.0,28.0,22.0,10.0,561.0,113.0,4125.0,157.0,997.0,400.0,540.0,3299.0,1741.0,1403.0,336.0,1866.0
thyA_1_60_B_MM12,812.0,885.0,482.0,12.0,9.0,24.0,15.0,43.0,213.0,79.0,140.0,1078.0,454.0,331.0,124.0,1246.0,631.0,374.0,75.0,791.0
thyA_1_60_B_MM13,2821.0,2804.0,3204.0,79.0,38.0,50.0,114.0,55.0,1119.0,250.0,843.0,422.0,9471.0,1430.0,725.0,11393.0,6679.0,2865.0,869.0,3182.0
thyA_1_60_B_MM2,1948.0,1678.0,1813.0,522.0,327.0,716.0,796.0,479.0,1129.0,1993.0,423.0,168.0,1909.0,4248.0,678.0,4674.0,2327.0,1837.0,845.0,2022.0
thyA_1_60_C,1142.0,1071.0,1058.0,295.0,311.0,368.0,493.0,164.0,246.0,1263.0,290.0,193.0,929.0,544.0,2086.0,2680.0,1389.0,878.0,313.0,1466.0
thyA_3_233_B_MM4,7007.0,7753.0,7970.0,732.0,952.0,1128.0,1926.0,765.0,3146.0,6896.0,1665.0,931.0,7168.0,4016.0,2556.0,32503.0,11473.0,6781.0,2131.0,9370.0
thyA_3_233_B_MM5,4795.0,5767.0,3963.0,383.0,197.0,392.0,598.0,176.0,2324.0,4155.0,1161.0,695.0,4004.0,2478.0,841.0,10674.0,17276.0,4199.0,1433.0,5356.0
thyA_3_233_B_MM6,2202.0,3161.0,1712.0,93.0,111.0,171.0,155.0,132.0,792.0,1520.0,583.0,395.0,2490.0,1362.0,913.0,7179.0,5062.0,9778.0,1377.0,3818.0
thyA_3_233_B_MM7,1135.0,958.0,885.0,35.0,29.0,53.0,55.0,26.0,599.0,396.0,236.0,203.0,1395.0,506.0,333.0,4383.0,1761.0,991.0,3029.0,1572.0
thyA_3_233_C,5314.0,4903.0,4368.0,891.0,680.0,1116.0,1660.0,480.0,3436.0,4936.0,1791.0,642.0,4595.0,2606.0,1590.0,19206.0,8610.0,5300.0,1535.0,21747.0
