,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,22370.0,11591.0,7159.0,3624.0,1541.0,2516.0,3136.0,3164.0,1396.0,4113.0,3087.0,3357.0,10960.0,2384.0,685.0,19816.0,11567.0,9480.0,2345.0,10123.0
folA_1_56_B_MM11,9889.0,35058.0,10402.0,2295.0,2608.0,2828.0,2551.0,3124.0,5256.0,3262.0,3222.0,6694.0,15832.0,1779.0,611.0,15615.0,17067.0,16200.0,3188.0,4404.0
folA_1_56_B_MM14,7822.0,13414.0,26929.0,2328.0,1464.0,1729.0,1849.0,2587.0,3948.0,2495.0,3240.0,5689.0,14798.0,1615.0,607.0,16604.0,21358.0,13460.0,3300.0,6167.0
folA_1_56_B_MM2,2591.0,1912.0,1003.0,6429.0,1151.0,1919.0,2204.0,1754.0,700.0,1656.0,486.0,897.0,2075.0,627.0,149.0,6310.0,3505.0,1748.0,1231.0,2408.0
folA_1_56_B_MM3,1247.0,968.0,566.0,2010.0,3465.0,1154.0,1634.0,1410.0,493.0,501.0,214.0,343.0,1579.0,232.0,203.0,4025.0,2345.0,1453.0,505.0,943.0
folA_1_56_B_MM6,3020.0,1731.0,1605.0,3275.0,1345.0,4391.0,1428.0,2432.0,741.0,1619.0,243.0,818.0,1243.0,612.0,222.0,5001.0,3651.0,2119.0,521.0,2171.0
folA_1_56_B_MM9,3777.0,1808.0,1142.0,2807.0,1274.0,2541.0,6728.0,2664.0,1039.0,1827.0,653.0,845.0,2063.0,918.0,565.0,7123.0,4537.0,2112.0,1433.0,4053.0
folA_1_56_C,1922.0,950.0,593.0,1377.0,603.0,827.0,1220.0,7864.0,764.0,821.0,227.0,404.0,697.0,269.0,139.0,1932.0,1513.0,721.0,401.0,1103.0
folA_3_242_B_MM3,4821.0,10871.0,8087.0,2655.0,871.0,2176.0,1740.0,1498.0,23350.0,3441.0,3048.0,4607.0,9114.0,1029.0,321.0,14773.0,11880.0,13970.0,3871.0,7830.0
folA_3_242_C,3630.0,3880.0,1557.0,3428.0,1022.0,2799.0,996.0,1983.0,3023.0,8618.0,874.0,1917.0,3159.0,1263.0,191.0,9128.0,4896.0,5907.0,2153.0,2166.0
negC_rand_42,2536.0,2938.0,3894.0,805.0,319.0,1123.0,699.0,1046.0,1995.0,1141.0,18217.0,2483.0,4801.0,171.0,320.0,2966.0,3013.0,5678.0,800.0,2455.0
thyA_1_60_B_MM12,4045.0,7071.0,3973.0,648.0,446.0,853.0,557.0,625.0,2877.0,1415.0,1818.0,6795.0,2631.0,328.0,452.0,5510.0,6033.0,7961.0,849.0,3074.0
thyA_1_60_B_MM13,7601.0,14853.0,11205.0,2276.0,1053.0,2107.0,1887.0,1790.0,4377.0,2198.0,5792.0,7393.0,26597.0,846.0,488.0,10062.0,10930.0,7401.0,2873.0,4008.0
thyA_1_60_B_MM2,1727.0,2339.0,1164.0,1232.0,832.0,1034.0,927.0,1333.0,633.0,1260.0,196.0,431.0,1627.0,3577.0,986.0,3706.0,2278.0,812.0,428.0,1720.0
thyA_1_60_C,629.0,768.0,889.0,1017.0,775.0,769.0,827.0,367.0,273.0,593.0,220.0,628.0,922.0,745.0,1766.0,2057.0,1479.0,983.0,271.0,526.0
thyA_3_233_B_MM4,16455.0,8392.0,11711.0,5070.0,2819.0,5780.0,5394.0,5889.0,4946.0,7461.0,2569.0,3477.0,10862.0,4026.0,824.0,43950.0,25212.0,16067.0,6854.0,13082.0
thyA_3_233_B_MM5,11229.0,15182.0,7196.0,3497.0,1444.0,2138.0,3427.0,2146.0,2797.0,3861.0,4665.0,4524.0,6121.0,1298.0,646.0,18448.0,38581.0,12248.0,7877.0,6950.0
thyA_3_233_B_MM6,9501.0,9141.0,6548.0,2155.0,985.0,1702.0,2906.0,2292.0,7145.0,3131.0,1748.0,4188.0,8235.0,983.0,705.0,14733.0,19736.0,31696.0,3832.0,5506.0
thyA_3_233_B_MM7,5847.0,5271.0,3212.0,868.0,658.0,861.0,768.0,1177.0,3860.0,1503.0,2215.0,4847.0,7935.0,368.0,249.0,3262.0,4913.0,9713.0,8420.0,1946.0
thyA_3_233_C,5684.0,5642.0,4080.0,3682.0,2390.0,3304.0,2425.0,2781.0,3205.0,6231.0,2315.0,2076.0,5813.0,1192.0,1165.0,23752.0,18857.0,22005.0,6807.0,25116.0
