,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7750.0,3045.0,1758.0,2640.0,1758.0,2797.0,2569.0,1688.0,698.0,2241.0,783.0,913.0,2643.0,1205.0,828.0,9095.0,4277.0,2522.0,704.0,3101.0
folA_1_56_B_MM11,2968.0,6118.0,1314.0,2522.0,1359.0,2484.0,1644.0,1409.0,982.0,2619.0,488.0,1141.0,2188.0,1429.0,605.0,8890.0,4767.0,1886.0,538.0,3899.0
folA_1_56_B_MM14,1766.0,1987.0,4130.0,2418.0,1243.0,1774.0,1736.0,1659.0,1483.0,1925.0,640.0,871.0,1801.0,972.0,675.0,6814.0,4092.0,2140.0,582.0,3136.0
folA_1_56_B_MM2,2534.0,2233.0,1262.0,4738.0,1480.0,1766.0,2069.0,1226.0,597.0,1696.0,546.0,863.0,1937.0,900.0,431.0,6181.0,3576.0,1886.0,598.0,3924.0
folA_1_56_B_MM3,1622.0,1297.0,877.0,1367.0,2741.0,1167.0,1163.0,876.0,463.0,1134.0,406.0,494.0,1248.0,503.0,338.0,5538.0,2416.0,1039.0,301.0,2532.0
folA_1_56_B_MM6,3083.0,2272.0,1890.0,2219.0,1304.0,4537.0,2197.0,1785.0,776.0,1760.0,436.0,621.0,2190.0,1375.0,405.0,9642.0,5431.0,1851.0,509.0,3170.0
folA_1_56_B_MM9,3520.0,2081.0,1406.0,2227.0,1212.0,2301.0,4887.0,1227.0,1069.0,1889.0,609.0,984.0,2028.0,1158.0,648.0,7122.0,3534.0,1901.0,605.0,4603.0
folA_1_56_C,1707.0,1276.0,471.0,1274.0,641.0,715.0,788.0,1910.0,610.0,880.0,369.0,279.0,836.0,499.0,41.0,3529.0,2221.0,1569.0,283.0,1513.0
folA_3_242_B_MM3,2527.0,3243.0,1822.0,2645.0,1605.0,2592.0,1882.0,1908.0,3409.0,2369.0,1353.0,980.0,2354.0,1380.0,886.0,11467.0,4933.0,2464.0,446.0,3410.0
folA_3_242_C,2384.0,2028.0,1473.0,2436.0,1265.0,1880.0,1962.0,1406.0,905.0,4201.0,706.0,1417.0,1729.0,663.0,439.0,7541.0,4462.0,1790.0,801.0,3719.0
negC_rand_42,852.0,684.0,526.0,850.0,413.0,674.0,280.0,503.0,505.0,747.0,2884.0,335.0,635.0,269.0,311.0,2510.0,1397.0,666.0,193.0,1404.0
thyA_1_60_B_MM12,1652.0,1301.0,927.0,673.0,580.0,1017.0,1055.0,728.0,424.0,1037.0,253.0,1695.0,662.0,387.0,114.0,3432.0,1741.0,858.0,93.0,1771.0
thyA_1_60_B_MM13,2173.0,1812.0,1799.0,1497.0,1157.0,1807.0,1687.0,1292.0,817.0,2065.0,609.0,1058.0,5001.0,934.0,546.0,7824.0,5257.0,1599.0,406.0,1879.0
thyA_1_60_B_MM2,1507.0,1099.0,1127.0,1282.0,883.0,1252.0,1276.0,1166.0,790.0,1381.0,249.0,447.0,1278.0,2188.0,464.0,3816.0,2192.0,1064.0,449.0,1453.0
thyA_1_60_C,834.0,817.0,656.0,909.0,896.0,637.0,687.0,453.0,164.0,890.0,264.0,452.0,632.0,322.0,996.0,2198.0,1172.0,667.0,172.0,1260.0
thyA_3_233_B_MM4,6183.0,6690.0,6355.0,5722.0,4357.0,6941.0,5427.0,4640.0,3146.0,5527.0,1500.0,2691.0,5314.0,3512.0,2373.0,22588.0,11057.0,5370.0,1266.0,8929.0
thyA_3_233_B_MM5,4743.0,5115.0,3321.0,3987.0,2855.0,4270.0,3926.0,2360.0,2244.0,4272.0,930.0,2270.0,3412.0,2315.0,866.0,9697.0,11419.0,3402.0,1055.0,5094.0
thyA_3_233_B_MM6,2171.0,2054.0,1339.0,1693.0,1560.0,2006.0,1823.0,1835.0,649.0,2129.0,537.0,972.0,1599.0,958.0,662.0,5873.0,4447.0,5712.0,751.0,2915.0
thyA_3_233_B_MM7,979.0,661.0,475.0,491.0,429.0,1010.0,591.0,520.0,438.0,618.0,185.0,564.0,755.0,339.0,200.0,3363.0,1431.0,533.0,1220.0,1262.0
thyA_3_233_C,4913.0,3543.0,2913.0,5317.0,3879.0,4418.0,3911.0,3158.0,2888.0,3645.0,1076.0,2302.0,3251.0,2553.0,1487.0,16667.0,7263.0,3728.0,882.0,14063.0
