,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7131.0,1961.0,1214.0,17.0,26.0,73.0,74.0,17.0,61.0,106.0,122.0,180.0,1102.0,523.0,252.0,4202.0,2065.0,1555.0,490.0,1860.0
folA_1_56_B_MM11,2017.0,7886.0,1474.0,24.0,26.0,48.0,69.0,18.0,295.0,219.0,212.0,215.0,1349.0,761.0,275.0,5105.0,2633.0,1344.0,477.0,2152.0
folA_1_56_B_MM14,1235.0,1599.0,7491.0,34.0,70.0,34.0,96.0,19.0,320.0,83.0,234.0,135.0,1240.0,522.0,247.0,3816.0,2072.0,1405.0,451.0,1738.0
folA_1_56_B_MM2,31.0,24.0,8.0,280.0,5.0,10.0,13.0,6.0,4.0,16.0,2.0,5.0,22.0,77.0,24.0,294.0,142.0,60.0,17.0,231.0
folA_1_56_B_MM3,14.0,9.0,8.0,5.0,96.0,7.0,6.0,2.0,6.0,4.0,3.0,3.0,11.0,50.0,15.0,413.0,95.0,27.0,9.0,199.0
folA_1_56_B_MM6,35.0,87.0,29.0,20.0,8.0,242.0,25.0,5.0,9.0,6.0,5.0,2.0,34.0,216.0,51.0,771.0,266.0,60.0,27.0,328.0
folA_1_56_B_MM9,98.0,43.0,46.0,21.0,9.0,28.0,341.0,5.0,23.0,16.0,7.0,8.0,43.0,301.0,122.0,937.0,306.0,129.0,42.0,832.0
folA_1_56_C,18.0,6.0,6.0,8.0,7.0,6.0,9.0,108.0,4.0,2.0,0.0,2.0,2.0,40.0,4.0,154.0,73.0,33.0,10.0,79.0
folA_3_242_B_MM3,180.0,595.0,792.0,12.0,8.0,28.0,21.0,17.0,2898.0,85.0,144.0,86.0,864.0,530.0,250.0,4222.0,1923.0,1266.0,277.0,1599.0
folA_3_242_C,115.0,180.0,159.0,20.0,4.0,25.0,27.0,11.0,219.0,1115.0,25.0,40.0,193.0,381.0,194.0,3419.0,1963.0,638.0,252.0,1745.0
negC_rand_42,222.0,273.0,302.0,10.0,5.0,14.0,5.0,5.0,69.0,36.0,2113.0,65.0,222.0,89.0,81.0,892.0,384.0,337.0,73.0,463.0
thyA_1_60_B_MM12,358.0,283.0,155.0,4.0,1.0,5.0,11.0,15.0,51.0,58.0,40.0,768.0,159.0,51.0,42.0,550.0,203.0,163.0,46.0,321.0
thyA_1_60_B_MM13,1145.0,1223.0,1372.0,32.0,20.0,38.0,67.0,12.0,357.0,105.0,165.0,176.0,6090.0,401.0,155.0,4025.0,2391.0,1132.0,293.0,1363.0
thyA_1_60_B_MM2,815.0,682.0,638.0,172.0,127.0,309.0,410.0,145.0,325.0,745.0,75.0,99.0,521.0,3362.0,137.0,1803.0,884.0,550.0,249.0,727.0
thyA_1_60_C,367.0,417.0,387.0,104.0,85.0,154.0,142.0,56.0,95.0,327.0,45.0,38.0,208.0,155.0,1391.0,874.0,468.0,271.0,85.0,393.0
thyA_3_233_B_MM4,2892.0,3230.0,2833.0,240.0,363.0,444.0,626.0,245.0,981.0,2135.0,379.0,355.0,2335.0,1215.0,555.0,23681.0,3998.0,2564.0,862.0,3155.0
thyA_3_233_B_MM5,2011.0,2311.0,1484.0,143.0,68.0,150.0,282.0,76.0,736.0,1313.0,241.0,179.0,1358.0,661.0,257.0,3789.0,13337.0,1703.0,469.0,2070.0
thyA_3_233_B_MM6,973.0,1211.0,924.0,38.0,20.0,58.0,60.0,67.0,298.0,416.0,158.0,87.0,745.0,443.0,165.0,2851.0,2144.0,9890.0,541.0,1250.0
thyA_3_233_B_MM7,409.0,418.0,344.0,13.0,13.0,16.0,26.0,11.0,152.0,92.0,27.0,62.0,381.0,169.0,77.0,1351.0,649.0,307.0,3064.0,621.0
thyA_3_233_C,2315.0,2075.0,1640.0,335.0,221.0,486.0,652.0,154.0,1059.0,1581.0,286.0,193.0,1344.0,740.0,338.0,6101.0,2851.0,2016.0,574.0,16917.0
