,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,21478.0,9398.0,5792.0,5895.0,2799.0,4843.0,5406.0,4921.0,1663.0,6564.0,2734.0,2571.0,8785.0,3856.0,1140.0,20402.0,10925.0,7210.0,1704.0,12324.0
folA_1_56_B_MM11,7678.0,24098.0,5848.0,3881.0,3638.0,4765.0,3735.0,5248.0,3556.0,4298.0,2291.0,4000.0,8886.0,3133.0,1067.0,17887.0,14905.0,9276.0,1920.0,6350.0
folA_1_56_B_MM14,6306.0,7719.0,16915.0,3679.0,2629.0,3232.0,3220.0,3716.0,2674.0,3317.0,2061.0,3510.0,8093.0,2551.0,944.0,15458.0,15578.0,7304.0,1616.0,7874.0
folA_1_56_B_MM2,4406.0,3332.0,1830.0,10570.0,2107.0,3015.0,3891.0,2456.0,1193.0,2828.0,771.0,1524.0,3691.0,1129.0,305.0,9181.0,6971.0,3085.0,2044.0,4620.0
folA_1_56_B_MM3,2333.0,1787.0,1108.0,3715.0,6170.0,2332.0,2714.0,2663.0,898.0,1118.0,469.0,616.0,2400.0,525.0,359.0,6163.0,4870.0,2197.0,880.0,1838.0
folA_1_56_B_MM6,5042.0,3377.0,2660.0,5357.0,2574.0,7440.0,2771.0,3721.0,1413.0,3096.0,574.0,1656.0,1953.0,1150.0,471.0,7581.0,6677.0,3641.0,858.0,3573.0
folA_1_56_B_MM9,5824.0,2794.0,1924.0,4414.0,2424.0,4222.0,10980.0,4316.0,1434.0,3145.0,997.0,1536.0,3344.0,1809.0,995.0,10128.0,8573.0,3561.0,2399.0,6914.0
folA_1_56_C,3456.0,1682.0,859.0,2029.0,655.0,1469.0,1983.0,9022.0,1252.0,1418.0,270.0,718.0,1131.0,538.0,344.0,2915.0,3110.0,1344.0,624.0,2071.0
folA_3_242_B_MM3,6378.0,7973.0,5269.0,4369.0,1750.0,3744.0,2532.0,2688.0,17701.0,4496.0,2360.0,3188.0,5890.0,1799.0,580.0,16423.0,11799.0,7792.0,2177.0,11494.0
folA_3_242_C,6007.0,5785.0,2182.0,5360.0,2161.0,5015.0,1935.0,3548.0,2582.0,10801.0,1374.0,2422.0,3856.0,2047.0,471.0,11121.0,6711.0,5396.0,1961.0,3566.0
negC_rand_42,2339.0,2088.0,2383.0,1446.0,529.0,1864.0,1353.0,1786.0,1368.0,1653.0,12846.0,1553.0,2993.0,371.0,541.0,4037.0,2713.0,3193.0,398.0,3675.0
thyA_1_60_B_MM12,3018.0,4340.0,2496.0,1380.0,839.0,1512.0,725.0,1020.0,1898.0,1902.0,1258.0,5356.0,1648.0,609.0,1010.0,6562.0,6037.0,5128.0,571.0,4161.0
thyA_1_60_B_MM13,6633.0,8775.0,6132.0,3604.0,1601.0,3681.0,2858.0,2954.0,3037.0,2989.0,3466.0,4707.0,15599.0,1504.0,978.0,11909.0,10319.0,4328.0,1425.0,6046.0
thyA_1_60_B_MM2,2796.0,3757.0,2056.0,2182.0,1385.0,2174.0,1768.0,2359.0,1004.0,2197.0,351.0,688.0,2987.0,5664.0,1656.0,5440.0,4183.0,1380.0,559.0,3045.0
thyA_1_60_C,986.0,1441.0,1371.0,1719.0,1236.0,1537.0,1462.0,648.0,400.0,1213.0,471.0,976.0,1488.0,1329.0,2770.0,3296.0,2951.0,1587.0,439.0,927.0
thyA_3_233_B_MM4,17121.0,9163.0,12471.0,7899.0,4676.0,9184.0,8291.0,9051.0,5502.0,10257.0,4018.0,4621.0,10946.0,5840.0,1380.0,44007.0,24023.0,12924.0,5261.0,15317.0
thyA_3_233_B_MM5,10357.0,12164.0,5651.0,7129.0,2963.0,4453.0,6582.0,4391.0,2566.0,5333.0,4919.0,4140.0,6165.0,2502.0,1241.0,19560.0,33936.0,7162.0,4318.0,9854.0
thyA_3_233_B_MM6,7116.0,5481.0,3591.0,3762.0,1772.0,3018.0,4663.0,3804.0,4105.0,3401.0,1070.0,2817.0,5095.0,1645.0,1254.0,14237.0,14550.0,19303.0,2122.0,6851.0
thyA_3_233_B_MM7,4302.0,3085.0,1571.0,1684.0,1234.0,1486.0,1043.0,2169.0,2071.0,1581.0,1336.0,2744.0,4604.0,590.0,535.0,3291.0,3889.0,5273.0,5136.0,2622.0
thyA_3_233_C,7673.0,7590.0,5566.0,7082.0,4881.0,7105.0,4711.0,5795.0,4764.0,9717.0,3485.0,3651.0,9197.0,2412.0,2041.0,26379.0,21224.0,15883.0,5153.0,34483.0
