,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5506.0,2556.0,1602.0,178.0,152.0,301.0,221.0,226.0,192.0,266.0,755.0,1216.0,2214.0,1012.0,747.0,8441.0,3980.0,2379.0,718.0,3333.0
folA_1_56_B_MM11,2754.0,8584.0,2818.0,205.0,96.0,233.0,283.0,90.0,1483.0,561.0,895.0,1103.0,4307.0,2189.0,1607.0,16430.0,9272.0,3789.0,1054.0,8150.0
folA_1_56_B_MM14,1444.0,3497.0,7343.0,258.0,163.0,172.0,162.0,127.0,2008.0,493.0,943.0,1396.0,3557.0,1743.0,1270.0,12488.0,9108.0,4448.0,1273.0,6186.0
folA_1_56_B_MM2,160.0,278.0,94.0,789.0,125.0,97.0,98.0,130.0,23.0,98.0,55.0,39.0,224.0,796.0,278.0,4520.0,1803.0,766.0,151.0,3310.0
folA_1_56_B_MM3,208.0,53.0,54.0,151.0,513.0,150.0,51.0,65.0,66.0,123.0,54.0,70.0,152.0,506.0,299.0,3884.0,1461.0,496.0,92.0,2120.0
folA_1_56_B_MM6,247.0,453.0,104.0,161.0,127.0,994.0,199.0,93.0,34.0,101.0,92.0,26.0,258.0,1539.0,273.0,7882.0,2891.0,625.0,139.0,3038.0
folA_1_56_B_MM9,395.0,300.0,171.0,262.0,87.0,153.0,987.0,76.0,75.0,97.0,29.0,123.0,211.0,964.0,580.0,5351.0,2020.0,878.0,307.0,4503.0
folA_1_56_C,667.0,89.0,142.0,163.0,47.0,86.0,76.0,550.0,31.0,38.0,24.0,45.0,49.0,598.0,27.0,3235.0,1458.0,785.0,93.0,1523.0
folA_3_242_B_MM3,406.0,4171.0,3086.0,263.0,143.0,165.0,132.0,116.0,5481.0,984.0,1832.0,1011.0,4465.0,3081.0,1414.0,25103.0,10552.0,5384.0,913.0,8044.0
folA_3_242_C,292.0,658.0,440.0,226.0,154.0,84.0,120.0,131.0,1257.0,2145.0,207.0,708.0,787.0,1231.0,913.0,14201.0,9042.0,2881.0,1085.0,7749.0
negC_rand_42,726.0,949.0,1153.0,93.0,40.0,93.0,39.0,26.0,806.0,168.0,4488.0,454.0,1432.0,473.0,516.0,5213.0,3229.0,1578.0,560.0,3454.0
thyA_1_60_B_MM12,1216.0,1962.0,1863.0,62.0,48.0,86.0,97.0,100.0,700.0,458.0,332.0,2148.0,2006.0,542.0,440.0,4192.0,2015.0,1078.0,192.0,2564.0
thyA_1_60_B_MM13,2062.0,3411.0,3681.0,161.0,100.0,232.0,285.0,129.0,1428.0,477.0,1414.0,1462.0,9609.0,2435.0,1266.0,16223.0,11880.0,3648.0,1024.0,4747.0
thyA_1_60_B_MM2,1403.0,1617.0,1892.0,1156.0,797.0,1427.0,1051.0,1085.0,1240.0,2637.0,481.0,774.0,2362.0,3792.0,844.0,6873.0,3811.0,2370.0,1035.0,2956.0
thyA_1_60_C,670.0,1135.0,1209.0,920.0,662.0,701.0,716.0,445.0,481.0,1526.0,367.0,595.0,1286.0,754.0,1879.0,4427.0,2549.0,1472.0,365.0,2507.0
thyA_3_233_B_MM4,5528.0,10408.0,12383.0,3312.0,2995.0,4549.0,4515.0,4102.0,6079.0,11768.0,2527.0,3722.0,10994.0,6817.0,3995.0,44706.0,23918.0,11292.0,2820.0,18602.0
thyA_3_233_B_MM5,4140.0,9639.0,7920.0,2265.0,1528.0,2376.0,2248.0,1636.0,4699.0,9389.0,1919.0,2588.0,8059.0,4927.0,1967.0,20570.0,24331.0,7698.0,2690.0,12642.0
thyA_3_233_B_MM6,1912.0,3519.0,3130.0,545.0,664.0,870.0,1079.0,1057.0,1121.0,2740.0,967.0,1404.0,3533.0,2067.0,1457.0,12958.0,10073.0,12026.0,1812.0,6756.0
thyA_3_233_B_MM7,874.0,1379.0,1111.0,123.0,104.0,225.0,178.0,139.0,730.0,619.0,332.0,1037.0,1515.0,868.0,354.0,7250.0,3270.0,1072.0,2667.0,3037.0
thyA_3_233_C,4993.0,6347.0,6134.0,4015.0,2754.0,4349.0,2861.0,2729.0,5984.0,6818.0,1896.0,3287.0,8264.0,5012.0,2826.0,34486.0,16471.0,8445.0,2374.0,29921.0
